,Unnamed: 0,일자,지점번호,방향,시간,교통량
2464,2464,20190201,B-21,개봉교사거리->개봉역,0,374.0
2492,2492,20190201,B-21,개봉역->개봉교사거리,0,307.0
10024,10024,20190201,B-21,개봉교사거리->개봉역,1,315.0
10052,10052,20190201,B-21,개봉역->개봉교사거리,1,246.0
17584,17584,20190201,B-21,개봉교사거리->개봉역,2,237.0
17612,17612,20190201,B-21,개봉역->개봉교사거리,2,203.0
25144,25144,20190201,B-21,개봉교사거리->개봉역,3,209.0
25172,25172,20190201,B-21,개봉역->개봉교사거리,3,103.0
32704,32704,20190201,B-21,개봉교사거리->개봉역,4,241.0
32732,32732,20190201,B-21,개봉역->개봉교사거리,4,210.0
40264,40264,20190201,B-21,개봉교사거리->개봉역,5,421.0
40292,40292,20190201,B-21,개봉역->개봉교사거리,5,333.0
47824,47824,20190201,B-21,개봉교사거리->개봉역,6,553.0
47852,47852,20190201,B-21,개봉역->개봉교사거리,6,520.0
55384,55384,20190201,B-21,개봉교사거리->개봉역,7,690.0
55412,55412,20190201,B-21,개봉역->개봉교사거리,7,862.0
62944,62944,20190201,B-21,개봉교사거리->개봉역,8,771.0
62972,62972,20190201,B-21,개봉역->개봉교사거리,8,780.0
70504,70504,20190201,B-21,개봉교사거리->개봉역,9,777.0
70532,70532,20190201,B-21,개봉역->개봉교사거리,9,768.0
78064,78064,20190201,B-21,개봉교사거리->개봉역,10,797.0
78092,78092,20190201,B-21,개봉역->개봉교사거리,10,757.0
85624,85624,20190201,B-21,개봉교사거리->개봉역,11,820.0
85652,85652,20190201,B-21,개봉역->개봉교사거리,11,722.0
93184,93184,20190201,B-21,개봉교사거리->개봉역,12,759.0
93212,93212,20190201,B-21,개봉역->개봉교사거리,12,700.0
100744,100744,20190201,B-21,개봉교사거리->개봉역,13,879.0
100772,100772,20190201,B-21,개봉역->개봉교사거리,13,652.0
108304,108304,20190201,B-21,개봉교사거리->개봉역,14,863.0
108332,108332,20190201,B-21,개봉역->개봉교사거리,14,731.0
115864,115864,20190201,B-21,개봉교사거리->개봉역,15,864.0
115892,115892,20190201,B-21,개봉역->개봉교사거리,15,732.0
123424,123424,20190201,B-21,개봉교사거리->개봉역,16,853.0
123452,123452,20190201,B-21,개봉역->개봉교사거리,16,809.0
130984,130984,20190201,B-21,개봉교사거리->개봉역,17,974.0
131012,131012,20190201,B-21,개봉역->개봉교사거리,17,830.0
138544,138544,20190201,B-21,개봉교사거리->개봉역,18,974.0
138572,138572,20190201,B-21,개봉역->개봉교사거리,18,708.0
146104,146104,20190201,B-21,개봉교사거리->개봉역,19,843.0
146132,146132,20190201,B-21,개봉역->개봉교사거리,19,638.0
153664,153664,20190201,B-21,개봉교사거리->개봉역,20,748.0
153692,153692,20190201,B-21,개봉역->개봉교사거리,20,585.0
161224,161224,20190201,B-21,개봉교사거리->개봉역,21,733.0
161252,161252,20190201,B-21,개봉역->개봉교사거리,21,579.0
168784,168784,20190201,B-21,개봉교사거리->개봉역,22,673.0
168812,168812,20190201,B-21,개봉역->개봉교사거리,22,530.0
176344,176344,20190201,B-21,개봉교사거리->개봉역,23,509.0
176372,176372,20190201,B-21,개봉역->개봉교사거리,23,456.0
2465,2465,20190202,B-21,개봉교사거리->개봉역,0,415.0
2493,2493,20190202,B-21,개봉역->개봉교사거리,0,304.0
10025,10025,20190202,B-21,개봉교사거리->개봉역,1,394.0
10053,10053,20190202,B-21,개봉역->개봉교사거리,1,330.0
17585,17585,20190202,B-21,개봉교사거리->개봉역,2,288.0
17613,17613,20190202,B-21,개봉역->개봉교사거리,2,266.0
25145,25145,20190202,B-21,개봉교사거리->개봉역,3,257.0
25173,25173,20190202,B-21,개봉역->개봉교사거리,3,192.0
32705,32705,20190202,B-21,개봉교사거리->개봉역,4,235.0
32733,32733,20190202,B-21,개봉역->개봉교사거리,4,241.0
40265,40265,20190202,B-21,개봉교사거리->개봉역,5,324.0
40293,40293,20190202,B-21,개봉역->개봉교사거리,5,309.0
47825,47825,20190202,B-21,개봉교사거리->개봉역,6,415.0
47853,47853,20190202,B-21,개봉역->개봉교사거리,6,365.0
55385,55385,20190202,B-21,개봉교사거리->개봉역,7,488.0
55413,55413,20190202,B-21,개봉역->개봉교사거리,7,477.0
62945,62945,20190202,B-21,개봉교사거리->개봉역,8,610.0
62973,62973,20190202,B-21,개봉역->개봉교사거리,8,590.0
70505,70505,20190202,B-21,개봉교사거리->개봉역,9,737.0
70533,70533,20190202,B-21,개봉역->개봉교사거리,9,748.0
78065,78065,20190202,B-21,개봉교사거리->개봉역,10,857.0
78093,78093,20190202,B-21,개봉역->개봉교사거리,10,729.0
85625,85625,20190202,B-21,개봉교사거리->개봉역,11,805.0
85653,85653,20190202,B-21,개봉역->개봉교사거리,11,814.0
93185,93185,20190202,B-21,개봉교사거리->개봉역,12,772.0
93213,93213,20190202,B-21,개봉역->개봉교사거리,12,723.0
100745,100745,20190202,B-21,개봉교사거리->개봉역,13,769.0
100773,100773,20190202,B-21,개봉역->개봉교사거리,13,696.0
108305,108305,20190202,B-21,개봉교사거리->개봉역,14,862.0
108333,108333,20190202,B-21,개봉역->개봉교사거리,14,715.0
115865,115865,20190202,B-21,개봉교사거리->개봉역,15,796.0
115893,115893,20190202,B-21,개봉역->개봉교사거리,15,710.0
123425,123425,20190202,B-21,개봉교사거리->개봉역,16,810.0
123453,123453,20190202,B-21,개봉역->개봉교사거리,16,658.0
130985,130985,20190202,B-21,개봉교사거리->개봉역,17,804.0
131013,131013,20190202,B-21,개봉역->개봉교사거리,17,659.0
138545,138545,20190202,B-21,개봉교사거리->개봉역,18,867.0
138573,138573,20190202,B-21,개봉역->개봉교사거리,18,628.0
146105,146105,20190202,B-21,개봉교사거리->개봉역,19,753.0
146133,146133,20190202,B-21,개봉역->개봉교사거리,19,504.0
153665,153665,20190202,B-21,개봉교사거리->개봉역,20,675.0
153693,153693,20190202,B-21,개봉역->개봉교사거리,20,528.0
161225,161225,20190202,B-21,개봉교사거리->개봉역,21,674.0
161253,161253,20190202,B-21,개봉역->개봉교사거리,21,515.0
168785,168785,20190202,B-21,개봉교사거리->개봉역,22,562.0
168813,168813,20190202,B-21,개봉역->개봉교사거리,22,457.0
176345,176345,20190202,B-21,개봉교사거리->개봉역,23,468.0
176373,176373,20190202,B-21,개봉역->개봉교사거리,23,401.0
2466,2466,20190203,B-21,개봉교사거리->개봉역,0,403.0
2494,2494,20190203,B-21,개봉역->개봉교사거리,0,269.0
10026,10026,20190203,B-21,개봉교사거리->개봉역,1,298.0
10054,10054,20190203,B-21,개봉역->개봉교사거리,1,257.0
17586,17586,20190203,B-21,개봉교사거리->개봉역,2,281.0
17614,17614,20190203,B-21,개봉역->개봉교사거리,2,212.0
25146,25146,20190203,B-21,개봉교사거리->개봉역,3,202.0
25174,25174,20190203,B-21,개봉역->개봉교사거리,3,124.0
32706,32706,20190203,B-21,개봉교사거리->개봉역,4,217.0
32734,32734,20190203,B-21,개봉역->개봉교사거리,4,177.0
40266,40266,20190203,B-21,개봉교사거리->개봉역,5,258.0
40294,40294,20190203,B-21,개봉역->개봉교사거리,5,207.0
47826,47826,20190203,B-21,개봉교사거리->개봉역,6,277.0
47854,47854,20190203,B-21,개봉역->개봉교사거리,6,243.0
55386,55386,20190203,B-21,개봉교사거리->개봉역,7,327.0
55414,55414,20190203,B-21,개봉역->개봉교사거리,7,271.0
62946,62946,20190203,B-21,개봉교사거리->개봉역,8,473.0
62974,62974,20190203,B-21,개봉역->개봉교사거리,8,353.0
70506,70506,20190203,B-21,개봉교사거리->개봉역,9,570.0
70534,70534,20190203,B-21,개봉역->개봉교사거리,9,487.0
78066,78066,20190203,B-21,개봉교사거리->개봉역,10,717.0
78094,78094,20190203,B-21,개봉역->개봉교사거리,10,640.0
85626,85626,20190203,B-21,개봉교사거리->개봉역,11,718.0
85654,85654,20190203,B-21,개봉역->개봉교사거리,11,619.0
93186,93186,20190203,B-21,개봉교사거리->개봉역,12,727.0
93214,93214,20190203,B-21,개봉역->개봉교사거리,12,698.0
100746,100746,20190203,B-21,개봉교사거리->개봉역,13,751.0
100774,100774,20190203,B-21,개봉역->개봉교사거리,13,643.0
108306,108306,20190203,B-21,개봉교사거리->개봉역,14,707.0
