,Unnamed: 0,일자,지점번호,방향,시간,교통량
616,616,20190201,A-12,서울역->회현역,0,507.0
644,644,20190201,A-12,회현역->서울역,0,252.0
8176,8176,20190201,A-12,서울역->회현역,1,384.0
8204,8204,20190201,A-12,회현역->서울역,1,213.0
15736,15736,20190201,A-12,서울역->회현역,2,360.0
15764,15764,20190201,A-12,회현역->서울역,2,204.0
23296,23296,20190201,A-12,서울역->회현역,3,234.0
23324,23324,20190201,A-12,회현역->서울역,3,206.0
30856,30856,20190201,A-12,서울역->회현역,4,276.0
30884,30884,20190201,A-12,회현역->서울역,4,168.0
38416,38416,20190201,A-12,서울역->회현역,5,475.0
38444,38444,20190201,A-12,회현역->서울역,5,259.0
45976,45976,20190201,A-12,서울역->회현역,6,931.0
46004,46004,20190201,A-12,회현역->서울역,6,490.0
53536,53536,20190201,A-12,서울역->회현역,7,1157.0
53564,53564,20190201,A-12,회현역->서울역,7,704.0
61096,61096,20190201,A-12,서울역->회현역,8,1266.0
61124,61124,20190201,A-12,회현역->서울역,8,790.0
68656,68656,20190201,A-12,서울역->회현역,9,1229.0
68684,68684,20190201,A-12,회현역->서울역,9,704.0
76216,76216,20190201,A-12,서울역->회현역,10,1223.0
76244,76244,20190201,A-12,회현역->서울역,10,696.0
83776,83776,20190201,A-12,서울역->회현역,11,1214.0
83804,83804,20190201,A-12,회현역->서울역,11,667.0
91336,91336,20190201,A-12,서울역->회현역,12,1138.0
91364,91364,20190201,A-12,회현역->서울역,12,691.0
98896,98896,20190201,A-12,서울역->회현역,13,1112.0
98924,98924,20190201,A-12,회현역->서울역,13,762.0
106456,106456,20190201,A-12,서울역->회현역,14,1136.0
106484,106484,20190201,A-12,회현역->서울역,14,741.0
114016,114016,20190201,A-12,서울역->회현역,15,1089.0
114044,114044,20190201,A-12,회현역->서울역,15,719.0
121576,121576,20190201,A-12,서울역->회현역,16,1043.0
121604,121604,20190201,A-12,회현역->서울역,16,683.0
129136,129136,20190201,A-12,서울역->회현역,17,918.0
129164,129164,20190201,A-12,회현역->서울역,17,618.0
136696,136696,20190201,A-12,서울역->회현역,18,740.0
136724,136724,20190201,A-12,회현역->서울역,18,352.0
144256,144256,20190201,A-12,서울역->회현역,19,843.0
144284,144284,20190201,A-12,회현역->서울역,19,324.0
151816,151816,20190201,A-12,서울역->회현역,20,846.0
151844,151844,20190201,A-12,회현역->서울역,20,569.0
159376,159376,20190201,A-12,서울역->회현역,21,916.0
159404,159404,20190201,A-12,회현역->서울역,21,453.0
166936,166936,20190201,A-12,서울역->회현역,22,936.0
166964,166964,20190201,A-12,회현역->서울역,22,480.0
174496,174496,20190201,A-12,서울역->회현역,23,718.0
174524,174524,20190201,A-12,회현역->서울역,23,408.0
617,617,20190202,A-12,서울역->회현역,0,565.0
645,645,20190202,A-12,회현역->서울역,0,292.0
8177,8177,20190202,A-12,서울역->회현역,1,412.0
8205,8205,20190202,A-12,회현역->서울역,1,256.0
15737,15737,20190202,A-12,서울역->회현역,2,304.0
15765,15765,20190202,A-12,회현역->서울역,2,173.0
23297,23297,20190202,A-12,서울역->회현역,3,241.0
23325,23325,20190202,A-12,회현역->서울역,3,132.0
30857,30857,20190202,A-12,서울역->회현역,4,304.0
30885,30885,20190202,A-12,회현역->서울역,4,134.0
38417,38417,20190202,A-12,서울역->회현역,5,502.0
38445,38445,20190202,A-12,회현역->서울역,5,212.0
45977,45977,20190202,A-12,서울역->회현역,6,607.0
46005,46005,20190202,A-12,회현역->서울역,6,293.0
53537,53537,20190202,A-12,서울역->회현역,7,758.0
53565,53565,20190202,A-12,회현역->서울역,7,387.0
61097,61097,20190202,A-12,서울역->회현역,8,908.0
61125,61125,20190202,A-12,회현역->서울역,8,478.0
68657,68657,20190202,A-12,서울역->회현역,9,1023.0
68685,68685,20190202,A-12,회현역->서울역,9,582.0
76217,76217,20190202,A-12,서울역->회현역,10,1066.0
76245,76245,20190202,A-12,회현역->서울역,10,603.0
83777,83777,20190202,A-12,서울역->회현역,11,1014.0
83805,83805,20190202,A-12,회현역->서울역,11,579.0
91337,91337,20190202,A-12,서울역->회현역,12,1099.0
91365,91365,20190202,A-12,회현역->서울역,12,731.0
98897,98897,20190202,A-12,서울역->회현역,13,1036.0
98925,98925,20190202,A-12,회현역->서울역,13,661.0
106457,106457,20190202,A-12,서울역->회현역,14,1025.0
106485,106485,20190202,A-12,회현역->서울역,14,667.0
114017,114017,20190202,A-12,서울역->회현역,15,1024.0
114045,114045,20190202,A-12,회현역->서울역,15,715.0
121577,121577,20190202,A-12,서울역->회현역,16,962.0
121605,121605,20190202,A-12,회현역->서울역,16,795.0
129137,129137,20190202,A-12,서울역->회현역,17,941.0
129165,129165,20190202,A-12,회현역->서울역,17,778.0
