,Unnamed: 0,일자,지점번호,방향,시간,교통량
6496,6496,20190201,D-36,삼호가든사거리->서울성모병원,0,1614.0
6524,6524,20190201,D-36,서울성모병원->삼호가든사거리,0,951.0
14056,14056,20190201,D-36,삼호가든사거리->서울성모병원,1,1380.0
14084,14084,20190201,D-36,서울성모병원->삼호가든사거리,1,756.0
21616,21616,20190201,D-36,삼호가든사거리->서울성모병원,2,1016.0
21644,21644,20190201,D-36,서울성모병원->삼호가든사거리,2,656.0
29176,29176,20190201,D-36,삼호가든사거리->서울성모병원,3,749.0
29204,29204,20190201,D-36,서울성모병원->삼호가든사거리,3,465.0
36736,36736,20190201,D-36,삼호가든사거리->서울성모병원,4,709.0
36764,36764,20190201,D-36,서울성모병원->삼호가든사거리,4,450.0
44296,44296,20190201,D-36,삼호가든사거리->서울성모병원,5,802.0
44324,44324,20190201,D-36,서울성모병원->삼호가든사거리,5,757.0
51856,51856,20190201,D-36,삼호가든사거리->서울성모병원,6,1484.0
51884,51884,20190201,D-36,서울성모병원->삼호가든사거리,6,1589.0
59416,59416,20190201,D-36,삼호가든사거리->서울성모병원,7,2768.0
59444,59444,20190201,D-36,서울성모병원->삼호가든사거리,7,2404.0
66976,66976,20190201,D-36,삼호가든사거리->서울성모병원,8,2626.0
67004,67004,20190201,D-36,서울성모병원->삼호가든사거리,8,2581.0
74536,74536,20190201,D-36,삼호가든사거리->서울성모병원,9,2461.0
74564,74564,20190201,D-36,서울성모병원->삼호가든사거리,9,2577.0
82096,82096,20190201,D-36,삼호가든사거리->서울성모병원,10,2362.0
82124,82124,20190201,D-36,서울성모병원->삼호가든사거리,10,2448.0
89656,89656,20190201,D-36,삼호가든사거리->서울성모병원,11,2520.0
89684,89684,20190201,D-36,서울성모병원->삼호가든사거리,11,2495.0
97216,97216,20190201,D-36,삼호가든사거리->서울성모병원,12,2488.0
97244,97244,20190201,D-36,서울성모병원->삼호가든사거리,12,2372.0
