,Unnamed: 0,일자,지점번호,방향,시간,교통량
7168,7168,20190201,F-03,정릉터널->국민대램프,0,2492.0
7196,7196,20190201,F-03,홍지문터널->홍은램프,0,1679.0
14728,14728,20190201,F-03,정릉터널->국민대램프,1,1739.0
14756,14756,20190201,F-03,홍지문터널->홍은램프,1,1125.0
22288,22288,20190201,F-03,정릉터널->국민대램프,2,1233.0
22316,22316,20190201,F-03,홍지문터널->홍은램프,2,850.0
29848,29848,20190201,F-03,정릉터널->국민대램프,3,1034.0
29876,29876,20190201,F-03,홍지문터널->홍은램프,3,765.0
37408,37408,20190201,F-03,정릉터널->국민대램프,4,1114.0
37436,37436,20190201,F-03,홍지문터널->홍은램프,4,1077.0
44968,44968,20190201,F-03,정릉터널->국민대램프,5,2010.0
44996,44996,20190201,F-03,홍지문터널->홍은램프,5,2438.0
52528,52528,20190201,F-03,정릉터널->국민대램프,6,3396.0
52556,52556,20190201,F-03,홍지문터널->홍은램프,6,4046.0
60088,60088,20190201,F-03,정릉터널->국민대램프,7,3916.0
60116,60116,20190201,F-03,홍지문터널->홍은램프,7,4440.0
67648,67648,20190201,F-03,정릉터널->국민대램프,8,3699.0
67676,67676,20190201,F-03,홍지문터널->홍은램프,8,3917.0
75208,75208,20190201,F-03,정릉터널->국민대램프,9,3791.0
75236,75236,20190201,F-03,홍지문터널->홍은램프,9,3853.0
82768,82768,20190201,F-03,정릉터널->국민대램프,10,3839.0
82796,82796,20190201,F-03,홍지문터널->홍은램프,10,3901.0
90328,90328,20190201,F-03,정릉터널->국민대램프,11,3943.0
90356,90356,20190201,F-03,홍지문터널->홍은램프,11,3927.0
97888,97888,20190201,F-03,정릉터널->국민대램프,12,4058.0
97916,97916,20190201,F-03,홍지문터널->홍은램프,12,3717.0
105448,105448,20190201,F-03,정릉터널->국민대램프,13,3977.0
105476,105476,20190201,F-03,홍지문터널->홍은램프,13,3664.0
113008,113008,20190201,F-03,정릉터널->국민대램프,14,3693.0
113036,113036,20190201,F-03,홍지문터널->홍은램프,14,3604.0
120568,120568,20190201,F-03,정릉터널->국민대램프,15,3647.0
120596,120596,20190201,F-03,홍지문터널->홍은램프,15,3816.0
128128,128128,20190201,F-03,정릉터널->국민대램프,16,3692.0
128156,128156,20190201,F-03,홍지문터널->홍은램프,16,3429.0
135688,135688,20190201,F-03,정릉터널->국민대램프,17,3606.0
135716,135716,20190201,F-03,홍지문터널->홍은램프,17,3312.0
143248,143248,20190201,F-03,정릉터널->국민대램프,18,3676.0
143276,143276,20190201,F-03,홍지문터널->홍은램프,18,3020.0
150808,150808,20190201,F-03,정릉터널->국민대램프,19,3903.0
150836,150836,20190201,F-03,홍지문터널->홍은램프,19,3151.0
158368,158368,20190201,F-03,정릉터널->국민대램프,20,3448.0
158396,158396,20190201,F-03,홍지문터널->홍은램프,20,3425.0
165928,165928,20190201,F-03,정릉터널->국민대램프,21,3674.0
165956,165956,20190201,F-03,홍지문터널->홍은램프,21,2904.0
173488,173488,20190201,F-03,정릉터널->국민대램프,22,3723.0
173516,173516,20190201,F-03,홍지문터널->홍은램프,22,2849.0
181048,181048,20190201,F-03,정릉터널->국민대램프,23,3202.0
181076,181076,20190201,F-03,홍지문터널->홍은램프,23,2388.0
7169,7169,20190202,F-03,정릉터널->국민대램프,0,2371.0
7197,7197,20190202,F-03,홍지문터널->홍은램프,0,1852.0
14729,14729,20190202,F-03,정릉터널->국민대램프,1,2051.0
14757,14757,20190202,F-03,홍지문터널->홍은램프,1,1460.0
22289,22289,20190202,F-03,정릉터널->국민대램프,2,1577.0
22317,22317,20190202,F-03,홍지문터널->홍은램프,2,1114.0
29849,29849,20190202,F-03,정릉터널->국민대램프,3,1248.0
29877,29877,20190202,F-03,홍지문터널->홍은램프,3,1061.0
37409,37409,20190202,F-03,정릉터널->국민대램프,4,1351.0
37437,37437,20190202,F-03,홍지문터널->홍은램프,4,1147.0
44969,44969,20190202,F-03,정릉터널->국민대램프,5,1725.0
44997,44997,20190202,F-03,홍지문터널->홍은램프,5,1706.0
52529,52529,20190202,F-03,정릉터널->국민대램프,6,2461.0
52557,52557,20190202,F-03,홍지문터널->홍은램프,6,2292.0
