,Unnamed: 0,일자,지점번호,방향,시간,교통량
4256,4256,20190201,C-17,청담대교남단->청담대교북단,0,1436.0
4284,4284,20190201,C-17,청담대교북단->청담대교남단,0,1373.0
11816,11816,20190201,C-17,청담대교남단->청담대교북단,1,982.0
11844,11844,20190201,C-17,청담대교북단->청담대교남단,1,925.0
19376,19376,20190201,C-17,청담대교남단->청담대교북단,2,735.0
19404,19404,20190201,C-17,청담대교북단->청담대교남단,2,693.0
26936,26936,20190201,C-17,청담대교남단->청담대교북단,3,646.0
26964,26964,20190201,C-17,청담대교북단->청담대교남단,3,639.0
34496,34496,20190201,C-17,청담대교남단->청담대교북단,4,666.0
34524,34524,20190201,C-17,청담대교북단->청담대교남단,4,786.0
42056,42056,20190201,C-17,청담대교남단->청담대교북단,5,1139.0
42084,42084,20190201,C-17,청담대교북단->청담대교남단,5,1693.0
49616,49616,20190201,C-17,청담대교남단->청담대교북단,6,2639.0
49644,49644,20190201,C-17,청담대교북단->청담대교남단,6,3458.0
57176,57176,20190201,C-17,청담대교남단->청담대교북단,7,3381.0
57204,57204,20190201,C-17,청담대교북단->청담대교남단,7,3794.0
64736,64736,20190201,C-17,청담대교남단->청담대교북단,8,3408.0
64764,64764,20190201,C-17,청담대교북단->청담대교남단,8,3030.0
72296,72296,20190201,C-17,청담대교남단->청담대교북단,9,3714.0
72324,72324,20190201,C-17,청담대교북단->청담대교남단,9,3663.0
79856,79856,20190201,C-17,청담대교남단->청담대교북단,10,3713.0
79884,79884,20190201,C-17,청담대교북단->청담대교남단,10,3614.0
87416,87416,20190201,C-17,청담대교남단->청담대교북단,11,3611.0
87444,87444,20190201,C-17,청담대교북단->청담대교남단,11,3627.0
94976,94976,20190201,C-17,청담대교남단->청담대교북단,12,3517.0
95004,95004,20190201,C-17,청담대교북단->청담대교남단,12,3578.0
102536,102536,20190201,C-17,청담대교남단->청담대교북단,13,3643.0
102564,102564,20190201,C-17,청담대교북단->청담대교남단,13,3542.0
110096,110096,20190201,C-17,청담대교남단->청담대교북단,14,3631.0
110124,110124,20190201,C-17,청담대교북단->청담대교남단,14,3530.0
117656,117656,20190201,C-17,청담대교남단->청담대교북단,15,3648.0
117684,117684,20190201,C-17,청담대교북단->청담대교남단,15,3558.0
125216,125216,20190201,C-17,청담대교남단->청담대교북단,16,3891.0
125244,125244,20190201,C-17,청담대교북단->청담대교남단,16,3510.0
132776,132776,20190201,C-17,청담대교남단->청담대교북단,17,3623.0
132804,132804,20190201,C-17,청담대교북단->청담대교남단,17,3393.0
140336,140336,20190201,C-17,청담대교남단->청담대교북단,18,3320.0
140364,140364,20190201,C-17,청담대교북단->청담대교남단,18,3492.0
147896,147896,20190201,C-17,청담대교남단->청담대교북단,19,3127.0
147924,147924,20190201,C-17,청담대교북단->청담대교남단,19,2900.0
155456,155456,20190201,C-17,청담대교남단->청담대교북단,20,3406.0
155484,155484,20190201,C-17,청담대교북단->청담대교남단,20,3045.0
163016,163016,20190201,C-17,청담대교남단->청담대교북단,21,2878.0
163044,163044,20190201,C-17,청담대교북단->청담대교남단,21,2561.0
170576,170576,20190201,C-17,청담대교남단->청담대교북단,22,2824.0
170604,170604,20190201,C-17,청담대교북단->청담대교남단,22,2558.0
178136,178136,20190201,C-17,청담대교남단->청담대교북단,23,2032.0
178164,178164,20190201,C-17,청담대교북단->청담대교남단,23,1963.0
4257,4257,20190202,C-17,청담대교남단->청담대교북단,0,1284.0
4285,4285,20190202,C-17,청담대교북단->청담대교남단,0,1429.0
11817,11817,20190202,C-17,청담대교남단->청담대교북단,1,1035.0
11845,11845,20190202,C-17,청담대교북단->청담대교남단,1,1133.0
19377,19377,20190202,C-17,청담대교남단->청담대교북단,2,869.0
19405,19405,20190202,C-17,청담대교북단->청담대교남단,2,827.0
26937,26937,20190202,C-17,청담대교남단->청담대교북단,3,742.0
26965,26965,20190202,C-17,청담대교북단->청담대교남단,3,742.0
34497,34497,20190202,C-17,청담대교남단->청담대교북단,4,678.0
34525,34525,20190202,C-17,청담대교북단->청담대교남단,4,814.0
42057,42057,20190202,C-17,청담대교남단->청담대교북단,5,890.0
42085,42085,20190202,C-17,청담대교북단->청담대교남단,5,1219.0
49617,49617,20190202,C-17,청담대교남단->청담대교북단,6,1354.0
49645,49645,20190202,C-17,청담대교북단->청담대교남단,6,1811.0
57177,57177,20190202,C-17,청담대교남단->청담대교북단,7,1847.0
