,Unnamed: 0,일자,지점번호,방향,시간,교통량
8060,8060,20190101,F-05,유입,0,
8091,8091,20190101,F-05,유출,0,
16430,16430,20190101,F-05,유입,1,2458.0
16461,16461,20190101,F-05,유출,1,3730.0
24800,24800,20190101,F-05,유입,2,1449.0
24831,24831,20190101,F-05,유출,2,2423.0
33170,33170,20190101,F-05,유입,3,990.0
33201,33201,20190101,F-05,유출,3,1691.0
41540,41540,20190101,F-05,유입,4,864.0
41571,41571,20190101,F-05,유출,4,1451.0
49910,49910,20190101,F-05,유입,5,1137.0
49941,49941,20190101,F-05,유출,5,1381.0
58280,58280,20190101,F-05,유입,6,1341.0
58311,58311,20190101,F-05,유출,6,1303.0
66650,66650,20190101,F-05,유입,7,1451.0
66681,66681,20190101,F-05,유출,7,1415.0
75020,75020,20190101,F-05,유입,8,1845.0
75051,75051,20190101,F-05,유출,8,1920.0
83390,83390,20190101,F-05,유입,9,2360.0
83421,83421,20190101,F-05,유출,9,2291.0
91760,91760,20190101,F-05,유입,10,3080.0
91791,91791,20190101,F-05,유출,10,3066.0
100130,100130,20190101,F-05,유입,11,3656.0
100161,100161,20190101,F-05,유출,11,4072.0
108500,108500,20190101,F-05,유입,12,3719.0
108531,108531,20190101,F-05,유출,12,3979.0
116870,116870,20190101,F-05,유입,13,3644.0
116901,116901,20190101,F-05,유출,13,3578.0
125240,125240,20190101,F-05,유입,14,3663.0
125271,125271,20190101,F-05,유출,14,3741.0
133610,133610,20190101,F-05,유입,15,3798.0
133641,133641,20190101,F-05,유출,15,3890.0
141980,141980,20190101,F-05,유입,16,3685.0
142011,142011,20190101,F-05,유출,16,4019.0
150350,150350,20190101,F-05,유입,17,3003.0
150381,150381,20190101,F-05,유출,17,3908.0
158720,158720,20190101,F-05,유입,18,2691.0
158751,158751,20190101,F-05,유출,18,3282.0
167090,167090,20190101,F-05,유입,19,3202.0
167121,167121,20190101,F-05,유출,19,3127.0
175460,175460,20190101,F-05,유입,20,3369.0
175491,175491,20190101,F-05,유출,20,3510.0
183830,183830,20190101,F-05,유입,21,3172.0
183861,183861,20190101,F-05,유출,21,3385.0
192200,192200,20190101,F-05,유입,22,2297.0
192231,192231,20190101,F-05,유출,22,2891.0
200570,200570,20190101,F-05,유입,23,1575.0
200601,200601,20190101,F-05,유출,23,2052.0
8061,8061,20190102,F-05,유입,0,1073.0
8092,8092,20190102,F-05,유출,0,1502.0
16431,16431,20190102,F-05,유입,1,621.0
16462,16462,20190102,F-05,유출,1,940.0
24801,24801,20190102,F-05,유입,2,480.0
24832,24832,20190102,F-05,유출,2,619.0
33171,33171,20190102,F-05,유입,3,588.0
33202,33202,20190102,F-05,유출,3,541.0
41541,41541,20190102,F-05,유입,4,1354.0
41572,41572,20190102,F-05,유출,4,699.0
49911,49911,20190102,F-05,유입,5,3331.0
49942,49942,20190102,F-05,유출,5,1170.0
58281,58281,20190102,F-05,유입,6,4952.0
58312,58312,20190102,F-05,유출,6,2143.0
66651,66651,20190102,F-05,유입,7,4089.0
66682,66682,20190102,F-05,유출,7,2467.0
75021,75021,20190102,F-05,유입,8,3485.0
75052,75052,20190102,F-05,유출,8,2710.0
83391,83391,20190102,F-05,유입,9,3442.0
83422,83422,20190102,F-05,유출,9,2995.0
91761,91761,20190102,F-05,유입,10,3600.0
91792,91792,20190102,F-05,유출,10,3119.0
100131,100131,20190102,F-05,유입,11,3573.0
100162,100162,20190102,F-05,유출,11,3456.0
108501,108501,20190102,F-05,유입,12,3429.0
108532,108532,20190102,F-05,유출,12,3619.0
116871,116871,20190102,F-05,유입,13,3621.0
116902,116902,20190102,F-05,유출,13,3665.0
125241,125241,20190102,F-05,유입,14,3398.0
125272,125272,20190102,F-05,유출,14,4002.0
133611,133611,20190102,F-05,유입,15,3140.0
133642,133642,20190102,F-05,유출,15,4465.0
141981,141981,20190102,F-05,유입,16,3186.0
142012,142012,20190102,F-05,유출,16,4689.0
150351,150351,20190102,F-05,유입,17,2500.0
