,Unnamed: 0,일자,지점번호,방향,시간,교통량
5332,5332,20190101,D-06,유입,0,
5363,5363,20190101,D-06,유출,0,
13702,13702,20190101,D-06,유입,1,867.0
13733,13733,20190101,D-06,유출,1,1067.0
22072,22072,20190101,D-06,유입,2,588.0
22103,22103,20190101,D-06,유출,2,712.0
30442,30442,20190101,D-06,유입,3,400.0
30473,30473,20190101,D-06,유출,3,641.0
38812,38812,20190101,D-06,유입,4,318.0
38843,38843,20190101,D-06,유출,4,580.0
47182,47182,20190101,D-06,유입,5,343.0
47213,47213,20190101,D-06,유출,5,494.0
55552,55552,20190101,D-06,유입,6,414.0
55583,55583,20190101,D-06,유출,6,526.0
63922,63922,20190101,D-06,유입,7,482.0
63953,63953,20190101,D-06,유출,7,594.0
72292,72292,20190101,D-06,유입,8,654.0
72323,72323,20190101,D-06,유출,8,641.0
80662,80662,20190101,D-06,유입,9,780.0
80693,80693,20190101,D-06,유출,9,708.0
89032,89032,20190101,D-06,유입,10,1225.0
89063,89063,20190101,D-06,유출,10,998.0
97402,97402,20190101,D-06,유입,11,1317.0
97433,97433,20190101,D-06,유출,11,1079.0
105772,105772,20190101,D-06,유입,12,1395.0
105803,105803,20190101,D-06,유출,12,1237.0
114142,114142,20190101,D-06,유입,13,1423.0
114173,114173,20190101,D-06,유출,13,1251.0
122512,122512,20190101,D-06,유입,14,1495.0
122543,122543,20190101,D-06,유출,14,1214.0
130882,130882,20190101,D-06,유입,15,1433.0
130913,130913,20190101,D-06,유출,15,1436.0
139252,139252,20190101,D-06,유입,16,1670.0
139283,139283,20190101,D-06,유출,16,1249.0
147622,147622,20190101,D-06,유입,17,1502.0
147653,147653,20190101,D-06,유출,17,1222.0
155992,155992,20190101,D-06,유입,18,1267.0
156023,156023,20190101,D-06,유출,18,1169.0
164362,164362,20190101,D-06,유입,19,1054.0
164393,164393,20190101,D-06,유출,19,1093.0
172732,172732,20190101,D-06,유입,20,1047.0
172763,172763,20190101,D-06,유출,20,1059.0
181102,181102,20190101,D-06,유입,21,955.0
181133,181133,20190101,D-06,유출,21,980.0
189472,189472,20190101,D-06,유입,22,767.0
189503,189503,20190101,D-06,유출,22,778.0
197842,197842,20190101,D-06,유입,23,432.0
197873,197873,20190101,D-06,유출,23,534.0
5333,5333,20190102,D-06,유입,0,326.0
5364,5364,20190102,D-06,유출,0,463.0
13703,13703,20190102,D-06,유입,1,243.0
13734,13734,20190102,D-06,유출,1,280.0
22073,22073,20190102,D-06,유입,2,133.0
22104,22104,20190102,D-06,유출,2,205.0
30443,30443,20190102,D-06,유입,3,142.0
30474,30474,20190102,D-06,유출,3,148.0
38813,38813,20190102,D-06,유입,4,254.0
38844,38844,20190102,D-06,유출,4,195.0
47183,47183,20190102,D-06,유입,5,586.0
47214,47214,20190102,D-06,유출,5,396.0
55553,55553,20190102,D-06,유입,6,1497.0
55584,55584,20190102,D-06,유출,6,844.0
63923,63923,20190102,D-06,유입,7,2443.0
63954,63954,20190102,D-06,유출,7,1487.0
72293,72293,20190102,D-06,유입,8,2407.0
72324,72324,20190102,D-06,유출,8,2005.0
80663,80663,20190102,D-06,유입,9,2630.0
80694,80694,20190102,D-06,유출,9,1899.0
89033,89033,20190102,D-06,유입,10,2538.0
89064,89064,20190102,D-06,유출,10,1901.0
97403,97403,20190102,D-06,유입,11,2141.0
97434,97434,20190102,D-06,유출,11,1756.0
105773,105773,20190102,D-06,유입,12,1592.0
105804,105804,20190102,D-06,유출,12,1637.0
114143,114143,20190102,D-06,유입,13,1783.0
114174,114174,20190102,D-06,유출,13,1609.0
122513,122513,20190102,D-06,유입,14,1892.0
122544,122544,20190102,D-06,유출,14,1697.0
130883,130883,20190102,D-06,유입,15,1795.0
130914,130914,20190102,D-06,유출,15,1793.0
139253,139253,20190102,D-06,유입,16,1774.0
139284,139284,20190102,D-06,유출,16,1816.0
147623,147623,20190102,D-06,유입,17,1963.0
147654,147654,20190102,D-06,유출,17,1931.0
155993,155993,20190102,D-06,유입,18,1660.0
156024,156024,20190102,D-06,유출,18,1921.0
164363,164363,20190102,D-06,유입,19,1224.0
164394,164394,20190102,D-06,유출,19,1732.0
172733,172733,20190102,D-06,유입,20,999.0
172764,172764,20190102,D-06,유출,20,1299.0
181103,181103,20190102,D-06,유입,21,986.0
181134,181134,20190102,D-06,유출,21,1222.0
189473,189473,20190102,D-06,유입,22,859.0
189504,189504,20190102,D-06,유출,22,1235.0
197843,197843,20190102,D-06,유입,23,635.0
197874,197874,20190102,D-06,유출,23,920.0
5334,5334,20190103,D-06,유입,0,445.0
5365,5365,20190103,D-06,유출,0,687.0
13704,13704,20190103,D-06,유입,1,274.0
13735,13735,20190103,D-06,유출,1,451.0
22074,22074,20190103,D-06,유입,2,184.0
22105,22105,20190103,D-06,유출,2,361.0
30444,30444,20190103,D-06,유입,3,193.0
30475,30475,20190103,D-06,유출,3,232.0
38814,38814,20190103,D-06,유입,4,260.0
38845,38845,20190103,D-06,유출,4,263.0
47184,47184,20190103,D-06,유입,5,520.0
47215,47215,20190103,D-06,유출,5,431.0
55554,55554,20190103,D-06,유입,6,1389.0
55585,55585,20190103,D-06,유출,6,756.0
63924,63924,20190103,D-06,유입,7,2443.0
63955,63955,20190103,D-06,유출,7,1386.0
72294,72294,20190103,D-06,유입,8,2528.0
72325,72325,20190103,D-06,유출,8,2000.0
80664,80664,20190103,D-06,유입,9,2358.0
80695,80695,20190103,D-06,유출,9,1477.0
89034,89034,20190103,D-06,유입,10,2497.0
89065,89065,20190103,D-06,유출,10,1890.0
97404,97404,20190103,D-06,유입,11,2432.0
97435,97435,20190103,D-06,유출,11,1870.0
105774,105774,20190103,D-06,유입,12,1934.0
105805,105805,20190103,D-06,유출,12,2002.0
114144,114144,20190103,D-06,유입,13,2066.0
114175,114175,20190103,D-06,유출,13,1875.0
122514,122514,20190103,D-06,유입,14,2100.0
122545,122545,20190103,D-06,유출,14,1957.0
130884,130884,20190103,D-06,유입,15,2042.0
130915,130915,20190103,D-06,유출,15,2035.0
139254,139254,20190103,D-06,유입,16,1887.0
139285,139285,20190103,D-06,유출,16,1908.0
147624,147624,20190103,D-06,유입,17,2032.0
147655,147655,20190103,D-06,유출,17,2005.0
155994,155994,20190103,D-06,유입,18,1980.0
156025,156025,20190103,D-06,유출,18,2041.0
164364,164364,20190103,D-06,유입,19,1468.0
164395,164395,20190103,D-06,유출,19,1856.0
172734,172734,20190103,D-06,유입,20,1040.0
172765,172765,20190103,D-06,유출,20,1784.0
181104,181104,20190103,D-06,유입,21,1103.0
181135,181135,20190103,D-06,유출,21,1359.0
189474,189474,20190103,D-06,유입,22,963.0
189505,189505,20190103,D-06,유출,22,1217.0
197844,197844,20190103,D-06,유입,23,705.0
197875,197875,20190103,D-06,유출,23,1034.0
5335,5335,20190104,D-06,유입,0,478.0
5366,5366,20190104,D-06,유출,0,750.0
13705,13705,20190104,D-06,유입,1,310.0
13736,13736,20190104,D-06,유출,1,532.0
22075,22075,20190104,D-06,유입,2,253.0
22106,22106,20190104,D-06,유출,2,396.0
30445,30445,20190104,D-06,유입,3,227.0
30476,30476,20190104,D-06,유출,3,284.0
38815,38815,20190104,D-06,유입,4,272.0
38846,38846,20190104,D-06,유출,4,336.0
47185,47185,20190104,D-06,유입,5,508.0
47216,47216,20190104,D-06,유출,5,425.0
55555,55555,20190104,D-06,유입,6,1389.0
55586,55586,20190104,D-06,유출,6,814.0
63925,63925,20190104,D-06,유입,7,2498.0
63956,63956,20190104,D-06,유출,7,1382.0
72295,72295,20190104,D-06,유입,8,2525.0
72326,72326,20190104,D-06,유출,8,1910.0
80665,80665,20190104,D-06,유입,9,2565.0
80696,80696,20190104,D-06,유출,9,1770.0
89035,89035,20190104,D-06,유입,10,2029.0
89066,89066,20190104,D-06,유출,10,1724.0
97405,97405,20190104,D-06,유입,11,2199.0
97436,97436,20190104,D-06,유출,11,1695.0
105775,105775,20190104,D-06,유입,12,1930.0
105806,105806,20190104,D-06,유출,12,1674.0
114145,114145,20190104,D-06,유입,13,1886.0
114176,114176,20190104,D-06,유출,13,1725.0
122515,122515,20190104,D-06,유입,14,2171.0
122546,122546,20190104,D-06,유출,14,1907.0
130885,130885,20190104,D-06,유입,15,1853.0
130916,130916,20190104,D-06,유출,15,1940.0
139255,139255,20190104,D-06,유입,16,1897.0
139286,139286,20190104,D-06,유출,16,2154.0
147625,147625,20190104,D-06,유입,17,2076.0
147656,147656,20190104,D-06,유출,17,2023.0
155995,155995,20190104,D-06,유입,18,1866.0
156026,156026,20190104,D-06,유출,18,1906.0
164365,164365,20190104,D-06,유입,19,1500.0
164396,164396,20190104,D-06,유출,19,1968.0
172735,172735,20190104,D-06,유입,20,1143.0
172766,172766,20190104,D-06,유출,20,1747.0
181105,181105,20190104,D-06,유입,21,1144.0
181136,181136,20190104,D-06,유출,21,1370.0
189475,189475,20190104,D-06,유입,22,1204.0
189506,189506,20190104,D-06,유출,22,1430.0
197845,197845,20190104,D-06,유입,23,912.0
197876,197876,20190104,D-06,유출,23,1183.0
5336,5336,20190105,D-06,유입,0,683.0
5367,5367,20190105,D-06,유출,0,916.0
13706,13706,20190105,D-06,유입,1,566.0
13737,13737,20190105,D-06,유출,1,802.0
22076,22076,20190105,D-06,유입,2,466.0
22107,22107,20190105,D-06,유출,2,608.0
30446,30446,20190105,D-06,유입,3,357.0
30477,30477,20190105,D-06,유출,3,547.0
38816,38816,20190105,D-06,유입,4,369.0
38847,38847,20190105,D-06,유출,4,547.0
47186,47186,20190105,D-06,유입,5,456.0
47217,47217,20190105,D-06,유출,5,577.0
55556,55556,20190105,D-06,유입,6,695.0
55587,55587,20190105,D-06,유출,6,699.0
63926,63926,20190105,D-06,유입,7,811.0
63957,63957,20190105,D-06,유출,7,871.0
72296,72296,20190105,D-06,유입,8,1253.0
72327,72327,20190105,D-06,유출,8,1074.0
80666,80666,20190105,D-06,유입,9,1848.0
80697,80697,20190105,D-06,유출,9,1463.0
89036,89036,20190105,D-06,유입,10,2176.0
89067,89067,20190105,D-06,유출,10,1851.0
97406,97406,20190105,D-06,유입,11,2158.0
97437,97437,20190105,D-06,유출,11,1629.0
105776,105776,20190105,D-06,유입,12,2109.0
105807,105807,20190105,D-06,유출,12,1871.0
114146,114146,20190105,D-06,유입,13,2036.0
114177,114177,20190105,D-06,유출,13,1808.0
122516,122516,20190105,D-06,유입,14,1882.0
122547,122547,20190105,D-06,유출,14,1862.0
130886,130886,20190105,D-06,유입,15,1825.0
130917,130917,20190105,D-06,유출,15,1813.0
139256,139256,20190105,D-06,유입,16,1596.0
139287,139287,20190105,D-06,유출,16,2098.0
147626,147626,20190105,D-06,유입,17,1291.0
147657,147657,20190105,D-06,유출,17,1924.0
155996,155996,20190105,D-06,유입,18,1977.0
156027,156027,20190105,D-06,유출,18,1807.0
164366,164366,20190105,D-06,유입,19,1176.0
164397,164397,20190105,D-06,유출,19,1342.0
172736,172736,20190105,D-06,유입,20,1122.0
172767,172767,20190105,D-06,유출,20,1252.0
181106,181106,20190105,D-06,유입,21,1172.0
181137,181137,20190105,D-06,유출,21,1203.0
189476,189476,20190105,D-06,유입,22,1057.0
189507,189507,20190105,D-06,유출,22,1081.0
197846,197846,20190105,D-06,유입,23,907.0
197877,197877,20190105,D-06,유출,23,946.0
5337,5337,20190106,D-06,유입,0,691.0
5368,5368,20190106,D-06,유출,0,855.0
13707,13707,20190106,D-06,유입,1,552.0
13738,13738,20190106,D-06,유출,1,687.0
22077,22077,20190106,D-06,유입,2,403.0
22108,22108,20190106,D-06,유출,2,558.0
30447,30447,20190106,D-06,유입,3,350.0
30478,30478,20190106,D-06,유출,3,554.0
38817,38817,20190106,D-06,유입,4,288.0
38848,38848,20190106,D-06,유출,4,499.0
47187,47187,20190106,D-06,유입,5,304.0
47218,47218,20190106,D-06,유출,5,420.0
55557,55557,20190106,D-06,유입,6,397.0
55588,55588,20190106,D-06,유출,6,511.0
63927,63927,20190106,D-06,유입,7,469.0
63958,63958,20190106,D-06,유출,7,511.0
72297,72297,20190106,D-06,유입,8,768.0
72328,72328,20190106,D-06,유출,8,705.0
80667,80667,20190106,D-06,유입,9,1274.0
80698,80698,20190106,D-06,유출,9,1113.0
89037,89037,20190106,D-06,유입,10,1776.0
89068,89068,20190106,D-06,유출,10,1531.0
97407,97407,20190106,D-06,유입,11,1730.0
97438,97438,20190106,D-06,유출,11,1303.0
105777,105777,20190106,D-06,유입,12,1510.0
105808,105808,20190106,D-06,유출,12,1435.0
114147,114147,20190106,D-06,유입,13,1694.0
114178,114178,20190106,D-06,유출,13,1584.0
122517,122517,20190106,D-06,유입,14,1772.0
122548,122548,20190106,D-06,유출,14,1532.0
130887,130887,20190106,D-06,유입,15,1913.0
130918,130918,20190106,D-06,유출,15,1582.0
139257,139257,20190106,D-06,유입,16,1638.0
139288,139288,20190106,D-06,유출,16,1689.0
147627,147627,20190106,D-06,유입,17,1751.0
147658,147658,20190106,D-06,유출,17,1540.0
155997,155997,20190106,D-06,유입,18,1376.0
156028,156028,20190106,D-06,유출,18,1348.0
164367,164367,20190106,D-06,유입,19,1084.0
164398,164398,20190106,D-06,유출,19,1181.0
172737,172737,20190106,D-06,유입,20,1019.0
172768,172768,20190106,D-06,유출,20,1226.0
181107,181107,20190106,D-06,유입,21,979.0
181138,181138,20190106,D-06,유출,21,1024.0
189477,189477,20190106,D-06,유입,22,765.0
189508,189508,20190106,D-06,유출,22,882.0
197847,197847,20190106,D-06,유입,23,550.0
197878,197878,20190106,D-06,유출,23,668.0
