,Unnamed: 0,일자,지점번호,방향,시간,교통량
1302,1302,20190101,A-22,유입,0,
1333,1333,20190101,A-22,유출,0,
9672,9672,20190101,A-22,유입,1,423.0
9703,9703,20190101,A-22,유출,1,556.0
18042,18042,20190101,A-22,유입,2,265.0
18073,18073,20190101,A-22,유출,2,292.0
26412,26412,20190101,A-22,유입,3,192.0
26443,26443,20190101,A-22,유출,3,247.0
34782,34782,20190101,A-22,유입,4,154.0
34813,34813,20190101,A-22,유출,4,183.0
43152,43152,20190101,A-22,유입,5,202.0
43183,43183,20190101,A-22,유출,5,199.0
51522,51522,20190101,A-22,유입,6,242.0
51553,51553,20190101,A-22,유출,6,229.0
59892,59892,20190101,A-22,유입,7,303.0
59923,59923,20190101,A-22,유출,7,285.0
68262,68262,20190101,A-22,유입,8,477.0
68293,68293,20190101,A-22,유출,8,340.0
76632,76632,20190101,A-22,유입,9,535.0
76663,76663,20190101,A-22,유출,9,401.0
85002,85002,20190101,A-22,유입,10,610.0
85033,85033,20190101,A-22,유출,10,509.0
93372,93372,20190101,A-22,유입,11,854.0
93403,93403,20190101,A-22,유출,11,629.0
101742,101742,20190101,A-22,유입,12,845.0
101773,101773,20190101,A-22,유출,12,675.0
110112,110112,20190101,A-22,유입,13,972.0
110143,110143,20190101,A-22,유출,13,746.0
118482,118482,20190101,A-22,유입,14,923.0
118513,118513,20190101,A-22,유출,14,867.0
126852,126852,20190101,A-22,유입,15,851.0
126883,126883,20190101,A-22,유출,15,893.0
135222,135222,20190101,A-22,유입,16,893.0
135253,135253,20190101,A-22,유출,16,932.0
143592,143592,20190101,A-22,유입,17,720.0
143623,143623,20190101,A-22,유출,17,835.0
151962,151962,20190101,A-22,유입,18,614.0
151993,151993,20190101,A-22,유출,18,700.0
160332,160332,20190101,A-22,유입,19,524.0
160363,160363,20190101,A-22,유출,19,665.0
168702,168702,20190101,A-22,유입,20,519.0
168733,168733,20190101,A-22,유출,20,602.0
177072,177072,20190101,A-22,유입,21,438.0
177103,177103,20190101,A-22,유출,21,534.0
185442,185442,20190101,A-22,유입,22,391.0
185473,185473,20190101,A-22,유출,22,402.0
193812,193812,20190101,A-22,유입,23,279.0
193843,193843,20190101,A-22,유출,23,262.0
1303,1303,20190102,A-22,유입,0,197.0
1334,1334,20190102,A-22,유출,0,144.0
9673,9673,20190102,A-22,유입,1,183.0
9704,9704,20190102,A-22,유출,1,119.0
18043,18043,20190102,A-22,유입,2,110.0
18074,18074,20190102,A-22,유출,2,85.0
26413,26413,20190102,A-22,유입,3,80.0
26444,26444,20190102,A-22,유출,3,62.0
34783,34783,20190102,A-22,유입,4,128.0
34814,34814,20190102,A-22,유출,4,126.0
43153,43153,20190102,A-22,유입,5,332.0
43184,43184,20190102,A-22,유출,5,261.0
51523,51523,20190102,A-22,유입,6,960.0
51554,51554,20190102,A-22,유출,6,542.0
59893,59893,20190102,A-22,유입,7,1354.0
59924,59924,20190102,A-22,유출,7,647.0
68263,68263,20190102,A-22,유입,8,1724.0
68294,68294,20190102,A-22,유출,8,693.0
76633,76633,20190102,A-22,유입,9,1385.0
76664,76664,20190102,A-22,유출,9,721.0
85003,85003,20190102,A-22,유입,10,1014.0
85034,85034,20190102,A-22,유출,10,750.0
93373,93373,20190102,A-22,유입,11,983.0
93404,93404,20190102,A-22,유출,11,708.0
101743,101743,20190102,A-22,유입,12,807.0
101774,101774,20190102,A-22,유출,12,717.0
110113,110113,20190102,A-22,유입,13,873.0
110144,110144,20190102,A-22,유출,13,938.0
118483,118483,20190102,A-22,유입,14,954.0
118514,118514,20190102,A-22,유출,14,973.0
126853,126853,20190102,A-22,유입,15,897.0
126884,126884,20190102,A-22,유출,15,1011.0
135223,135223,20190102,A-22,유입,16,762.0
135254,135254,20190102,A-22,유출,16,1063.0
143593,143593,20190102,A-22,유입,17,746.0
143624,143624,20190102,A-22,유출,17,1279.0
151963,151963,20190102,A-22,유입,18,775.0
151994,151994,20190102,A-22,유출,18,1309.0
160333,160333,20190102,A-22,유입,19,668.0
160364,160364,20190102,A-22,유출,19,890.0
168703,168703,20190102,A-22,유입,20,466.0
168734,168734,20190102,A-22,유출,20,836.0
177073,177073,20190102,A-22,유입,21,667.0
177104,177104,20190102,A-22,유출,21,1070.0
185443,185443,20190102,A-22,유입,22,577.0
185474,185474,20190102,A-22,유출,22,847.0
193813,193813,20190102,A-22,유입,23,389.0
193844,193844,20190102,A-22,유출,23,574.0
1304,1304,20190103,A-22,유입,0,278.0
1335,1335,20190103,A-22,유출,0,412.0
9674,9674,20190103,A-22,유입,1,263.0
9705,9705,20190103,A-22,유출,1,260.0
18044,18044,20190103,A-22,유입,2,208.0
18075,18075,20190103,A-22,유출,2,188.0
26414,26414,20190103,A-22,유입,3,146.0
26445,26445,20190103,A-22,유출,3,115.0
34784,34784,20190103,A-22,유입,4,132.0
34815,34815,20190103,A-22,유출,4,159.0
43154,43154,20190103,A-22,유입,5,304.0
43185,43185,20190103,A-22,유출,5,246.0
51524,51524,20190103,A-22,유입,6,837.0
51555,51555,20190103,A-22,유출,6,495.0
59894,59894,20190103,A-22,유입,7,1294.0
59925,59925,20190103,A-22,유출,7,634.0
68264,68264,20190103,A-22,유입,8,1738.0
68295,68295,20190103,A-22,유출,8,737.0
76634,76634,20190103,A-22,유입,9,1470.0
76665,76665,20190103,A-22,유출,9,788.0
85004,85004,20190103,A-22,유입,10,1103.0
85035,85035,20190103,A-22,유출,10,793.0
93374,93374,20190103,A-22,유입,11,1211.0
93405,93405,20190103,A-22,유출,11,825.0
101744,101744,20190103,A-22,유입,12,1025.0
101775,101775,20190103,A-22,유출,12,789.0
110114,110114,20190103,A-22,유입,13,1068.0
110145,110145,20190103,A-22,유출,13,1016.0
118484,118484,20190103,A-22,유입,14,1076.0
118515,118515,20190103,A-22,유출,14,1148.0
126854,126854,20190103,A-22,유입,15,1059.0
126885,126885,20190103,A-22,유출,15,1203.0
135224,135224,20190103,A-22,유입,16,860.0
135255,135255,20190103,A-22,유출,16,1253.0
143594,143594,20190103,A-22,유입,17,836.0
143625,143625,20190103,A-22,유출,17,1433.0
151964,151964,20190103,A-22,유입,18,888.0
151995,151995,20190103,A-22,유출,18,1230.0
160334,160334,20190103,A-22,유입,19,868.0
160365,160365,20190103,A-22,유출,19,877.0
168704,168704,20190103,A-22,유입,20,644.0
168735,168735,20190103,A-22,유출,20,918.0
177074,177074,20190103,A-22,유입,21,747.0
177105,177105,20190103,A-22,유출,21,1286.0
185444,185444,20190103,A-22,유입,22,649.0
185475,185475,20190103,A-22,유출,22,1005.0
193814,193814,20190103,A-22,유입,23,438.0
193845,193845,20190103,A-22,유출,23,692.0
1305,1305,20190104,A-22,유입,0,346.0
1336,1336,20190104,A-22,유출,0,480.0
9675,9675,20190104,A-22,유입,1,288.0
9706,9706,20190104,A-22,유출,1,302.0
18045,18045,20190104,A-22,유입,2,240.0
18076,18076,20190104,A-22,유출,2,194.0
26415,26415,20190104,A-22,유입,3,170.0
26446,26446,20190104,A-22,유출,3,160.0
34785,34785,20190104,A-22,유입,4,165.0
34816,34816,20190104,A-22,유출,4,185.0
43155,43155,20190104,A-22,유입,5,305.0
43186,43186,20190104,A-22,유출,5,259.0
51525,51525,20190104,A-22,유입,6,774.0
51556,51556,20190104,A-22,유출,6,498.0
59895,59895,20190104,A-22,유입,7,1284.0
59926,59926,20190104,A-22,유출,7,614.0
68265,68265,20190104,A-22,유입,8,1767.0
68296,68296,20190104,A-22,유출,8,790.0
76635,76635,20190104,A-22,유입,9,1414.0
76666,76666,20190104,A-22,유출,9,818.0
85005,85005,20190104,A-22,유입,10,1191.0
85036,85036,20190104,A-22,유출,10,814.0
93375,93375,20190104,A-22,유입,11,1211.0
93406,93406,20190104,A-22,유출,11,826.0
101745,101745,20190104,A-22,유입,12,951.0
101776,101776,20190104,A-22,유출,12,848.0
110115,110115,20190104,A-22,유입,13,1074.0
110146,110146,20190104,A-22,유출,13,1024.0
118485,118485,20190104,A-22,유입,14,1147.0
118516,118516,20190104,A-22,유출,14,1177.0
126855,126855,20190104,A-22,유입,15,968.0
126886,126886,20190104,A-22,유출,15,1341.0
135225,135225,20190104,A-22,유입,16,937.0
135256,135256,20190104,A-22,유출,16,1145.0
143595,143595,20190104,A-22,유입,17,906.0
143626,143626,20190104,A-22,유출,17,1392.0
151965,151965,20190104,A-22,유입,18,790.0
151996,151996,20190104,A-22,유출,18,1219.0
160335,160335,20190104,A-22,유입,19,996.0
160366,160366,20190104,A-22,유출,19,949.0
168705,168705,20190104,A-22,유입,20,681.0
168736,168736,20190104,A-22,유출,20,874.0
177075,177075,20190104,A-22,유입,21,798.0
