,Unnamed: 0,일자,지점번호,방향,시간,교통량
4526,4526,20190101,C-14,유입,0,
4557,4557,20190101,C-14,유출,0,
12896,12896,20190101,C-14,유입,1,902.0
12927,12927,20190101,C-14,유출,1,1020.0
21266,21266,20190101,C-14,유입,2,591.0
21297,21297,20190101,C-14,유출,2,648.0
29636,29636,20190101,C-14,유입,3,356.0
29667,29667,20190101,C-14,유출,3,383.0
38006,38006,20190101,C-14,유입,4,307.0
38037,38037,20190101,C-14,유출,4,332.0
46376,46376,20190101,C-14,유입,5,293.0
46407,46407,20190101,C-14,유출,5,333.0
54746,54746,20190101,C-14,유입,6,414.0
54777,54777,20190101,C-14,유출,6,369.0
63116,63116,20190101,C-14,유입,7,499.0
63147,63147,20190101,C-14,유출,7,668.0
71486,71486,20190101,C-14,유입,8,693.0
71517,71517,20190101,C-14,유출,8,841.0
79856,79856,20190101,C-14,유입,9,863.0
79887,79887,20190101,C-14,유출,9,958.0
88226,88226,20190101,C-14,유입,10,1097.0
88257,88257,20190101,C-14,유출,10,1232.0
96596,96596,20190101,C-14,유입,11,1388.0
96627,96627,20190101,C-14,유출,11,1433.0
104966,104966,20190101,C-14,유입,12,1613.0
104997,104997,20190101,C-14,유출,12,1366.0
113336,113336,20190101,C-14,유입,13,1501.0
113367,113367,20190101,C-14,유출,13,1429.0
121706,121706,20190101,C-14,유입,14,1750.0
121737,121737,20190101,C-14,유출,14,1580.0
130076,130076,20190101,C-14,유입,15,1682.0
130107,130107,20190101,C-14,유출,15,1577.0
138446,138446,20190101,C-14,유입,16,1736.0
138477,138477,20190101,C-14,유출,16,1580.0
146816,146816,20190101,C-14,유입,17,1570.0
146847,146847,20190101,C-14,유출,17,1534.0
155186,155186,20190101,C-14,유입,18,1317.0
155217,155217,20190101,C-14,유출,18,1238.0
163556,163556,20190101,C-14,유입,19,1377.0
163587,163587,20190101,C-14,유출,19,1111.0
171926,171926,20190101,C-14,유입,20,1309.0
171957,171957,20190101,C-14,유출,20,1228.0
180296,180296,20190101,C-14,유입,21,1227.0
180327,180327,20190101,C-14,유출,21,1130.0
188666,188666,20190101,C-14,유입,22,1016.0
188697,188697,20190101,C-14,유출,22,887.0
