,Unnamed: 0,일자,지점번호,방향,시간,교통량
3596,3596,20190101,B-35,유입,0,
3627,3627,20190101,B-35,유출,0,
11966,11966,20190101,B-35,유입,1,
11997,11997,20190101,B-35,유출,1,
20336,20336,20190101,B-35,유입,2,
20367,20367,20190101,B-35,유출,2,
28706,28706,20190101,B-35,유입,3,
28737,28737,20190101,B-35,유출,3,
37076,37076,20190101,B-35,유입,4,
37107,37107,20190101,B-35,유출,4,
45446,45446,20190101,B-35,유입,5,
45477,45477,20190101,B-35,유출,5,
53816,53816,20190101,B-35,유입,6,
53847,53847,20190101,B-35,유출,6,
62186,62186,20190101,B-35,유입,7,
62217,62217,20190101,B-35,유출,7,
70556,70556,20190101,B-35,유입,8,
70587,70587,20190101,B-35,유출,8,
78926,78926,20190101,B-35,유입,9,
78957,78957,20190101,B-35,유출,9,
87296,87296,20190101,B-35,유입,10,
87327,87327,20190101,B-35,유출,10,
95666,95666,20190101,B-35,유입,11,
95697,95697,20190101,B-35,유출,11,
104036,104036,20190101,B-35,유입,12,
104067,104067,20190101,B-35,유출,12,
112406,112406,20190101,B-35,유입,13,
112437,112437,20190101,B-35,유출,13,
120776,120776,20190101,B-35,유입,14,
120807,120807,20190101,B-35,유출,14,
129146,129146,20190101,B-35,유입,15,
129177,129177,20190101,B-35,유출,15,
137516,137516,20190101,B-35,유입,16,
137547,137547,20190101,B-35,유출,16,
145886,145886,20190101,B-35,유입,17,
145917,145917,20190101,B-35,유출,17,
154256,154256,20190101,B-35,유입,18,
154287,154287,20190101,B-35,유출,18,
162626,162626,20190101,B-35,유입,19,
162657,162657,20190101,B-35,유출,19,
170996,170996,20190101,B-35,유입,20,
171027,171027,20190101,B-35,유출,20,
179366,179366,20190101,B-35,유입,21,
179397,179397,20190101,B-35,유출,21,
187736,187736,20190101,B-35,유입,22,
187767,187767,20190101,B-35,유출,22,
196106,196106,20190101,B-35,유입,23,
196137,196137,20190101,B-35,유출,23,
3597,3597,20190102,B-35,유입,0,
3628,3628,20190102,B-35,유출,0,
11967,11967,20190102,B-35,유입,1,
11998,11998,20190102,B-35,유출,1,
20337,20337,20190102,B-35,유입,2,
20368,20368,20190102,B-35,유출,2,
28707,28707,20190102,B-35,유입,3,
28738,28738,20190102,B-35,유출,3,
37077,37077,20190102,B-35,유입,4,
37108,37108,20190102,B-35,유출,4,
45447,45447,20190102,B-35,유입,5,
45478,45478,20190102,B-35,유출,5,
53817,53817,20190102,B-35,유입,6,
53848,53848,20190102,B-35,유출,6,
62187,62187,20190102,B-35,유입,7,
62218,62218,20190102,B-35,유출,7,
70557,70557,20190102,B-35,유입,8,
70588,70588,20190102,B-35,유출,8,
78927,78927,20190102,B-35,유입,9,
78958,78958,20190102,B-35,유출,9,
87297,87297,20190102,B-35,유입,10,
87328,87328,20190102,B-35,유출,10,
95667,95667,20190102,B-35,유입,11,
95698,95698,20190102,B-35,유출,11,
104037,104037,20190102,B-35,유입,12,
104068,104068,20190102,B-35,유출,12,
112407,112407,20190102,B-35,유입,13,
112438,112438,20190102,B-35,유출,13,
120777,120777,20190102,B-35,유입,14,
120808,120808,20190102,B-35,유출,14,
129147,129147,20190102,B-35,유입,15,
129178,129178,20190102,B-35,유출,15,
137517,137517,20190102,B-35,유입,16,
137548,137548,20190102,B-35,유출,16,
145887,145887,20190102,B-35,유입,17,
145918,145918,20190102,B-35,유출,17,
154257,154257,20190102,B-35,유입,18,
154288,154288,20190102,B-35,유출,18,
162627,162627,20190102,B-35,유입,19,
162658,162658,20190102,B-35,유출,19,
170997,170997,20190102,B-35,유입,20,
171028,171028,20190102,B-35,유출,20,
179367,179367,20190102,B-35,유입,21,
179398,179398,20190102,B-35,유출,21,
187737,187737,20190102,B-35,유입,22,
187768,187768,20190102,B-35,유출,22,
196107,196107,20190102,B-35,유입,23,
196138,196138,20190102,B-35,유출,23,
