,Unnamed: 0,일자,지점번호,방향,시간,교통량
3658,3658,20190101,B-36,유입,0,
3689,3689,20190101,B-36,유출,0,
12028,12028,20190101,B-36,유입,1,3452.0
12059,12059,20190101,B-36,유출,1,5461.0
20398,20398,20190101,B-36,유입,2,2257.0
20429,20429,20190101,B-36,유출,2,3333.0
28768,28768,20190101,B-36,유입,3,1630.0
28799,28799,20190101,B-36,유출,3,2214.0
37138,37138,20190101,B-36,유입,4,1547.0
37169,37169,20190101,B-36,유출,4,2170.0
45508,45508,20190101,B-36,유입,5,1888.0
45539,45539,20190101,B-36,유출,5,2524.0
53878,53878,20190101,B-36,유입,6,2234.0
53909,53909,20190101,B-36,유출,6,2840.0
62248,62248,20190101,B-36,유입,7,2545.0
62279,62279,20190101,B-36,유출,7,2691.0
70618,70618,20190101,B-36,유입,8,3467.0
70649,70649,20190101,B-36,유출,8,3760.0
78988,78988,20190101,B-36,유입,9,4557.0
79019,79019,20190101,B-36,유출,9,4154.0
87358,87358,20190101,B-36,유입,10,5608.0
87389,87389,20190101,B-36,유출,10,5672.0
95728,95728,20190101,B-36,유입,11,6461.0
95759,95759,20190101,B-36,유출,11,6793.0
104098,104098,20190101,B-36,유입,12,6463.0
104129,104129,20190101,B-36,유출,12,7264.0
112468,112468,20190101,B-36,유입,13,6452.0
112499,112499,20190101,B-36,유출,13,6841.0
120838,120838,20190101,B-36,유입,14,7423.0
120869,120869,20190101,B-36,유출,14,6585.0
129208,129208,20190101,B-36,유입,15,7347.0
129239,129239,20190101,B-36,유출,15,6722.0
137578,137578,20190101,B-36,유입,16,5745.0
137609,137609,20190101,B-36,유출,16,6453.0
145948,145948,20190101,B-36,유입,17,6289.0
145979,145979,20190101,B-36,유출,17,5766.0
154318,154318,20190101,B-36,유입,18,6387.0
154349,154349,20190101,B-36,유출,18,5030.0
162688,162688,20190101,B-36,유입,19,6287.0
162719,162719,20190101,B-36,유출,19,5140.0
171058,171058,20190101,B-36,유입,20,6367.0
171089,171089,20190101,B-36,유출,20,5351.0
179428,179428,20190101,B-36,유입,21,5704.0
179459,179459,20190101,B-36,유출,21,5111.0
187798,187798,20190101,B-36,유입,22,4201.0
187829,187829,20190101,B-36,유출,22,4344.0
196168,196168,20190101,B-36,유입,23,2713.0
196199,196199,20190101,B-36,유출,23,2640.0
3659,3659,20190102,B-36,유입,0,1644.0
3690,3690,20190102,B-36,유출,0,1923.0
12029,12029,20190102,B-36,유입,1,1094.0
12060,12060,20190102,B-36,유출,1,1286.0
20399,20399,20190102,B-36,유입,2,808.0
20430,20430,20190102,B-36,유출,2,1048.0
28769,28769,20190102,B-36,유입,3,1082.0
28800,28800,20190102,B-36,유출,3,981.0
37139,37139,20190102,B-36,유입,4,2020.0
37170,37170,20190102,B-36,유출,4,1525.0
45509,45509,20190102,B-36,유입,5,5463.0
45540,45540,20190102,B-36,유출,5,3373.0
53879,53879,20190102,B-36,유입,6,7617.0
53910,53910,20190102,B-36,유출,6,5540.0
62249,62249,20190102,B-36,유입,7,5499.0
62280,62280,20190102,B-36,유출,7,6612.0
