,Unnamed: 0,일자,지점번호,방향,시간,교통량
3906,3906,20190101,C-04,유입,0,
3937,3937,20190101,C-04,유출,0,
12276,12276,20190101,C-04,유입,1,
12307,12307,20190101,C-04,유출,1,3406.0
20646,20646,20190101,C-04,유입,2,
20677,20677,20190101,C-04,유출,2,2147.0
29016,29016,20190101,C-04,유입,3,
29047,29047,20190101,C-04,유출,3,1421.0
37386,37386,20190101,C-04,유입,4,
37417,37417,20190101,C-04,유출,4,1158.0
45756,45756,20190101,C-04,유입,5,
45787,45787,20190101,C-04,유출,5,1189.0
54126,54126,20190101,C-04,유입,6,
54157,54157,20190101,C-04,유출,6,1218.0
62496,62496,20190101,C-04,유입,7,
62527,62527,20190101,C-04,유출,7,1523.0
70866,70866,20190101,C-04,유입,8,
70897,70897,20190101,C-04,유출,8,2834.0
79236,79236,20190101,C-04,유입,9,
79267,79267,20190101,C-04,유출,9,3110.0
87606,87606,20190101,C-04,유입,10,
87637,87637,20190101,C-04,유출,10,3596.0
95976,95976,20190101,C-04,유입,11,
96007,96007,20190101,C-04,유출,11,4000.0
104346,104346,20190101,C-04,유입,12,
104377,104377,20190101,C-04,유출,12,3945.0
112716,112716,20190101,C-04,유입,13,
112747,112747,20190101,C-04,유출,13,4227.0
121086,121086,20190101,C-04,유입,14,
121117,121117,20190101,C-04,유출,14,4298.0
129456,129456,20190101,C-04,유입,15,
129487,129487,20190101,C-04,유출,15,4465.0
137826,137826,20190101,C-04,유입,16,
137857,137857,20190101,C-04,유출,16,4498.0
146196,146196,20190101,C-04,유입,17,
146227,146227,20190101,C-04,유출,17,4444.0
154566,154566,20190101,C-04,유입,18,
154597,154597,20190101,C-04,유출,18,4251.0
162936,162936,20190101,C-04,유입,19,
162967,162967,20190101,C-04,유출,19,3805.0
171306,171306,20190101,C-04,유입,20,
171337,171337,20190101,C-04,유출,20,3889.0
179676,179676,20190101,C-04,유입,21,
179707,179707,20190101,C-04,유출,21,3887.0
188046,188046,20190101,C-04,유입,22,
188077,188077,20190101,C-04,유출,22,3065.0
196416,196416,20190101,C-04,유입,23,
196447,196447,20190101,C-04,유출,23,2124.0
3907,3907,20190102,C-04,유입,0,
3938,3938,20190102,C-04,유출,0,1452.0
12277,12277,20190102,C-04,유입,1,
12308,12308,20190102,C-04,유출,1,844.0
20647,20647,20190102,C-04,유입,2,
20678,20678,20190102,C-04,유출,2,565.0
29017,29017,20190102,C-04,유입,3,
29048,29048,20190102,C-04,유출,3,618.0
37387,37387,20190102,C-04,유입,4,
37418,37418,20190102,C-04,유출,4,1193.0
45757,45757,20190102,C-04,유입,5,
45788,45788,20190102,C-04,유출,5,2601.0
54127,54127,20190102,C-04,유입,6,
54158,54158,20190102,C-04,유출,6,4527.0
62497,62497,20190102,C-04,유입,7,
62528,62528,20190102,C-04,유출,7,5002.0
70867,70867,20190102,C-04,유입,8,
70898,70898,20190102,C-04,유출,8,4784.0
79237,79237,20190102,C-04,유입,9,
79268,79268,20190102,C-04,유출,9,4674.0
87607,87607,20190102,C-04,유입,10,
87638,87638,20190102,C-04,유출,10,4712.0
95977,95977,20190102,C-04,유입,11,3952.0
