,Unnamed: 0,일자,지점번호,방향,시간,교통량
3162,3162,20190101,B-28,유입,0,
3193,3193,20190101,B-28,유출,0,
11532,11532,20190101,B-28,유입,1,2281.0
11563,11563,20190101,B-28,유출,1,3374.0
19902,19902,20190101,B-28,유입,2,1566.0
19933,19933,20190101,B-28,유출,2,2386.0
28272,28272,20190101,B-28,유입,3,1169.0
28303,28303,20190101,B-28,유출,3,1463.0
36642,36642,20190101,B-28,유입,4,992.0
36673,36673,20190101,B-28,유출,4,1284.0
45012,45012,20190101,B-28,유입,5,1148.0
45043,45043,20190101,B-28,유출,5,1348.0
53382,53382,20190101,B-28,유입,6,1212.0
53413,53413,20190101,B-28,유출,6,1399.0
61752,61752,20190101,B-28,유입,7,1428.0
61783,61783,20190101,B-28,유출,7,1267.0
70122,70122,20190101,B-28,유입,8,1980.0
70153,70153,20190101,B-28,유출,8,1719.0
78492,78492,20190101,B-28,유입,9,2607.0
78523,78523,20190101,B-28,유출,9,2320.0
86862,86862,20190101,B-28,유입,10,3463.0
86893,86893,20190101,B-28,유출,10,3112.0
95232,95232,20190101,B-28,유입,11,4209.0
95263,95263,20190101,B-28,유출,11,4203.0
103602,103602,20190101,B-28,유입,12,4438.0
103633,103633,20190101,B-28,유출,12,4185.0
111972,111972,20190101,B-28,유입,13,4005.0
112003,112003,20190101,B-28,유출,13,4157.0
120342,120342,20190101,B-28,유입,14,4227.0
120373,120373,20190101,B-28,유출,14,4126.0
128712,128712,20190101,B-28,유입,15,4566.0
128743,128743,20190101,B-28,유출,15,4221.0
137082,137082,20190101,B-28,유입,16,4571.0
137113,137113,20190101,B-28,유출,16,4068.0
145452,145452,20190101,B-28,유입,17,4165.0
145483,145483,20190101,B-28,유출,17,3677.0
153822,153822,20190101,B-28,유입,18,3639.0
153853,153853,20190101,B-28,유출,18,3210.0
162192,162192,20190101,B-28,유입,19,3706.0
162223,162223,20190101,B-28,유출,19,3137.0
170562,170562,20190101,B-28,유입,20,3892.0
170593,170593,20190101,B-28,유출,20,3491.0
178932,178932,20190101,B-28,유입,21,3363.0
178963,178963,20190101,B-28,유출,21,3404.0
187302,187302,20190101,B-28,유입,22,2617.0
187333,187333,20190101,B-28,유출,22,2893.0
195672,195672,20190101,B-28,유입,23,1770.0
195703,195703,20190101,B-28,유출,23,1970.0
3163,3163,20190102,B-28,유입,0,1131.0
3194,3194,20190102,B-28,유출,0,1420.0
11533,11533,20190102,B-28,유입,1,682.0
11564,11564,20190102,B-28,유출,1,888.0
19903,19903,20190102,B-28,유입,2,497.0
19934,19934,20190102,B-28,유출,2,622.0
28273,28273,20190102,B-28,유입,3,566.0
28304,28304,20190102,B-28,유출,3,541.0
36643,36643,20190102,B-28,유입,4,1182.0
36674,36674,20190102,B-28,유출,4,762.0
45013,45013,20190102,B-28,유입,5,3346.0
45044,45044,20190102,B-28,유출,5,2054.0
53383,53383,20190102,B-28,유입,6,4347.0
53414,53414,20190102,B-28,유출,6,4231.0
