,Unnamed: 0,일자,지점번호,방향,시간,교통량
1736,1736,20190101,B-05,유입,0,
1767,1767,20190101,B-05,유출,0,
10106,10106,20190101,B-05,유입,1,470.0
10137,10137,20190101,B-05,유출,1,829.0
18476,18476,20190101,B-05,유입,2,282.0
18507,18507,20190101,B-05,유출,2,348.0
26846,26846,20190101,B-05,유입,3,234.0
26877,26877,20190101,B-05,유출,3,261.0
35216,35216,20190101,B-05,유입,4,213.0
35247,35247,20190101,B-05,유출,4,232.0
43586,43586,20190101,B-05,유입,5,252.0
43617,43617,20190101,B-05,유출,5,196.0
51956,51956,20190101,B-05,유입,6,341.0
51987,51987,20190101,B-05,유출,6,280.0
60326,60326,20190101,B-05,유입,7,369.0
60357,60357,20190101,B-05,유출,7,336.0
68696,68696,20190101,B-05,유입,8,519.0
68727,68727,20190101,B-05,유출,8,480.0
77066,77066,20190101,B-05,유입,9,624.0
77097,77097,20190101,B-05,유출,9,586.0
85436,85436,20190101,B-05,유입,10,826.0
85467,85467,20190101,B-05,유출,10,699.0
93806,93806,20190101,B-05,유입,11,1016.0
93837,93837,20190101,B-05,유출,11,992.0
102176,102176,20190101,B-05,유입,12,1147.0
102207,102207,20190101,B-05,유출,12,1141.0
110546,110546,20190101,B-05,유입,13,1146.0
110577,110577,20190101,B-05,유출,13,1165.0
118916,118916,20190101,B-05,유입,14,1301.0
118947,118947,20190101,B-05,유출,14,1184.0
127286,127286,20190101,B-05,유입,15,1316.0
127317,127317,20190101,B-05,유출,15,1093.0
135656,135656,20190101,B-05,유입,16,1449.0
135687,135687,20190101,B-05,유출,16,1126.0
144026,144026,20190101,B-05,유입,17,1326.0
144057,144057,20190101,B-05,유출,17,1098.0
152396,152396,20190101,B-05,유입,18,1088.0
152427,152427,20190101,B-05,유출,18,930.0
160766,160766,20190101,B-05,유입,19,922.0
160797,160797,20190101,B-05,유출,19,868.0
169136,169136,20190101,B-05,유입,20,865.0
169167,169167,20190101,B-05,유출,20,829.0
