,avg_clus,interval_1,sing_clus,sum_2,경도,동,동주소,수소충전소,업체명,위도,자치구,주차경도,주차구획수,주차급지구분,주차기본시간,주차기본요금,주차부제시행구분,주차요금정보,주차운영요일,주차위도,주차장구분,주차장명,주차장유형,토요일운영시작시각,토요일운영종료시각,평일운영시작시각,평일운영종료시각
51,,10,17.0,2.290243155478404,37.5081049,석촌동,서울특별시  송파구 석촌호수로 242,0,홍익에너지(주),127.1014515,송파구,,,,,,,,,,,,,,,,
52,,10,26.0,2.5272378487337037,37.50344860000001,잠실본동,서울특별시  송파구 삼전로 47,0,강동LPG충전소,127.08467549999999,송파구,,,,,,,,,,,,,,,,
53,,10,14.0,1.6891309116164153,37.53107650000001,신월1동,서울특별시  양천구 남부순환로 411,0,(주)대흥가스,126.82973909999998,양천구,,,,,,,,,,,,,,,,
54,,10,27.0,1.4980182703191884,37.5389711,신월5동,서울특별시  양천구 남부순환로 311,0,비케이서비스산업(주),126.8244415,양천구,,,,,,,,,,,,,,,,
55,,10,28.0,1.7392314782110379,37.5205794,신월7동,서울특별시  양천구 남부순환로 538,0,(주)남양가스,126.83502390000001,양천구,,,,,,,,,,,,,,,,
56,,10,13.0,2.570891707009513,37.5068869,신정3동,서울특별시  양천구 신정로 146,0,수도에너지(주),126.83681409999998,양천구,,,,,,,,,,,,,,,,
57,,10,18.0,2.0209322912857126,37.5071347,신정7동,서울특별시  양천구 안양천로 669,0,복지신정충전소,126.8689771,양천구,,,,,,,,,,,,,,,,
58,,10,9.0,2.3025123975785977,37.5256,신정4동,서울특별시  양천구 목동로 193,0,목동충전소,126.8618748,양천구,,,,,,,,,,,,,,,,
59,,10,6.0,2.0105986336001775,37.527935600000006,양평1동,서울특별시  영등포구 선유로 157,0,양평동충전소,126.8889105,영등포구,,,,,,,,,,,,,,,,
60,,10,11.0,2.1007954925761423,37.5362563,양평2동,서울특별시  영등포구 선유로52길 5,0,기린에너지,126.89676429999999,영등포구,,,,,,,,,,,,,,,,
61,,10,8.0,2.5701354059298867,37.517433399999994,문래동,서울특별시  영등포구 선유로 37,0,(주)세지,126.88625829999998,영등포구,,,,,,,,,,,,,,,,
62,,10,0.0,0.9134064199105805,37.5785883,증산동,서울특별시  은평구 수색로 199,0,신흥에너지산업(주),126.8981881,은평구,,,,,,,,,,,,,,,,
63,,10,7.0,1.8846894813503645,37.6436336,진관동,서울특별시  은평구 통일로 1186,0,은평서부충전소,126.91902420000001,은평구,,,,,,,,,,,,,,,,
64,,10,3.0,0.48683300436366195,37.5796396,면목5동,서울특별시  중랑구 동일로 553,0,(주)풍림에너지,127.07705020000002,중랑구,,,,,,,,,,,,,,,,
65,,10,4.0,0.9682001506123221,37.5941469,중화2동,서울특별시  중랑구 망우로 209,0,동일석유(주)황금충전소,127.07365779999999,중랑구,,,,,,,,,,,,,,,,
66,,10,12.0,1.111761018127484,37.6127083,신내1동,서울특별시  중랑구 용마산로 691,0,신내LPG충전소,127.09862530000001,중랑구,,,,,,,,,,,,,,,,
67,,10,5.0,1.042362394826084,37.6005662,망우본동,서울특별시  중랑구 망우로 449,0,망우충전소,127.0997273,중랑구,,,,,,,,,,,,,,,,
0,232.0,10,,2.957020017448969,,신사동,,0,,,강남구,126.9221169,135.0,3,5.0,150.0,요일제,유료,평일+토요일+공휴일,37.48504129999999,공영,남부초공영주차장,노외,00:00,00:00,00:00,00:00
1,216.0,10,,2.957020017448969,,신사동,,0,,,강남구,126.915444,41.0,5,5.0,50.0,요일제,유료,평일+토요일+공휴일,37.4843973,공영,신사동제1공영주차장,노외,09:00,16:00,09:00,19:00
2,185.0,10,,2.957020017448969,,신사동,,0,,,강남구,127.0270562016,343.0,1,5.0,400.0,요일제,유료,평일+토요일+공휴일,37.5268421056,공영,압구정428,노외,09:00,21:00,09:00,21:00
3,225.0,10,,2.957020017448969,,신사동,,0,,,강남구,127.02399152299999,185.0,2,5.0,300.0,요일제,유료,평일+토요일+공휴일,37.5233612951,공영,신구초교,노외,00:00,00:00,00:00,00:00
4,148.0,10,,3.414381187581929,,논현1동,,0,,,강남구,127.0262216669,192.0,2,5.0,300.0,요일제,유료,평일+토요일+공휴일,37.508490656599996,공영,논현초교,노외,00:00,00:00,00:00,00:00
5,162.0,10,,3.0602457661072195,,삼성1동,,0,,,강남구,127.0626093517,67.0,1,5.0,400.0,요일제,유료,평일+토요일+공휴일,37.5143551261,공영,삼성1동문화센터,노외,00:00,00:00,07:00,22:00
6,214.0,10,,3.0602457661072195,,삼성1동,,0,,,강남구,127.066491114,926.0,4,5.0,100.0,요일제,유료,평일+토요일+공휴일,37.5141115358,공영,탄천주차장,노외,00:00,00:00,00:00,00:00
7,271.0,10,,3.0602457661072195,,삼성1동,,0,,,강남구,127.0521408548,45.0,2,5.0,300.0,요일제,유료,평일,37.5159099376,공영,삼성로별관 부설,부설,00:00,00:00,09:00,18:00
8,205.0,10,,3.0602457661072195,,삼성1동,,0,,,강남구,127.069268,859.0,기타,420.0,2500.0,요일제,유료,평일+토요일+공휴일,37.51289000000001,공영,탄천,노외,00:00,00:00,00:00,00:00
9,253.0,10,,3.88421238200609,,삼성2동,,0,,,강남구,127.04637764540001,115.0,1,5.0,400.0,요일제,유료,평일+토요일+공휴일,37.5103116999,공영,강남치매지원센터,노외,00:00,00:00,00:00,00:00
10,218.0,10,,3.88421238200609,,삼성2동,,0,,,강남구,127.0470610826,201.0,2,5.0,300.0,요일제,유료,평일,37.5179663586,공영,구청 부설,부설,00:00,00:00,09:00,18:00
11,16.0,10,,3.383809530145295,,대치4동,,0,,,강남구,127.0564525891,29.0,1,5.0,400.0,요일제,유료,평일,37.4976788229,공영,도곡로421,노외,00:00,00:00,09:00,19:00
12,229.0,10,,3.383809530145295,,대치4동,,0,,,강남구,127.05446360399999,200.0,2,5.0,300.0,요일제,유료,평일+토요일+공휴일,37.4995106013,공영,도곡초교,노외,00:00,00:00,00:00,00:00
13,154.0,10,,4.9995099466958735,,역삼1동,,0,,,강남구,127.0388718483,78.0,1,5.0,400.0,요일제,유료,평일+토요일+공휴일,37.4925934254,공영,도곡로21길7,노외,00:00,00:00,00:00,00:00
14,157.0,10,,4.9995099466958735,,역삼1동,,0,,,강남구,127.0332824836,118.0,1,5.0,400.0,요일제,유료,평일+토요일+공휴일,37.4953738379,공영,역삼1동문화센터,노외,00:00,00:00,00:00,00:00
15,177.0,10,,4.9995099466958735,,역삼1동,,0,,,강남구,127.03039046159999,59.0,2,5.0,300.0,요일제,유료,평일,37.5025141908,공영,역삼문화공원,노외,00:00,00:00,00:00,00:00
16,187.0,10,,4.165142987063744,,역삼2동,,0,,,강남구,127.0516657363,22.0,1,5.0,400.0,요일제,유료,평일+토요일+공휴일,37.4961565104,공영,도곡로327,노외,00:00,00:00,09:00,19:00
17,192.0,10,,3.9362597193806743,,도곡2동,,0,,,강남구,127.04343991020001,21.0,2,5.0,300.0,요일제,유료,평일,37.4842521056,공영,논현로32길15,노외,00:00,00:00,09:00,19:00
18,12.0,10,,2.6068168962577905,,개포1동,,0,,,강남구,127.0672849458,132.0,3,5.0,200.0,요일제,유료,평일,37.4760669787,공영,구룡산제2호,노외,00:00,00:00,09:00,19:00
19,233.0,10,,3.5294517891242556,,개포4동,,0,,,강남구,127.0514162216,190.0,3,5.0,200.0,요일제,유료,평일+토요일+공휴일,37.475292873,공영,포이초교,노외,00:00,00:00,00:00,00:00
20,213.0,10,,3.5294517891242556,,개포4동,,0,,,강남구,127.0468164511,96.0,3,5.0,200.0,요일제,유료,평일,37.4812594671,공영,논현로22길,노외,00:00,00:00,09:00,19:00
21,152.0,10,,3.5294517891242556,,개포4동,,0,,,강남구,127.0497487923,36.0,3,5.0,200.0,요일제,유료,평일,37.4771388546,공영,개포로24길33,노외,00:00,00:00,09:00,19:00
22,182.0,10,,3.345666806605359,,일원본동,,0,,,강남구,127.084056,67.0,4,5.0,100.0,미시행,혼합,평일+토요일+공휴일,37.484669,공영,일원역,노외,09:00,15:00,09:00,19:00
23,234.0,10,,3.345666806605359,,일원본동,,0,,,강남구,127.078902,11.0,4,5.0,100.0,미시행,유료,평일+토요일+공휴일,37.482745,공영,일원터널,노외,00:00,00:00,00:00,00:00
24,247.0,10,,3.0171387054390397,,일원1동,,0,,,강남구,127.0877676116,323.0,4,5.0,100.0,요일제,유료,평일+토요일+공휴일,37.4931474673,공영,탄천제2호,노외,00:00,00:00,00:00,00:00
25,227.0,10,,3.0171387054390397,,일원1동,,0,,,강남구,127.0817931211,68.0,4,5.0,100.0,요일제,유료,평일,37.4895657461,공영,일원1동,노외,00:00,00:00,06:00,22:00
26,178.0,10,,3.0171387054390397,,일원1동,,0,,,강남구,127.08113120590001,187.0,4,5.0,100.0,요일제,유료,평일+토요일+공휴일,37.492301660500004,공영,영희초교,노외,00:00,00:00,00:00,00:00
27,200.0,10,,3.0171387054390397,,일원1동,,0,,,강남구,127.088279,21.0,5,5.0,50.0,미시행,혼합,평일+토요일+공휴일,37.491368,공영,일원동,노외,09:00,15:00,09:00,19:00
28,153.0,10,,2.7767029419914175,,수서동,,0,,,강남구,127.09993500000002,653.0,2,5.0,100.0,미시행,유료,평일+토요일+공휴일,37.487944,공영,수서역,노외,00:00,00:00,00:00,00:00
29,188.0,10,,3.915994636574663,,청담동,,0,,,강남구,127.0447140682,225.0,2,5.0,300.0,요일제,유료,평일+토요일+공휴일,37.520126074000004,공영,언북초교,노외,00:00,00:00,00:00,00:00
30,155.0,10,,3.07209575578134,,개포2동,,0,,,강남구,127.068292231,149.0,3,5.0,200.0,요일제,유료,평일+토요일+공휴일,37.4897076707,공영,개포동공원,노외,00:00,00:00,00:00,00:00
31,191.0,10,,1.793714524336515,,강일동,,0,,,강동구,127.172156,85.0,3,5.0,150.0,미시행,유료,평일+토요일+공휴일,37.566151,공영,강일동공영주차장,노외,00:00,00:00,00:00,00:00
32,156.0,10,,1.6539790100954506,,명일1동,,0,,,강동구,127.142896,243.0,3,5.0,150.0,미시행,유료,평일+토요일+공휴일,37.551013,공영,명일동공영주차장,노외,00:00,00:00,00:00,00:00
33,248.0,10,,1.5224148459570386,,명일2동,,0,,,강동구,127.155883,11.0,2,5.0,250.0,미시행,혼합,평일+토요일+공휴일,37.55358,공영,명일동,노외,09:00,15:00,09:00,20:00
34,212.0,10,,1.2799704335077722,,고덕2동,,0,,,강동구,127.15693564969999,27.0,3,5.0,150.0,미시행,유료,평일+토요일+공휴일,37.555670210900004,공영,온조대왕옆공영주차장,노외,00:00,00:00,00:00,00:00
35,179.0,10,,1.703351975549078,,천호1동,,0,,,강동구,127.13631699999999,190.0,3,5.0,150.0,미시행,유료,평일+토요일+공휴일,37.54480220000001,공영,천호1동공영주차장,노외,00:00,00:00,00:00,00:00
36,265.0,10,,1.703351975549078,,천호1동,,0,,,강동구,127.132024,26.0,3,5.0,150.0,미시행,유료,평일+토요일+공휴일,37.542834,공영,고분다리전통시장공영주차장,노외,00:00,00:00,00:00,00:00
37,169.0,10,,1.9852128761416505,,암사1동,,0,,,강동구,127.13798500000001,114.0,3,5.0,150.0,미시행,유료,평일+토요일+공휴일,37.55275200000001,공영,암사1동공영주차장,노외,00:00,00:00,00:00,00:00
38,164.0,10,,0.4914459954163249,,번2동,,0,,,강북구,127.036718,20.0,5,0.0,0.0,요일제,유료,평일+토요일+공휴일,37.626781,공영,번2동주차장,노외,00:00,00:00,00:00,00:00
39,207.0,10,,0.4914459954163249,,번2동,,0,,,강북구,127.033142,187.0,5,5.0,150.0,요일제,유료,평일+토요일+공휴일,37.625019,공영,번동햇살주차장,노외,00:00,00:00,00:00,00:00
40,193.0,10,,0.7023636204038451,,수유3동,,0,,,강북구,127.02594199999999,45.0,1,5.0,250.0,요일제,혼합,평일+토요일+공휴일,37.640013,공영,시범주차장,노외,08:00,22:00,08:00,22:00
41,106.0,10,,0.7210667962835655,,삼양동,,0,,,강북구,127.020227,47.0,3,5.0,200.0,요일제,유료,평일+토요일+공휴일,37.620104,공영,대지시장길주차장,노외,00:00,00:00,00:00,00:00
42,237.0,10,,0.7210667962835655,,삼양동,,0,,,강북구,127.013517,87.0,5,0.0,0.0,요일제,유료,평일+토요일+공휴일,37.625959,공영,구세군길주차장,노외,00:00,00:00,00:00,00:00
43,181.0,10,,0.7210667962835655,,삼양동,,0,,,강북구,127.01822299999999,95.0,3,5.0,200.0,요일제,유료,평일+토요일+공휴일,37.622894,공영,삼양마을공원주차장,노외,00:00,00:00,00:00,00:00
44,268.0,10,,0.7210667962835655,,삼양동,,0,,,강북구,127.01540200000001,47.0,5,0.0,0.0,요일제,유료,평일+토요일+공휴일,37.624664,공영,청암주차장,노외,00:00,00:00,00:00,00:00
45,219.0,10,,0.7210667962835655,,삼양동,,0,,,강북구,127.015677,43.0,5,0.0,0.0,요일제,유료,평일+토요일+공휴일,37.625824,공영,삼양시장길주차장,노외,00:00,00:00,00:00,00:00
46,210.0,10,,0.7210667962835655,,삼양동,,0,,,강북구,127.016971,20.0,5,0.0,0.0,요일제,유료,평일+토요일+공휴일,37.627919,공영,은혜(무인)주차장,노외,00:00,00:00,00:00,00:00
47,269.0,10,,0.6815115143158387,,미아동,,0,,,강북구,127.02233100000001,155.0,5,5.0,150.0,요일제,유료,평일+토요일+공휴일,37.628521,공영,미아동주차장,노외,00:00,00:00,00:00,00:00
48,230.0,10,,0.8081095615020244,,송중동,,0,,,강북구,127.033569,53.0,3,5.0,200.0,요일제,유료,평일+토요일+공휴일,37.61160200000001,공영,송중동주차장,노외,00:00,00:00,00:00,00:00
49,137.0,10,,0.8081095615020244,,송중동,,0,,,강북구,127.036247,45.0,3,0.0,0.0,요일제,유료,평일+토요일+공휴일,37.61858400000001,공영,어울림소공원주차장,노외,00:00,00:00,00:00,00:00
50,238.0,10,,0.8081095615020244,,송중동,,0,,,강북구,127.031151,76.0,5,5.0,150.0,요일제,유료,평일+토요일+공휴일,37.622054,공영,오패산주차장,노외,00:00,00:00,00:00,00:00
51,165.0,10,,0.8385523995761026,,송천동,,0,,,강북구,127.025126,59.0,5,5.0,150.0,요일제,유료,평일+토요일+공휴일,37.614536,공영,송천동주차장,노외,00:00,00:00,00:00,00:00
52,144.0,10,,0.58078176221494,,우이동,,0,,,강북구,127.01160700000001,82.0,5,5.0,150.0,요일제,유료,평일+토요일+공휴일,37.656681,공영,우이동주차장,노외,00:00,00:00,00:00,00:00
53,141.0,10,,0.58078176221494,,우이동,,0,,,강북구,127.007884,56.0,3,5.0,200.0,요일제,유료,평일+토요일+공휴일,37.661971,공영,교통광장주차장,노외,00:00,00:00,00:00,00:00
54,167.0,10,,0.8064488823411368,,인수동,,0,,,강북구,127.019186,89.0,3,5.0,200.0,요일제,유료,평일+토요일+공휴일,37.635193,공영,인수동주차장,노외,00:00,00:00,00:00,00:00
55,231.0,10,,0.8064488823411368,,인수동,,0,,,강북구,127.014951,120.0,5,5.0,150.0,요일제,유료,평일+토요일+공휴일,37.641526,공영,가오리주차장,노외,00:00,00:00,00:00,00:00
56,190.0,10,,2.1983219666612155,,화곡본동,,0,,,강서구,126.84855309999999,100.0,5,5.0,50.0,미시행,유료,평일,37.5441208,공영,화곡본-2,노외,00:00,00:00,09:00,19:00
57,263.0,10,,2.1983219666612155,,화곡본동,,0,,,강서구,126.847571,99.0,5,5.0,50.0,미시행,유료,평일,37.5397032,공영,화곡본-1,노외,00:00,00:00,09:00,19:00
58,254.0,10,,1.8249697043387187,,화곡3동,,0,,,강서구,126.83354409999998,17.0,5,5.0,50.0,미시행,유료,평일,37.5433295,공영,화곡5-3,노외,00:00,00:00,09:00,18:00
59,158.0,10,,1.8249697043387187,,화곡3동,,0,,,강서구,126.834701,86.0,5,5.0,50.0,미시행,유료,평일,37.5446015,공영,화곡7-1,노외,00:00,00:00,09:00,19:00
60,209.0,10,,1.9234529628271797,,화곡6동,,0,,,강서구,126.84626609999998,300.0,4,5.0,100.0,미시행,유료,평일+토요일,37.5529786,공영,화곡6-1,노외,07:00,23:00,07:00,23:00
61,206.0,10,,1.910106528089083,,화곡8동,,0,,,강서구,126.85023840000001,60.0,5,5.0,50.0,미시행,유료,평일,37.5359807,공영,화곡2-1,노외,00:00,00:00,09:00,19:00
62,126.0,10,,1.910106528089083,,화곡8동,,0,,,강서구,126.8466395,53.0,5,5.0,50.0,미시행,유료,평일,37.5384651,공영,화곡8-1,노외,00:00,00:00,09:00,19:00
63,201.0,10,,1.910106528089083,,화곡8동,,0,,,강서구,126.8481274,110.0,5,5.0,50.0,미시행,유료,평일,37.5376472,공영,화곡8-2,노외,00:00,00:00,09:00,19:00
64,235.0,10,,1.6088466289298902,,가양2동,,0,,,강서구,126.853045,79.0,3,5.0,150.0,미시행,유료,평일+토요일+공휴일,37.563296,공영,영보빌딩,노외,08:00,21:00,08:00,21:00
65,262.0,10,,1.8324797774436514,,방화3동,,0,,,강서구,126.813278,66.0,4,5.0,100.0,미시행,유료,평일+토요일+공휴일,37.57725,공영,방화역(동),노외,08:00,21:00,08:00,21:00
66,242.0,10,,1.8324797774436514,,방화3동,,0,,,강서구,126.812129,66.0,4,5.0,100.0,미시행,유료,평일+토요일+공휴일,37.577527,공영,방화역(서),노외,09:00,22:00,09:00,22:00
67,116.0,10,,1.8324797774436514,,방화3동,,0,,,강서구,126.814605,18.0,4,5.0,100.0,미시행,혼합,평일+토요일+공휴일,37.579612,공영,방화우체국,노외,09:00,15:00,09:00,19:00
68,166.0,10,,2.5710270318392214,,우장산동,,0,,,강서구,126.83854790000001,25.0,5,5.0,50.0,미시행,유료,평일,37.5441769,공영,화곡5-2,노외,00:00,00:00,09:00,18:00
69,202.0,10,,1.7719418990793256,,보라매동,,0,,,관악구,126.9345192,133.0,5,5.0,50.0,요일제,유료,평일+토요일+공휴일,37.4885084,공영,보라매제1공영주차장,노외,00:00,00:00,00:00,00:00
70,171.0,10,,1.854607492382209,,행운동,,0,,,관악구,126.960471,79.0,3,5.0,150.0,요일제,유료,평일+토요일+공휴일,37.4797436,공영,행운동제1공영주차장,노외,00:00,00:00,00:00,00:00
71,194.0,10,,1.6293682243827663,,신림동,,0,,,관악구,126.9233928,191.0,2,5.0,250.0,요일제,유료,평일+토요일+공휴일,37.487364,공영,신림동제1공영주차장,노외,00:00,00:00,00:00,00:00
72,189.0,10,,1.59902562710472,,조원동,,0,,,관악구,126.90373899999999,33.0,3,5.0,100.0,미시행,유료,평일+토요일+공휴일,37.484644,공영,구로디지털단지역(상),노외,08:00,21:00,08:00,21:00
73,243.0,10,,1.7539449535035656,,난곡동,,0,,,관악구,126.9228102,71.0,5,1440.0,50000.0,요일제,유료,평일+토요일+공휴일,37.46668070000001,공영,난우중공영주차장,노외,00:00,00:00,00:00,00:00
