,Unnamed: 0,일자,지점번호,방향,시간,교통량
300,300,20190401,A-06,유입,0,423.0
330,330,20190401,A-06,유출,0,402.0
8400,8400,20190401,A-06,유입,1,292.0
8430,8430,20190401,A-06,유출,1,271.0
16500,16500,20190401,A-06,유입,2,217.0
16530,16530,20190401,A-06,유출,2,201.0
24600,24600,20190401,A-06,유입,3,214.0
24630,24630,20190401,A-06,유출,3,148.0
32700,32700,20190401,A-06,유입,4,483.0
32730,32730,20190401,A-06,유출,4,172.0
40800,40800,20190401,A-06,유입,5,850.0
40830,40830,20190401,A-06,유출,5,217.0
48900,48900,20190401,A-06,유입,6,1673.0
48930,48930,20190401,A-06,유출,6,446.0
57000,57000,20190401,A-06,유입,7,2339.0
57030,57030,20190401,A-06,유출,7,608.0
65100,65100,20190401,A-06,유입,8,2238.0
65130,65130,20190401,A-06,유출,8,561.0
73200,73200,20190401,A-06,유입,9,1820.0
73230,73230,20190401,A-06,유출,9,603.0
81300,81300,20190401,A-06,유입,10,1467.0
81330,81330,20190401,A-06,유출,10,696.0
89400,89400,20190401,A-06,유입,11,1316.0
89430,89430,20190401,A-06,유출,11,831.0
97500,97500,20190401,A-06,유입,12,1190.0
97530,97530,20190401,A-06,유출,12,794.0
105600,105600,20190401,A-06,유입,13,1226.0
105630,105630,20190401,A-06,유출,13,842.0
113700,113700,20190401,A-06,유입,14,1164.0
113730,113730,20190401,A-06,유출,14,807.0
121800,121800,20190401,A-06,유입,15,1144.0
121830,121830,20190401,A-06,유출,15,972.0
129900,129900,20190401,A-06,유입,16,1043.0
129930,129930,20190401,A-06,유출,16,945.0
138000,138000,20190401,A-06,유입,17,1037.0
138030,138030,20190401,A-06,유출,17,1047.0
146100,146100,20190401,A-06,유입,18,960.0
146130,146130,20190401,A-06,유출,18,1114.0
154200,154200,20190401,A-06,유입,19,768.0
154230,154230,20190401,A-06,유출,19,1018.0
162300,162300,20190401,A-06,유입,20,882.0
162330,162330,20190401,A-06,유출,20,1009.0
170400,170400,20190401,A-06,유입,21,1044.0
170430,170430,20190401,A-06,유출,21,943.0
178500,178500,20190401,A-06,유입,22,909.0
178530,178530,20190401,A-06,유출,22,827.0
186600,186600,20190401,A-06,유입,23,739.0
186630,186630,20190401,A-06,유출,23,612.0
301,301,20190402,A-06,유입,0,633.0
331,331,20190402,A-06,유출,0,507.0
8401,8401,20190402,A-06,유입,1,425.0
8431,8431,20190402,A-06,유출,1,404.0
16501,16501,20190402,A-06,유입,2,323.0
16531,16531,20190402,A-06,유출,2,311.0
24601,24601,20190402,A-06,유입,3,275.0
24631,24631,20190402,A-06,유출,3,193.0
32701,32701,20190402,A-06,유입,4,420.0
32731,32731,20190402,A-06,유출,4,187.0
40801,40801,20190402,A-06,유입,5,728.0
40831,40831,20190402,A-06,유출,5,229.0
48901,48901,20190402,A-06,유입,6,1452.0
48931,48931,20190402,A-06,유출,6,442.0
57001,57001,20190402,A-06,유입,7,2247.0
57031,57031,20190402,A-06,유출,7,582.0
65101,65101,20190402,A-06,유입,8,2301.0
65131,65131,20190402,A-06,유출,8,592.0
73201,73201,20190402,A-06,유입,9,1840.0
73231,73231,20190402,A-06,유출,9,653.0
81301,81301,20190402,A-06,유입,10,1475.0
81331,81331,20190402,A-06,유출,10,726.0
89401,89401,20190402,A-06,유입,11,1372.0
89431,89431,20190402,A-06,유출,11,816.0
97501,97501,20190402,A-06,유입,12,1231.0
97531,97531,20190402,A-06,유출,12,770.0
105601,105601,20190402,A-06,유입,13,1243.0
105631,105631,20190402,A-06,유출,13,795.0
113701,113701,20190402,A-06,유입,14,1191.0
113731,113731,20190402,A-06,유출,14,907.0
121801,121801,20190402,A-06,유입,15,1128.0
121831,121831,20190402,A-06,유출,15,918.0
129901,129901,20190402,A-06,유입,16,1055.0
129931,129931,20190402,A-06,유출,16,994.0
138001,138001,20190402,A-06,유입,17,1034.0
138031,138031,20190402,A-06,유출,17,979.0
146101,146101,20190402,A-06,유입,18,952.0
146131,146131,20190402,A-06,유출,18,1123.0
154201,154201,20190402,A-06,유입,19,836.0
154231,154231,20190402,A-06,유출,19,1007.0
162301,162301,20190402,A-06,유입,20,887.0
162331,162331,20190402,A-06,유출,20,994.0
170401,170401,20190402,A-06,유입,21,1100.0
