,Unnamed: 0,일자,지점번호,방향,시간,교통량
6360,6360,20190401,D-26,유입,0,586.0
6390,6390,20190401,D-26,유출,0,657.0
14460,14460,20190401,D-26,유입,1,408.0
14490,14490,20190401,D-26,유출,1,422.0
22560,22560,20190401,D-26,유입,2,265.0
22590,22590,20190401,D-26,유출,2,281.0
30660,30660,20190401,D-26,유입,3,295.0
30690,30690,20190401,D-26,유출,3,255.0
38760,38760,20190401,D-26,유입,4,557.0
38790,38790,20190401,D-26,유출,4,462.0
46860,46860,20190401,D-26,유입,5,1185.0
46890,46890,20190401,D-26,유출,5,993.0
54960,54960,20190401,D-26,유입,6,1662.0
54990,54990,20190401,D-26,유출,6,1654.0
63060,63060,20190401,D-26,유입,7,2454.0
63090,63090,20190401,D-26,유출,7,2439.0
71160,71160,20190401,D-26,유입,8,2336.0
71190,71190,20190401,D-26,유출,8,2410.0
79260,79260,20190401,D-26,유입,9,2187.0
79290,79290,20190401,D-26,유출,9,2141.0
87360,87360,20190401,D-26,유입,10,2087.0
87390,87390,20190401,D-26,유출,10,1993.0
95460,95460,20190401,D-26,유입,11,1758.0
95490,95490,20190401,D-26,유출,11,2043.0
103560,103560,20190401,D-26,유입,12,1813.0
103590,103590,20190401,D-26,유출,12,1914.0
111660,111660,20190401,D-26,유입,13,1946.0
111690,111690,20190401,D-26,유출,13,1985.0
119760,119760,20190401,D-26,유입,14,1980.0
119790,119790,20190401,D-26,유출,14,2141.0
127860,127860,20190401,D-26,유입,15,2011.0
127890,127890,20190401,D-26,유출,15,2129.0
135960,135960,20190401,D-26,유입,16,2057.0
135990,135990,20190401,D-26,유출,16,2268.0
144060,144060,20190401,D-26,유입,17,2285.0
144090,144090,20190401,D-26,유출,17,2468.0
152160,152160,20190401,D-26,유입,18,2408.0
152190,152190,20190401,D-26,유출,18,2445.0
160260,160260,20190401,D-26,유입,19,2021.0
160290,160290,20190401,D-26,유출,19,2109.0
168360,168360,20190401,D-26,유입,20,1725.0
168390,168390,20190401,D-26,유출,20,1674.0
176460,176460,20190401,D-26,유입,21,1494.0
176490,176490,20190401,D-26,유출,21,1444.0
184560,184560,20190401,D-26,유입,22,1207.0
184590,184590,20190401,D-26,유출,22,1286.0
192660,192660,20190401,D-26,유입,23,1021.0
192690,192690,20190401,D-26,유출,23,976.0
6361,6361,20190402,D-26,유입,0,680.0
6391,6391,20190402,D-26,유출,0,751.0
14461,14461,20190402,D-26,유입,1,587.0
14491,14491,20190402,D-26,유출,1,519.0
22561,22561,20190402,D-26,유입,2,397.0
22591,22591,20190402,D-26,유출,2,387.0
30661,30661,20190402,D-26,유입,3,299.0
30691,30691,20190402,D-26,유출,3,362.0
38761,38761,20190402,D-26,유입,4,508.0
38791,38791,20190402,D-26,유출,4,485.0
46861,46861,20190402,D-26,유입,5,1151.0
46891,46891,20190402,D-26,유출,5,949.0
54961,54961,20190402,D-26,유입,6,1526.0
54991,54991,20190402,D-26,유출,6,1438.0
63061,63061,20190402,D-26,유입,7,2443.0
63091,63091,20190402,D-26,유출,7,2378.0
71161,71161,20190402,D-26,유입,8,2294.0
71191,71191,20190402,D-26,유출,8,2417.0
79261,79261,20190402,D-26,유입,9,2173.0
79291,79291,20190402,D-26,유출,9,2144.0
87361,87361,20190402,D-26,유입,10,2133.0
87391,87391,20190402,D-26,유출,10,2208.0
95461,95461,20190402,D-26,유입,11,1934.0
95491,95491,20190402,D-26,유출,11,2052.0
103561,103561,20190402,D-26,유입,12,1789.0
103591,103591,20190402,D-26,유출,12,1994.0
111661,111661,20190402,D-26,유입,13,1918.0
111691,111691,20190402,D-26,유출,13,1975.0
119761,119761,20190402,D-26,유입,14,2046.0
119791,119791,20190402,D-26,유출,14,2013.0
127861,127861,20190402,D-26,유입,15,2022.0
127891,127891,20190402,D-26,유출,15,2132.0
135961,135961,20190402,D-26,유입,16,2134.0
135991,135991,20190402,D-26,유출,16,2272.0
144061,144061,20190402,D-26,유입,17,2345.0
144091,144091,20190402,D-26,유출,17,2391.0
152161,152161,20190402,D-26,유입,18,2462.0
152191,152191,20190402,D-26,유출,18,2344.0
160261,160261,20190402,D-26,유입,19,2197.0
160291,160291,20190402,D-26,유출,19,2136.0
168361,168361,20190402,D-26,유입,20,1700.0
168391,168391,20190402,D-26,유출,20,1747.0
176461,176461,20190402,D-26,유입,21,1582.0
176491,176491,20190402,D-26,유출,21,1550.0
184561,184561,20190402,D-26,유입,22,1305.0
184591,184591,20190402,D-26,유출,22,1411.0
192661,192661,20190402,D-26,유입,23,1059.0
192691,192691,20190402,D-26,유출,23,1106.0
6362,6362,20190403,D-26,유입,0,756.0
6392,6392,20190403,D-26,유출,0,774.0
14462,14462,20190403,D-26,유입,1,561.0
14492,14492,20190403,D-26,유출,1,568.0
22562,22562,20190403,D-26,유입,2,441.0
22592,22592,20190403,D-26,유출,2,440.0
30662,30662,20190403,D-26,유입,3,340.0
30692,30692,20190403,D-26,유출,3,358.0
38762,38762,20190403,D-26,유입,4,509.0
38792,38792,20190403,D-26,유출,4,485.0
46862,46862,20190403,D-26,유입,5,1222.0
46892,46892,20190403,D-26,유출,5,978.0
54962,54962,20190403,D-26,유입,6,1459.0
54992,54992,20190403,D-26,유출,6,1410.0
63062,63062,20190403,D-26,유입,7,2357.0
63092,63092,20190403,D-26,유출,7,2328.0
71162,71162,20190403,D-26,유입,8,2404.0
71192,71192,20190403,D-26,유출,8,2424.0
79262,79262,20190403,D-26,유입,9,2163.0
79292,79292,20190403,D-26,유출,9,2324.0
87362,87362,20190403,D-26,유입,10,2222.0
87392,87392,20190403,D-26,유출,10,2169.0
95462,95462,20190403,D-26,유입,11,1938.0
95492,95492,20190403,D-26,유출,11,2070.0
103562,103562,20190403,D-26,유입,12,1888.0
103592,103592,20190403,D-26,유출,12,2030.0
111662,111662,20190403,D-26,유입,13,1895.0
111692,111692,20190403,D-26,유출,13,2069.0
119762,119762,20190403,D-26,유입,14,2083.0
119792,119792,20190403,D-26,유출,14,2141.0
127862,127862,20190403,D-26,유입,15,2037.0
127892,127892,20190403,D-26,유출,15,2092.0
135962,135962,20190403,D-26,유입,16,2135.0
135992,135992,20190403,D-26,유출,16,2247.0
