,Unnamed: 0,일자,지점번호,방향,시간,교통량
3960,3960,20190401,C-07,유입,0,648.0
3990,3990,20190401,C-07,유출,0,713.0
12060,12060,20190401,C-07,유입,1,433.0
12090,12090,20190401,C-07,유출,1,478.0
20160,20160,20190401,C-07,유입,2,307.0
20190,20190,20190401,C-07,유출,2,370.0
28260,28260,20190401,C-07,유입,3,247.0
28290,28290,20190401,C-07,유출,3,313.0
36360,36360,20190401,C-07,유입,4,436.0
36390,36390,20190401,C-07,유출,4,535.0
44460,44460,20190401,C-07,유입,5,1113.0
44490,44490,20190401,C-07,유출,5,1093.0
52560,52560,20190401,C-07,유입,6,2435.0
52590,52590,20190401,C-07,유출,6,2188.0
60660,60660,20190401,C-07,유입,7,3924.0
60690,60690,20190401,C-07,유출,7,4666.0
68760,68760,20190401,C-07,유입,8,4110.0
68790,68790,20190401,C-07,유출,8,4301.0
76860,76860,20190401,C-07,유입,9,3598.0
76890,76890,20190401,C-07,유출,9,2893.0
84960,84960,20190401,C-07,유입,10,3029.0
84990,84990,20190401,C-07,유출,10,2541.0
93060,93060,20190401,C-07,유입,11,3217.0
93090,93090,20190401,C-07,유출,11,2439.0
101160,101160,20190401,C-07,유입,12,2652.0
101190,101190,20190401,C-07,유출,12,2114.0
109260,109260,20190401,C-07,유입,13,3078.0
109290,109290,20190401,C-07,유출,13,2492.0
117360,117360,20190401,C-07,유입,14,3038.0
117390,117390,20190401,C-07,유출,14,2970.0
125460,125460,20190401,C-07,유입,15,2995.0
125490,125490,20190401,C-07,유출,15,3111.0
133560,133560,20190401,C-07,유입,16,3323.0
133590,133590,20190401,C-07,유출,16,3458.0
141660,141660,20190401,C-07,유입,17,3811.0
141690,141690,20190401,C-07,유출,17,3561.0
149760,149760,20190401,C-07,유입,18,4111.0
149790,149790,20190401,C-07,유출,18,3244.0
157860,157860,20190401,C-07,유입,19,3321.0
157890,157890,20190401,C-07,유출,19,3044.0
165960,165960,20190401,C-07,유입,20,2788.0
165990,165990,20190401,C-07,유출,20,2726.0
174060,174060,20190401,C-07,유입,21,2726.0
174090,174090,20190401,C-07,유출,21,2685.0
182160,182160,20190401,C-07,유입,22,2234.0
182190,182190,20190401,C-07,유출,22,2336.0
190260,190260,20190401,C-07,유입,23,1647.0
190290,190290,20190401,C-07,유출,23,1654.0
3961,3961,20190402,C-07,유입,0,1299.0
3991,3991,20190402,C-07,유출,0,1065.0
12061,12061,20190402,C-07,유입,1,865.0
12091,12091,20190402,C-07,유출,1,746.0
20161,20161,20190402,C-07,유입,2,545.0
20191,20191,20190402,C-07,유출,2,553.0
28261,28261,20190402,C-07,유입,3,432.0
28291,28291,20190402,C-07,유출,3,420.0
36361,36361,20190402,C-07,유입,4,471.0
36391,36391,20190402,C-07,유출,4,607.0
44461,44461,20190402,C-07,유입,5,1084.0
44491,44491,20190402,C-07,유출,5,1047.0
52561,52561,20190402,C-07,유입,6,2207.0
52591,52591,20190402,C-07,유출,6,2031.0
60661,60661,20190402,C-07,유입,7,3689.0
60691,60691,20190402,C-07,유출,7,4530.0
68761,68761,20190402,C-07,유입,8,4056.0
68791,68791,20190402,C-07,유출,8,4235.0
76861,76861,20190402,C-07,유입,9,3692.0
76891,76891,20190402,C-07,유출,9,3124.0
84961,84961,20190402,C-07,유입,10,3479.0
84991,84991,20190402,C-07,유출,10,2520.0
93061,93061,20190402,C-07,유입,11,3545.0
93091,93091,20190402,C-07,유출,11,2793.0
101161,101161,20190402,C-07,유입,12,2652.0
101191,101191,20190402,C-07,유출,12,2351.0
109261,109261,20190402,C-07,유입,13,3264.0
109291,109291,20190402,C-07,유출,13,2489.0
117361,117361,20190402,C-07,유입,14,3339.0
117391,117391,20190402,C-07,유출,14,2681.0
125461,125461,20190402,C-07,유입,15,3237.0
125491,125491,20190402,C-07,유출,15,2792.0
133561,133561,20190402,C-07,유입,16,3263.0
133591,133591,20190402,C-07,유출,16,3251.0
141661,141661,20190402,C-07,유입,17,3950.0
141691,141691,20190402,C-07,유출,17,4022.0
149761,149761,20190402,C-07,유입,18,4248.0
149791,149791,20190402,C-07,유출,18,3198.0
157861,157861,20190402,C-07,유입,19,3305.0
157891,157891,20190402,C-07,유출,19,3362.0
165961,165961,20190402,C-07,유입,20,2865.0
165991,165991,20190402,C-07,유출,20,2841.0
174061,174061,20190402,C-07,유입,21,2793.0
174091,174091,20190402,C-07,유출,21,2805.0
182161,182161,20190402,C-07,유입,22,2373.0
182191,182191,20190402,C-07,유출,22,2679.0
190261,190261,20190402,C-07,유입,23,1708.0
190291,190291,20190402,C-07,유출,23,1737.0
3962,3962,20190403,C-07,유입,0,1412.0
3992,3992,20190403,C-07,유출,0,1215.0
12062,12062,20190403,C-07,유입,1,885.0
12092,12092,20190403,C-07,유출,1,838.0
20162,20162,20190403,C-07,유입,2,635.0
20192,20192,20190403,C-07,유출,2,693.0
28262,28262,20190403,C-07,유입,3,399.0
28292,28292,20190403,C-07,유출,3,449.0
36362,36362,20190403,C-07,유입,4,488.0
36392,36392,20190403,C-07,유출,4,579.0
44462,44462,20190403,C-07,유입,5,1111.0
44492,44492,20190403,C-07,유출,5,1031.0
52562,52562,20190403,C-07,유입,6,2076.0
52592,52592,20190403,C-07,유출,6,2042.0
60662,60662,20190403,C-07,유입,7,3575.0
60692,60692,20190403,C-07,유출,7,4272.0
68762,68762,20190403,C-07,유입,8,4049.0
68792,68792,20190403,C-07,유출,8,4126.0
76862,76862,20190403,C-07,유입,9,3737.0
76892,76892,20190403,C-07,유출,9,3068.0
84962,84962,20190403,C-07,유입,10,3484.0
84992,84992,20190403,C-07,유출,10,2467.0
93062,93062,20190403,C-07,유입,11,3636.0
93092,93092,20190403,C-07,유출,11,2773.0
101162,101162,20190403,C-07,유입,12,2782.0
101192,101192,20190403,C-07,유출,12,2411.0
109262,109262,20190403,C-07,유입,13,3305.0
109292,109292,20190403,C-07,유출,13,2672.0
117362,117362,20190403,C-07,유입,14,3316.0
117392,117392,20190403,C-07,유출,14,2871.0
125462,125462,20190403,C-07,유입,15,3398.0
125492,125492,20190403,C-07,유출,15,3070.0
133562,133562,20190403,C-07,유입,16,3340.0
133592,133592,20190403,C-07,유출,16,3203.0
141662,141662,20190403,C-07,유입,17,4052.0
141692,141692,20190403,C-07,유출,17,4029.0
149762,149762,20190403,C-07,유입,18,4179.0
149792,149792,20190403,C-07,유출,18,3207.0
157862,157862,20190403,C-07,유입,19,3128.0
157892,157892,20190403,C-07,유출,19,3064.0
165962,165962,20190403,C-07,유입,20,2852.0
165992,165992,20190403,C-07,유출,20,2896.0
174062,174062,20190403,C-07,유입,21,2820.0
174092,174092,20190403,C-07,유출,21,2793.0
182162,182162,20190403,C-07,유입,22,2301.0
182192,182192,20190403,C-07,유출,22,2596.0
190262,190262,20190403,C-07,유입,23,1682.0
190292,190292,20190403,C-07,유출,23,1713.0
3963,3963,20190404,C-07,유입,0,1404.0
3993,3993,20190404,C-07,유출,0,1087.0
12063,12063,20190404,C-07,유입,1,1003.0
12093,12093,20190404,C-07,유출,1,806.0
20163,20163,20190404,C-07,유입,2,605.0
20193,20193,20190404,C-07,유출,2,623.0
28263,28263,20190404,C-07,유입,3,454.0
28293,28293,20190404,C-07,유출,3,437.0
36363,36363,20190404,C-07,유입,4,477.0
36393,36393,20190404,C-07,유출,4,597.0
44463,44463,20190404,C-07,유입,5,1103.0
44493,44493,20190404,C-07,유출,5,1019.0
52563,52563,20190404,C-07,유입,6,2162.0
52593,52593,20190404,C-07,유출,6,1910.0
60663,60663,20190404,C-07,유입,7,3516.0
60693,60693,20190404,C-07,유출,7,4068.0
68763,68763,20190404,C-07,유입,8,4003.0
68793,68793,20190404,C-07,유출,8,4018.0
76863,76863,20190404,C-07,유입,9,3512.0
76893,76893,20190404,C-07,유출,9,3036.0
84963,84963,20190404,C-07,유입,10,3574.0
84993,84993,20190404,C-07,유출,10,2599.0
93063,93063,20190404,C-07,유입,11,3755.0
93093,93093,20190404,C-07,유출,11,2726.0
101163,101163,20190404,C-07,유입,12,3093.0
101193,101193,20190404,C-07,유출,12,2422.0
109263,109263,20190404,C-07,유입,13,3348.0
109293,109293,20190404,C-07,유출,13,2753.0
117363,117363,20190404,C-07,유입,14,3283.0
117393,117393,20190404,C-07,유출,14,2616.0
125463,125463,20190404,C-07,유입,15,3308.0
125493,125493,20190404,C-07,유출,15,2791.0
133563,133563,20190404,C-07,유입,16,3567.0
133593,133593,20190404,C-07,유출,16,2968.0
141663,141663,20190404,C-07,유입,17,4209.0
141693,141693,20190404,C-07,유출,17,4145.0
149763,149763,20190404,C-07,유입,18,4213.0
149793,149793,20190404,C-07,유출,18,3107.0
157863,157863,20190404,C-07,유입,19,3223.0
157893,157893,20190404,C-07,유출,19,3078.0
165963,165963,20190404,C-07,유입,20,2932.0
165993,165993,20190404,C-07,유출,20,2897.0
174063,174063,20190404,C-07,유입,21,2943.0
174093,174093,20190404,C-07,유출,21,2833.0
182163,182163,20190404,C-07,유입,22,2553.0
182193,182193,20190404,C-07,유출,22,2798.0
190263,190263,20190404,C-07,유입,23,1924.0
190293,190293,20190404,C-07,유출,23,1753.0
3964,3964,20190405,C-07,유입,0,1392.0
3994,3994,20190405,C-07,유출,0,1199.0
12064,12064,20190405,C-07,유입,1,1072.0
12094,12094,20190405,C-07,유출,1,952.0
20164,20164,20190405,C-07,유입,2,694.0
20194,20194,20190405,C-07,유출,2,635.0
28264,28264,20190405,C-07,유입,3,535.0
28294,28294,20190405,C-07,유출,3,481.0
36364,36364,20190405,C-07,유입,4,550.0
36394,36394,20190405,C-07,유출,4,600.0
44464,44464,20190405,C-07,유입,5,1155.0
44494,44494,20190405,C-07,유출,5,1052.0
52564,52564,20190405,C-07,유입,6,2150.0
52594,52594,20190405,C-07,유출,6,2125.0
60664,60664,20190405,C-07,유입,7,3458.0
60694,60694,20190405,C-07,유출,7,3619.0
68764,68764,20190405,C-07,유입,8,3951.0
68794,68794,20190405,C-07,유출,8,3966.0
76864,76864,20190405,C-07,유입,9,3846.0
76894,76894,20190405,C-07,유출,9,2932.0
84964,84964,20190405,C-07,유입,10,3633.0
84994,84994,20190405,C-07,유출,10,2636.0
93064,93064,20190405,C-07,유입,11,3755.0
93094,93094,20190405,C-07,유출,11,2496.0
101164,101164,20190405,C-07,유입,12,3024.0
101194,101194,20190405,C-07,유출,12,2414.0
109264,109264,20190405,C-07,유입,13,3412.0
109294,109294,20190405,C-07,유출,13,2750.0
117364,117364,20190405,C-07,유입,14,3363.0
117394,117394,20190405,C-07,유출,14,2592.0
125464,125464,20190405,C-07,유입,15,3274.0
125494,125494,20190405,C-07,유출,15,3724.0
133564,133564,20190405,C-07,유입,16,3845.0
133594,133594,20190405,C-07,유출,16,3761.0
141664,141664,20190405,C-07,유입,17,3992.0
141694,141694,20190405,C-07,유출,17,4044.0
149764,149764,20190405,C-07,유입,18,4488.0
149794,149794,20190405,C-07,유출,18,3613.0
157864,157864,20190405,C-07,유입,19,3249.0
157894,157894,20190405,C-07,유출,19,3271.0
165964,165964,20190405,C-07,유입,20,2874.0
165994,165994,20190405,C-07,유출,20,3219.0
174064,174064,20190405,C-07,유입,21,2874.0
174094,174094,20190405,C-07,유출,21,2950.0
182164,182164,20190405,C-07,유입,22,2704.0
182194,182194,20190405,C-07,유출,22,2755.0
190264,190264,20190405,C-07,유입,23,2216.0
190294,190294,20190405,C-07,유출,23,1896.0
3965,3965,20190406,C-07,유입,0,1633.0
3995,3995,20190406,C-07,유출,0,1425.0
12065,12065,20190406,C-07,유입,1,1261.0
12095,12095,20190406,C-07,유출,1,1116.0
20165,20165,20190406,C-07,유입,2,927.0
20195,20195,20190406,C-07,유출,2,861.0
28265,28265,20190406,C-07,유입,3,667.0
28295,28295,20190406,C-07,유출,3,599.0
36365,36365,20190406,C-07,유입,4,587.0
36395,36395,20190406,C-07,유출,4,616.0
44465,44465,20190406,C-07,유입,5,1100.0
44495,44495,20190406,C-07,유출,5,921.0
52565,52565,20190406,C-07,유입,6,1623.0
52595,52595,20190406,C-07,유출,6,1141.0
60665,60665,20190406,C-07,유입,7,1674.0
60695,60695,20190406,C-07,유출,7,1324.0
68765,68765,20190406,C-07,유입,8,2293.0
