,Unnamed: 0,일자,지점번호,방향,시간,교통량
3300,3300,20190401,B-32,유입,0,722.0
3330,3330,20190401,B-32,유출,0,1365.0
11400,11400,20190401,B-32,유입,1,503.0
11430,11430,20190401,B-32,유출,1,849.0
19500,19500,20190401,B-32,유입,2,477.0
19530,19530,20190401,B-32,유출,2,661.0
27600,27600,20190401,B-32,유입,3,603.0
27630,27630,20190401,B-32,유출,3,660.0
35700,35700,20190401,B-32,유입,4,1354.0
35730,35730,20190401,B-32,유출,4,1053.0
43800,43800,20190401,B-32,유입,5,4158.0
43830,43830,20190401,B-32,유출,5,2654.0
51900,51900,20190401,B-32,유입,6,5022.0
51930,51930,20190401,B-32,유출,6,4385.0
60000,60000,20190401,B-32,유입,7,3133.0
60030,60030,20190401,B-32,유출,7,4728.0
68100,68100,20190401,B-32,유입,8,4134.0
68130,68130,20190401,B-32,유출,8,4366.0
76200,76200,20190401,B-32,유입,9,4480.0
76230,76230,20190401,B-32,유출,9,3667.0
84300,84300,20190401,B-32,유입,10,4212.0
84330,84330,20190401,B-32,유출,10,4092.0
92400,92400,20190401,B-32,유입,11,4633.0
92430,92430,20190401,B-32,유출,11,4705.0
100500,100500,20190401,B-32,유입,12,4602.0
100530,100530,20190401,B-32,유출,12,4523.0
108600,108600,20190401,B-32,유입,13,4807.0
108630,108630,20190401,B-32,유출,13,4720.0
116700,116700,20190401,B-32,유입,14,5037.0
116730,116730,20190401,B-32,유출,14,4747.0
124800,124800,20190401,B-32,유입,15,4798.0
124830,124830,20190401,B-32,유출,15,4889.0
132900,132900,20190401,B-32,유입,16,5003.0
132930,132930,20190401,B-32,유출,16,5101.0
141000,141000,20190401,B-32,유입,17,5059.0
141030,141030,20190401,B-32,유출,17,5299.0
149100,149100,20190401,B-32,유입,18,4421.0
149130,149130,20190401,B-32,유출,18,5627.0
157200,157200,20190401,B-32,유입,19,3706.0
157230,157230,20190401,B-32,유출,19,5951.0
165300,165300,20190401,B-32,유입,20,2943.0
165330,165330,20190401,B-32,유출,20,5338.0
173400,173400,20190401,B-32,유입,21,2685.0
173430,173430,20190401,B-32,유출,21,4460.0
181500,181500,20190401,B-32,유입,22,2258.0
181530,181530,20190401,B-32,유출,22,4079.0
189600,189600,20190401,B-32,유입,23,1544.0
189630,189630,20190401,B-32,유출,23,2916.0
3301,3301,20190402,B-32,유입,0,1002.0
3331,3331,20190402,B-32,유출,0,1907.0
11401,11401,20190402,B-32,유입,1,742.0
11431,11431,20190402,B-32,유출,1,1260.0
19501,19501,20190402,B-32,유입,2,628.0
19531,19531,20190402,B-32,유출,2,983.0
27601,27601,20190402,B-32,유입,3,710.0
27631,27631,20190402,B-32,유출,3,830.0
35701,35701,20190402,B-32,유입,4,1210.0
35731,35731,20190402,B-32,유출,4,1151.0
43801,43801,20190402,B-32,유입,5,3361.0
43831,43831,20190402,B-32,유출,5,2595.0
51901,51901,20190402,B-32,유입,6,5870.0
51931,51931,20190402,B-32,유출,6,4078.0
60001,60001,20190402,B-32,유입,7,4198.0
60031,60031,20190402,B-32,유출,7,4701.0
68101,68101,20190402,B-32,유입,8,4425.0
68131,68131,20190402,B-32,유출,8,4379.0
76201,76201,20190402,B-32,유입,9,4555.0
76231,76231,20190402,B-32,유출,9,3875.0
84301,84301,20190402,B-32,유입,10,4347.0
84331,84331,20190402,B-32,유출,10,4358.0
92401,92401,20190402,B-32,유입,11,4370.0
92431,92431,20190402,B-32,유출,11,4715.0
100501,100501,20190402,B-32,유입,12,4644.0
100531,100531,20190402,B-32,유출,12,4603.0
108601,108601,20190402,B-32,유입,13,4810.0
108631,108631,20190402,B-32,유출,13,4692.0
116701,116701,20190402,B-32,유입,14,5102.0
116731,116731,20190402,B-32,유출,14,4877.0
124801,124801,20190402,B-32,유입,15,5109.0
124831,124831,20190402,B-32,유출,15,4980.0
132901,132901,20190402,B-32,유입,16,4976.0
132931,132931,20190402,B-32,유출,16,4899.0
141001,141001,20190402,B-32,유입,17,4880.0
141031,141031,20190402,B-32,유출,17,5184.0
149101,149101,20190402,B-32,유입,18,4556.0
149131,149131,20190402,B-32,유출,18,5675.0
157201,157201,20190402,B-32,유입,19,3945.0
157231,157231,20190402,B-32,유출,19,5836.0
165301,165301,20190402,B-32,유입,20,3172.0
165331,165331,20190402,B-32,유출,20,5289.0
173401,173401,20190402,B-32,유입,21,2728.0
173431,173431,20190402,B-32,유출,21,4734.0
181501,181501,20190402,B-32,유입,22,2304.0
181531,181531,20190402,B-32,유출,22,4341.0
189601,189601,20190402,B-32,유입,23,1609.0
189631,189631,20190402,B-32,유출,23,3130.0
3302,3302,20190403,B-32,유입,0,1000.0
3332,3332,20190403,B-32,유출,0,2007.0
11402,11402,20190403,B-32,유입,1,658.0
11432,11432,20190403,B-32,유출,1,1274.0
19502,19502,20190403,B-32,유입,2,581.0
19532,19532,20190403,B-32,유출,2,1027.0
27602,27602,20190403,B-32,유입,3,614.0
27632,27632,20190403,B-32,유출,3,875.0
35702,35702,20190403,B-32,유입,4,1303.0
35732,35732,20190403,B-32,유출,4,1258.0
43802,43802,20190403,B-32,유입,5,3302.0
43832,43832,20190403,B-32,유출,5,2618.0
51902,51902,20190403,B-32,유입,6,5825.0
51932,51932,20190403,B-32,유출,6,4038.0
60002,60002,20190403,B-32,유입,7,4174.0
60032,60032,20190403,B-32,유출,7,4582.0
68102,68102,20190403,B-32,유입,8,4403.0
68132,68132,20190403,B-32,유출,8,4341.0
76202,76202,20190403,B-32,유입,9,4632.0
76232,76232,20190403,B-32,유출,9,4031.0
84302,84302,20190403,B-32,유입,10,4675.0
