,Unnamed: 0,일자,지점번호,방향,시간,교통량
2460,2460,20190401,B-18,유입,0,580.0
2490,2490,20190401,B-18,유출,0,450.0
10560,10560,20190401,B-18,유입,1,389.0
10590,10590,20190401,B-18,유출,1,284.0
18660,18660,20190401,B-18,유입,2,260.0
18690,18690,20190401,B-18,유출,2,222.0
26760,26760,20190401,B-18,유입,3,232.0
26790,26790,20190401,B-18,유출,3,202.0
34860,34860,20190401,B-18,유입,4,472.0
34890,34890,20190401,B-18,유출,4,399.0
42960,42960,20190401,B-18,유입,5,1221.0
42990,42990,20190401,B-18,유출,5,1316.0
51060,51060,20190401,B-18,유입,6,2549.0
51090,51090,20190401,B-18,유출,6,2057.0
59160,59160,20190401,B-18,유입,7,2712.0
59190,59190,20190401,B-18,유출,7,2801.0
67260,67260,20190401,B-18,유입,8,2713.0
67290,67290,20190401,B-18,유출,8,2541.0
75360,75360,20190401,B-18,유입,9,2571.0
75390,75390,20190401,B-18,유출,9,2349.0
83460,83460,20190401,B-18,유입,10,2548.0
83490,83490,20190401,B-18,유출,10,2215.0
91560,91560,20190401,B-18,유입,11,2339.0
91590,91590,20190401,B-18,유출,11,2156.0
99660,99660,20190401,B-18,유입,12,2186.0
99690,99690,20190401,B-18,유출,12,2018.0
107760,107760,20190401,B-18,유입,13,2362.0
107790,107790,20190401,B-18,유출,13,2237.0
115860,115860,20190401,B-18,유입,14,2469.0
115890,115890,20190401,B-18,유출,14,2254.0
123960,123960,20190401,B-18,유입,15,2465.0
123990,123990,20190401,B-18,유출,15,2395.0
132060,132060,20190401,B-18,유입,16,2506.0
132090,132090,20190401,B-18,유출,16,2507.0
140160,140160,20190401,B-18,유입,17,2516.0
140190,140190,20190401,B-18,유출,17,2802.0
148260,148260,20190401,B-18,유입,18,2859.0
148290,148290,20190401,B-18,유출,18,2946.0
156360,156360,20190401,B-18,유입,19,2312.0
156390,156390,20190401,B-18,유출,19,2611.0
164460,164460,20190401,B-18,유입,20,2073.0
164490,164490,20190401,B-18,유출,20,1972.0
172560,172560,20190401,B-18,유입,21,1810.0
172590,172590,20190401,B-18,유출,21,1560.0
180660,180660,20190401,B-18,유입,22,1624.0
180690,180690,20190401,B-18,유출,22,1307.0
188760,188760,20190401,B-18,유입,23,1187.0
188790,188790,20190401,B-18,유출,23,929.0
2461,2461,20190402,B-18,유입,0,850.0
2491,2491,20190402,B-18,유출,0,812.0
10561,10561,20190402,B-18,유입,1,644.0
10591,10591,20190402,B-18,유출,1,434.0
18661,18661,20190402,B-18,유입,2,389.0
18691,18691,20190402,B-18,유출,2,296.0
26761,26761,20190402,B-18,유입,3,315.0
26791,26791,20190402,B-18,유출,3,269.0
34861,34861,20190402,B-18,유입,4,491.0
34891,34891,20190402,B-18,유출,4,437.0
42961,42961,20190402,B-18,유입,5,1146.0
42991,42991,20190402,B-18,유출,5,1172.0
51061,51061,20190402,B-18,유입,6,2318.0
51091,51091,20190402,B-18,유출,6,1845.0
59161,59161,20190402,B-18,유입,7,2766.0
59191,59191,20190402,B-18,유출,7,2696.0
67261,67261,20190402,B-18,유입,8,2637.0
67291,67291,20190402,B-18,유출,8,2442.0
75361,75361,20190402,B-18,유입,9,2523.0
75391,75391,20190402,B-18,유출,9,2464.0
83461,83461,20190402,B-18,유입,10,2587.0
83491,83491,20190402,B-18,유출,10,2374.0
91561,91561,20190402,B-18,유입,11,2331.0
91591,91591,20190402,B-18,유출,11,2165.0
99661,99661,20190402,B-18,유입,12,2194.0
99691,99691,20190402,B-18,유출,12,2127.0
107761,107761,20190402,B-18,유입,13,2472.0
107791,107791,20190402,B-18,유출,13,2245.0
115861,115861,20190402,B-18,유입,14,2488.0
115891,115891,20190402,B-18,유출,14,2249.0
123961,123961,20190402,B-18,유입,15,2439.0
123991,123991,20190402,B-18,유출,15,2440.0
132061,132061,20190402,B-18,유입,16,2553.0
132091,132091,20190402,B-18,유출,16,2532.0
140161,140161,20190402,B-18,유입,17,2836.0
140191,140191,20190402,B-18,유출,17,2821.0
148261,148261,20190402,B-18,유입,18,2855.0
148291,148291,20190402,B-18,유출,18,3048.0
156361,156361,20190402,B-18,유입,19,2528.0
156391,156391,20190402,B-18,유출,19,2600.0
164461,164461,20190402,B-18,유입,20,2103.0
164491,164491,20190402,B-18,유출,20,1959.0
172561,172561,20190402,B-18,유입,21,1917.0
172591,172591,20190402,B-18,유출,21,1566.0
