,Unnamed: 0,일자,지점번호,방향,시간,교통량
8040,8040,20190401,F-09,유입,0,1408.0
8070,8070,20190401,F-09,유출,0,1934.0
16140,16140,20190401,F-09,유입,1,893.0
16170,16170,20190401,F-09,유출,1,1218.0
24240,24240,20190401,F-09,유입,2,680.0
24270,24270,20190401,F-09,유출,2,796.0
32340,32340,20190401,F-09,유입,3,600.0
32370,32370,20190401,F-09,유출,3,860.0
40440,40440,20190401,F-09,유입,4,1200.0
40470,40470,20190401,F-09,유출,4,1542.0
48540,48540,20190401,F-09,유입,5,2658.0
48570,48570,20190401,F-09,유출,5,2766.0
56640,56640,20190401,F-09,유입,6,2742.0
56670,56670,20190401,F-09,유출,6,3241.0
64740,64740,20190401,F-09,유입,7,2651.0
64770,64770,20190401,F-09,유출,7,2749.0
72840,72840,20190401,F-09,유입,8,2222.0
72870,72870,20190401,F-09,유출,8,2132.0
80940,80940,20190401,F-09,유입,9,2669.0
80970,80970,20190401,F-09,유출,9,2474.0
89040,89040,20190401,F-09,유입,10,2571.0
89070,89070,20190401,F-09,유출,10,2728.0
97140,97140,20190401,F-09,유입,11,2382.0
97170,97170,20190401,F-09,유출,11,2996.0
105240,105240,20190401,F-09,유입,12,2526.0
105270,105270,20190401,F-09,유출,12,3202.0
113340,113340,20190401,F-09,유입,13,2463.0
113370,113370,20190401,F-09,유출,13,3184.0
121440,121440,20190401,F-09,유입,14,2389.0
121470,121470,20190401,F-09,유출,14,3097.0
129540,129540,20190401,F-09,유입,15,2476.0
129570,129570,20190401,F-09,유출,15,3087.0
137640,137640,20190401,F-09,유입,16,2369.0
137670,137670,20190401,F-09,유출,16,3044.0
145740,145740,20190401,F-09,유입,17,2262.0
145770,145770,20190401,F-09,유출,17,2933.0
153840,153840,20190401,F-09,유입,18,1417.0
153870,153870,20190401,F-09,유출,18,2684.0
161940,161940,20190401,F-09,유입,19,2059.0
161970,161970,20190401,F-09,유출,19,2875.0
170040,170040,20190401,F-09,유입,20,2378.0
170070,170070,20190401,F-09,유출,20,3178.0
178140,178140,20190401,F-09,유입,21,2594.0
178170,178170,20190401,F-09,유출,21,3295.0
186240,186240,20190401,F-09,유입,22,2494.0
186270,186270,20190401,F-09,유출,22,3222.0
194340,194340,20190401,F-09,유입,23,2312.0
194370,194370,20190401,F-09,유출,23,2917.0
8041,8041,20190402,F-09,유입,0,1782.0
8071,8071,20190402,F-09,유출,0,2243.0
16141,16141,20190402,F-09,유입,1,1193.0
16171,16171,20190402,F-09,유출,1,1565.0
24241,24241,20190402,F-09,유입,2,840.0
24271,24271,20190402,F-09,유출,2,1069.0
32341,32341,20190402,F-09,유입,3,718.0
32371,32371,20190402,F-09,유출,3,871.0
40441,40441,20190402,F-09,유입,4,1153.0
40471,40471,20190402,F-09,유출,4,1212.0
48541,48541,20190402,F-09,유입,5,2611.0
48571,48571,20190402,F-09,유출,5,2419.0
56641,56641,20190402,F-09,유입,6,2730.0
56671,56671,20190402,F-09,유출,6,3270.0
64741,64741,20190402,F-09,유입,7,2642.0
64771,64771,20190402,F-09,유출,7,2948.0
72841,72841,20190402,F-09,유입,8,2390.0
72871,72871,20190402,F-09,유출,8,1988.0
80941,80941,20190402,F-09,유입,9,2679.0
80971,80971,20190402,F-09,유출,9,2028.0
89041,89041,20190402,F-09,유입,10,2393.0
89071,89071,20190402,F-09,유출,10,2866.0
97141,97141,20190402,F-09,유입,11,2385.0
97171,97171,20190402,F-09,유출,11,3146.0
105241,105241,20190402,F-09,유입,12,2389.0
105271,105271,20190402,F-09,유출,12,3086.0
113341,113341,20190402,F-09,유입,13,2330.0
113371,113371,20190402,F-09,유출,13,3059.0
121441,121441,20190402,F-09,유입,14,2323.0
121471,121471,20190402,F-09,유출,14,3058.0
129541,129541,20190402,F-09,유입,15,2277.0
129571,129571,20190402,F-09,유출,15,3004.0
137641,137641,20190402,F-09,유입,16,2426.0
137671,137671,20190402,F-09,유출,16,3013.0
145741,145741,20190402,F-09,유입,17,2225.0
145771,145771,20190402,F-09,유출,17,2799.0
153841,153841,20190402,F-09,유입,18,1833.0
153871,153871,20190402,F-09,유출,18,2802.0
161941,161941,20190402,F-09,유입,19,2172.0
161971,161971,20190402,F-09,유출,19,2999.0
170041,170041,20190402,F-09,유입,20,2506.0
170071,170071,20190402,F-09,유출,20,3249.0
178141,178141,20190402,F-09,유입,21,2714.0
178171,178171,20190402,F-09,유출,21,3026.0
186241,186241,20190402,F-09,유입,22,2450.0
186271,186271,20190402,F-09,유출,22,3197.0
194341,194341,20190402,F-09,유입,23,2344.0
194371,194371,20190402,F-09,유출,23,3270.0
8042,8042,20190403,F-09,유입,0,1892.0
8072,8072,20190403,F-09,유출,0,2403.0
16142,16142,20190403,F-09,유입,1,1246.0
16172,16172,20190403,F-09,유출,1,1654.0
24242,24242,20190403,F-09,유입,2,878.0
24272,24272,20190403,F-09,유출,2,1083.0
32342,32342,20190403,F-09,유입,3,741.0
32372,32372,20190403,F-09,유출,3,902.0
40442,40442,20190403,F-09,유입,4,1157.0
40472,40472,20190403,F-09,유출,4,1175.0
48542,48542,20190403,F-09,유입,5,2672.0
48572,48572,20190403,F-09,유출,5,2437.0
56642,56642,20190403,F-09,유입,6,2662.0
56672,56672,20190403,F-09,유출,6,3206.0
64742,64742,20190403,F-09,유입,7,2753.0
64772,64772,20190403,F-09,유출,7,2850.0
72842,72842,20190403,F-09,유입,8,2408.0
72872,72872,20190403,F-09,유출,8,1779.0
80942,80942,20190403,F-09,유입,9,2668.0
80972,80972,20190403,F-09,유출,9,2048.0
89042,89042,20190403,F-09,유입,10,2392.0
89072,89072,20190403,F-09,유출,10,2257.0
97142,97142,20190403,F-09,유입,11,2446.0
97172,97172,20190403,F-09,유출,11,2631.0
105242,105242,20190403,F-09,유입,12,2558.0
105272,105272,20190403,F-09,유출,12,3144.0
113342,113342,20190403,F-09,유입,13,2405.0
113372,113372,20190403,F-09,유출,13,3115.0
121442,121442,20190403,F-09,유입,14,2417.0
121472,121472,20190403,F-09,유출,14,3108.0
129542,129542,20190403,F-09,유입,15,2378.0
129572,129572,20190403,F-09,유출,15,3083.0
137642,137642,20190403,F-09,유입,16,2377.0
137672,137672,20190403,F-09,유출,16,3043.0
145742,145742,20190403,F-09,유입,17,2147.0
145772,145772,20190403,F-09,유출,17,2805.0
153842,153842,20190403,F-09,유입,18,1921.0
153872,153872,20190403,F-09,유출,18,2470.0
161942,161942,20190403,F-09,유입,19,2301.0
161972,161972,20190403,F-09,유출,19,2856.0
170042,170042,20190403,F-09,유입,20,2485.0
170072,170072,20190403,F-09,유출,20,3093.0
178142,178142,20190403,F-09,유입,21,2449.0
178172,178172,20190403,F-09,유출,21,3222.0
186242,186242,20190403,F-09,유입,22,2553.0
186272,186272,20190403,F-09,유출,22,3280.0
194342,194342,20190403,F-09,유입,23,2093.0
194372,194372,20190403,F-09,유출,23,3161.0
8043,8043,20190404,F-09,유입,0,1869.0
8073,8073,20190404,F-09,유출,0,2590.0
16143,16143,20190404,F-09,유입,1,1217.0
16173,16173,20190404,F-09,유출,1,1828.0
24243,24243,20190404,F-09,유입,2,847.0
24273,24273,20190404,F-09,유출,2,1171.0
32343,32343,20190404,F-09,유입,3,747.0
32373,32373,20190404,F-09,유출,3,935.0
40443,40443,20190404,F-09,유입,4,1107.0
40473,40473,20190404,F-09,유출,4,1205.0
48543,48543,20190404,F-09,유입,5,2695.0
48573,48573,20190404,F-09,유출,5,2446.0
56643,56643,20190404,F-09,유입,6,2717.0
56673,56673,20190404,F-09,유출,6,3300.0
64743,64743,20190404,F-09,유입,7,2778.0
64773,64773,20190404,F-09,유출,7,2798.0
72843,72843,20190404,F-09,유입,8,2381.0
72873,72873,20190404,F-09,유출,8,1610.0
80943,80943,20190404,F-09,유입,9,2505.0
80973,80973,20190404,F-09,유출,9,2009.0
89043,89043,20190404,F-09,유입,10,2409.0
89073,89073,20190404,F-09,유출,10,2800.0
97143,97143,20190404,F-09,유입,11,2359.0
97173,97173,20190404,F-09,유출,11,2900.0
105243,105243,20190404,F-09,유입,12,2538.0
105273,105273,20190404,F-09,유출,12,3010.0
113343,113343,20190404,F-09,유입,13,2359.0
113373,113373,20190404,F-09,유출,13,3027.0
121443,121443,20190404,F-09,유입,14,2369.0
121473,121473,20190404,F-09,유출,14,2939.0
129543,129543,20190404,F-09,유입,15,2317.0
129573,129573,20190404,F-09,유출,15,3017.0
137643,137643,20190404,F-09,유입,16,2323.0
137673,137673,20190404,F-09,유출,16,2430.0
145743,145743,20190404,F-09,유입,17,2253.0
145773,145773,20190404,F-09,유출,17,2739.0
153843,153843,20190404,F-09,유입,18,1887.0
153873,153873,20190404,F-09,유출,18,2635.0
161943,161943,20190404,F-09,유입,19,2049.0
161973,161973,20190404,F-09,유출,19,2860.0
170043,170043,20190404,F-09,유입,20,2465.0
170073,170073,20190404,F-09,유출,20,3047.0
178143,178143,20190404,F-09,유입,21,2609.0
178173,178173,20190404,F-09,유출,21,3238.0
