,Unnamed: 0,일자,지점번호,방향,시간,교통량
6240,6240,20190401,D-24,유입,0,587.0
6270,6270,20190401,D-24,유출,0,662.0
14340,14340,20190401,D-24,유입,1,388.0
14370,14370,20190401,D-24,유출,1,448.0
22440,22440,20190401,D-24,유입,2,228.0
22470,22470,20190401,D-24,유출,2,350.0
30540,30540,20190401,D-24,유입,3,247.0
30570,30570,20190401,D-24,유출,3,268.0
38640,38640,20190401,D-24,유입,4,546.0
38670,38670,20190401,D-24,유출,4,507.0
46740,46740,20190401,D-24,유입,5,1264.0
46770,46770,20190401,D-24,유출,5,1247.0
54840,54840,20190401,D-24,유입,6,1851.0
54870,54870,20190401,D-24,유출,6,1782.0
62940,62940,20190401,D-24,유입,7,3027.0
62970,62970,20190401,D-24,유출,7,2740.0
71040,71040,20190401,D-24,유입,8,2495.0
71070,71070,20190401,D-24,유출,8,2709.0
79140,79140,20190401,D-24,유입,9,2321.0
79170,79170,20190401,D-24,유출,9,2541.0
87240,87240,20190401,D-24,유입,10,2319.0
87270,87270,20190401,D-24,유출,10,2356.0
95340,95340,20190401,D-24,유입,11,2039.0
95370,95370,20190401,D-24,유출,11,2341.0
103440,103440,20190401,D-24,유입,12,1934.0
103470,103470,20190401,D-24,유출,12,2080.0
111540,111540,20190401,D-24,유입,13,2017.0
111570,111570,20190401,D-24,유출,13,2279.0
119640,119640,20190401,D-24,유입,14,2152.0
119670,119670,20190401,D-24,유출,14,2319.0
127740,127740,20190401,D-24,유입,15,2150.0
127770,127770,20190401,D-24,유출,15,2426.0
135840,135840,20190401,D-24,유입,16,2115.0
135870,135870,20190401,D-24,유출,16,2524.0
143940,143940,20190401,D-24,유입,17,2292.0
143970,143970,20190401,D-24,유출,17,2565.0
152040,152040,20190401,D-24,유입,18,2253.0
152070,152070,20190401,D-24,유출,18,2223.0
160140,160140,20190401,D-24,유입,19,1946.0
160170,160170,20190401,D-24,유출,19,2193.0
168240,168240,20190401,D-24,유입,20,1626.0
168270,168270,20190401,D-24,유출,20,1838.0
176340,176340,20190401,D-24,유입,21,1408.0
176370,176370,20190401,D-24,유출,21,1543.0
184440,184440,20190401,D-24,유입,22,1205.0
184470,184470,20190401,D-24,유출,22,1511.0
192540,192540,20190401,D-24,유입,23,959.0
192570,192570,20190401,D-24,유출,23,1149.0
6241,6241,20190402,D-24,유입,0,741.0
6271,6271,20190402,D-24,유출,0,868.0
14341,14341,20190402,D-24,유입,1,525.0
14371,14371,20190402,D-24,유출,1,590.0
22441,22441,20190402,D-24,유입,2,309.0
22471,22471,20190402,D-24,유출,2,470.0
30541,30541,20190402,D-24,유입,3,294.0
30571,30571,20190402,D-24,유출,3,380.0
38641,38641,20190402,D-24,유입,4,528.0
38671,38671,20190402,D-24,유출,4,544.0
46741,46741,20190402,D-24,유입,5,1148.0
46771,46771,20190402,D-24,유출,5,1115.0
54841,54841,20190402,D-24,유입,6,1614.0
54871,54871,20190402,D-24,유출,6,1642.0
62941,62941,20190402,D-24,유입,7,2864.0
62971,62971,20190402,D-24,유출,7,2536.0
71041,71041,20190402,D-24,유입,8,2648.0
71071,71071,20190402,D-24,유출,8,2771.0
79141,79141,20190402,D-24,유입,9,2470.0
79171,79171,20190402,D-24,유출,9,2545.0
87241,87241,20190402,D-24,유입,10,2347.0
87271,87271,20190402,D-24,유출,10,2451.0
95341,95341,20190402,D-24,유입,11,2191.0
95371,95371,20190402,D-24,유출,11,2507.0
103441,103441,20190402,D-24,유입,12,1907.0
103471,103471,20190402,D-24,유출,12,2071.0
111541,111541,20190402,D-24,유입,13,2089.0
111571,111571,20190402,D-24,유출,13,2257.0
119641,119641,20190402,D-24,유입,14,2171.0
119671,119671,20190402,D-24,유출,14,2309.0
127741,127741,20190402,D-24,유입,15,2163.0
127771,127771,20190402,D-24,유출,15,2440.0
135841,135841,20190402,D-24,유입,16,2154.0
135871,135871,20190402,D-24,유출,16,2460.0
143941,143941,20190402,D-24,유입,17,2280.0
143971,143971,20190402,D-24,유출,17,2533.0
152041,152041,20190402,D-24,유입,18,2299.0
152071,152071,20190402,D-24,유출,18,2331.0
160141,160141,20190402,D-24,유입,19,1976.0
160171,160171,20190402,D-24,유출,19,2201.0
168241,168241,20190402,D-24,유입,20,1690.0
168271,168271,20190402,D-24,유출,20,1970.0
176341,176341,20190402,D-24,유입,21,1495.0
176371,176371,20190402,D-24,유출,21,1622.0
184441,184441,20190402,D-24,유입,22,1247.0
184471,184471,20190402,D-24,유출,22,1578.0
192541,192541,20190402,D-24,유입,23,1040.0
192571,192571,20190402,D-24,유출,23,1257.0
6242,6242,20190403,D-24,유입,0,802.0
6272,6272,20190403,D-24,유출,0,903.0
14342,14342,20190403,D-24,유입,1,571.0
14372,14372,20190403,D-24,유출,1,657.0
22442,22442,20190403,D-24,유입,2,365.0
22472,22472,20190403,D-24,유출,2,486.0
30542,30542,20190403,D-24,유입,3,303.0
30572,30572,20190403,D-24,유출,3,417.0
38642,38642,20190403,D-24,유입,4,497.0
38672,38672,20190403,D-24,유출,4,500.0
46742,46742,20190403,D-24,유입,5,1240.0
46772,46772,20190403,D-24,유출,5,1174.0
54842,54842,20190403,D-24,유입,6,1670.0
54872,54872,20190403,D-24,유출,6,1660.0
62942,62942,20190403,D-24,유입,7,2801.0
62972,62972,20190403,D-24,유출,7,2518.0
71042,71042,20190403,D-24,유입,8,2588.0
71072,71072,20190403,D-24,유출,8,2792.0
79142,79142,20190403,D-24,유입,9,2375.0
79172,79172,20190403,D-24,유출,9,2557.0
87242,87242,20190403,D-24,유입,10,2479.0
87272,87272,20190403,D-24,유출,10,2462.0
95342,95342,20190403,D-24,유입,11,2165.0
95372,95372,20190403,D-24,유출,11,2443.0
103442,103442,20190403,D-24,유입,12,1970.0
103472,103472,20190403,D-24,유출,12,2157.0
111542,111542,20190403,D-24,유입,13,1996.0
111572,111572,20190403,D-24,유출,13,2153.0
119642,119642,20190403,D-24,유입,14,2115.0
119672,119672,20190403,D-24,유출,14,2400.0
127742,127742,20190403,D-24,유입,15,2117.0
127772,127772,20190403,D-24,유출,15,2438.0
135842,135842,20190403,D-24,유입,16,2194.0
135872,135872,20190403,D-24,유출,16,2412.0
143942,143942,20190403,D-24,유입,17,2260.0
143972,143972,20190403,D-24,유출,17,2646.0
152042,152042,20190403,D-24,유입,18,2314.0
152072,152072,20190403,D-24,유출,18,2307.0
160142,160142,20190403,D-24,유입,19,2198.0
160172,160172,20190403,D-24,유출,19,2138.0
168242,168242,20190403,D-24,유입,20,1668.0
168272,168272,20190403,D-24,유출,20,2000.0
176342,176342,20190403,D-24,유입,21,1530.0
176372,176372,20190403,D-24,유출,21,1670.0
184442,184442,20190403,D-24,유입,22,1224.0
184472,184472,20190403,D-24,유출,22,1546.0
192542,192542,20190403,D-24,유입,23,1025.0
192572,192572,20190403,D-24,유출,23,1236.0
6243,6243,20190404,D-24,유입,0,810.0
6273,6273,20190404,D-24,유출,0,945.0
14343,14343,20190404,D-24,유입,1,565.0
14373,14373,20190404,D-24,유출,1,617.0
22443,22443,20190404,D-24,유입,2,388.0
22473,22473,20190404,D-24,유출,2,504.0
30543,30543,20190404,D-24,유입,3,346.0
30573,30573,20190404,D-24,유출,3,409.0
38643,38643,20190404,D-24,유입,4,541.0
38673,38673,20190404,D-24,유출,4,537.0
46743,46743,20190404,D-24,유입,5,1191.0
46773,46773,20190404,D-24,유출,5,1146.0
54843,54843,20190404,D-24,유입,6,1666.0
54873,54873,20190404,D-24,유출,6,1637.0
62943,62943,20190404,D-24,유입,7,2807.0
62973,62973,20190404,D-24,유출,7,2563.0
71043,71043,20190404,D-24,유입,8,2612.0
71073,71073,20190404,D-24,유출,8,2803.0
79143,79143,20190404,D-24,유입,9,2490.0
79173,79173,20190404,D-24,유출,9,2595.0
87243,87243,20190404,D-24,유입,10,2379.0
87273,87273,20190404,D-24,유출,10,2583.0
95343,95343,20190404,D-24,유입,11,2215.0
95373,95373,20190404,D-24,유출,11,2369.0
103443,103443,20190404,D-24,유입,12,1928.0
103473,103473,20190404,D-24,유출,12,2141.0
111543,111543,20190404,D-24,유입,13,2059.0
111573,111573,20190404,D-24,유출,13,2211.0
119643,119643,20190404,D-24,유입,14,2162.0
119673,119673,20190404,D-24,유출,14,2421.0
127743,127743,20190404,D-24,유입,15,2187.0
127773,127773,20190404,D-24,유출,15,2421.0
135843,135843,20190404,D-24,유입,16,2236.0
135873,135873,20190404,D-24,유출,16,2490.0
143943,143943,20190404,D-24,유입,17,2274.0
143973,143973,20190404,D-24,유출,17,2571.0
152043,152043,20190404,D-24,유입,18,2288.0
152073,152073,20190404,D-24,유출,18,2422.0
160143,160143,20190404,D-24,유입,19,2079.0
160173,160173,20190404,D-24,유출,19,2058.0
168243,168243,20190404,D-24,유입,20,1748.0
168273,168273,20190404,D-24,유출,20,1952.0
176343,176343,20190404,D-24,유입,21,1576.0
176373,176373,20190404,D-24,유출,21,1754.0
184443,184443,20190404,D-24,유입,22,1299.0
184473,184473,20190404,D-24,유출,22,1498.0
192543,192543,20190404,D-24,유입,23,1032.0
192573,192573,20190404,D-24,유출,23,1221.0
6244,6244,20190405,D-24,유입,0,845.0
6274,6274,20190405,D-24,유출,0,952.0
14344,14344,20190405,D-24,유입,1,592.0
14374,14374,20190405,D-24,유출,1,703.0
22444,22444,20190405,D-24,유입,2,396.0
22474,22474,20190405,D-24,유출,2,499.0
30544,30544,20190405,D-24,유입,3,334.0
30574,30574,20190405,D-24,유출,3,474.0
38644,38644,20190405,D-24,유입,4,515.0
38674,38674,20190405,D-24,유출,4,609.0
46744,46744,20190405,D-24,유입,5,1192.0
