,Unnamed: 0,일자,지점번호,방향,시간,교통량
7560,7560,20190401,F-01,유입,0,3011.0
7590,7590,20190401,F-01,유출,0,1720.0
15660,15660,20190401,F-01,유입,1,1879.0
15690,15690,20190401,F-01,유출,1,1163.0
23760,23760,20190401,F-01,유입,2,1466.0
23790,23790,20190401,F-01,유출,2,804.0
31860,31860,20190401,F-01,유입,3,1386.0
31890,31890,20190401,F-01,유출,3,885.0
39960,39960,20190401,F-01,유입,4,1955.0
39990,39990,20190401,F-01,유출,4,1657.0
48060,48060,20190401,F-01,유입,5,3893.0
48090,48090,20190401,F-01,유출,5,5105.0
56160,56160,20190401,F-01,유입,6,7511.0
56190,56190,20190401,F-01,유출,6,6841.0
64260,64260,20190401,F-01,유입,7,6313.0
64290,64290,20190401,F-01,유출,7,6926.0
72360,72360,20190401,F-01,유입,8,6596.0
72390,72390,20190401,F-01,유출,8,6401.0
80460,80460,20190401,F-01,유입,9,6962.0
80490,80490,20190401,F-01,유출,9,6298.0
88560,88560,20190401,F-01,유입,10,7484.0
88590,88590,20190401,F-01,유출,10,6312.0
96660,96660,20190401,F-01,유입,11,7773.0
96690,96690,20190401,F-01,유출,11,6460.0
104760,104760,20190401,F-01,유입,12,7145.0
104790,104790,20190401,F-01,유출,12,6092.0
112860,112860,20190401,F-01,유입,13,7640.0
112890,112890,20190401,F-01,유출,13,6478.0
120960,120960,20190401,F-01,유입,14,7825.0
120990,120990,20190401,F-01,유출,14,6444.0
129060,129060,20190401,F-01,유입,15,8033.0
129090,129090,20190401,F-01,유출,15,6265.0
137160,137160,20190401,F-01,유입,16,7783.0
137190,137190,20190401,F-01,유출,16,6352.0
145260,145260,20190401,F-01,유입,17,7832.0
145290,145290,20190401,F-01,유출,17,6329.0
153360,153360,20190401,F-01,유입,18,7285.0
153390,153390,20190401,F-01,유출,18,5345.0
161460,161460,20190401,F-01,유입,19,6069.0
161490,161490,20190401,F-01,유출,19,4457.0
169560,169560,20190401,F-01,유입,20,6353.0
169590,169590,20190401,F-01,유출,20,4745.0
177660,177660,20190401,F-01,유입,21,7252.0
177690,177690,20190401,F-01,유출,21,4824.0
185760,185760,20190401,F-01,유입,22,6797.0
185790,185790,20190401,F-01,유출,22,4253.0
193860,193860,20190401,F-01,유입,23,5211.0
193890,193890,20190401,F-01,유출,23,3432.0
7561,7561,20190402,F-01,유입,0,3880.0
7591,7591,20190402,F-01,유출,0,2192.0
15661,15661,20190402,F-01,유입,1,2697.0
15691,15691,20190402,F-01,유출,1,1575.0
23761,23761,20190402,F-01,유입,2,2057.0
23791,23791,20190402,F-01,유출,2,1155.0
31861,31861,20190402,F-01,유입,3,1811.0
31891,31891,20190402,F-01,유출,3,1141.0
39961,39961,20190402,F-01,유입,4,2173.0
39991,39991,20190402,F-01,유출,4,1583.0
48061,48061,20190402,F-01,유입,5,3682.0
48091,48091,20190402,F-01,유출,5,4460.0
56161,56161,20190402,F-01,유입,6,6793.0
56191,56191,20190402,F-01,유출,6,6931.0
64261,64261,20190402,F-01,유입,7,7467.0
64291,64291,20190402,F-01,유출,7,7026.0
72361,72361,20190402,F-01,유입,8,5680.0
72391,72391,20190402,F-01,유출,8,6644.0
80461,80461,20190402,F-01,유입,9,7033.0
80491,80491,20190402,F-01,유출,9,6232.0
88561,88561,20190402,F-01,유입,10,6979.0
88591,88591,20190402,F-01,유출,10,6086.0
96661,96661,20190402,F-01,유입,11,7584.0
96691,96691,20190402,F-01,유출,11,6377.0
104761,104761,20190402,F-01,유입,12,7592.0
104791,104791,20190402,F-01,유출,12,6349.0
112861,112861,20190402,F-01,유입,13,7826.0
112891,112891,20190402,F-01,유출,13,6475.0
120961,120961,20190402,F-01,유입,14,7457.0
120991,120991,20190402,F-01,유출,14,6349.0
129061,129061,20190402,F-01,유입,15,7743.0
129091,129091,20190402,F-01,유출,15,6254.0
137161,137161,20190402,F-01,유입,16,7708.0
137191,137191,20190402,F-01,유출,16,6201.0
145261,145261,20190402,F-01,유입,17,7172.0
145291,145291,20190402,F-01,유출,17,5982.0
153361,153361,20190402,F-01,유입,18,6596.0
153391,153391,20190402,F-01,유출,18,5148.0
161461,161461,20190402,F-01,유입,19,7215.0
161491,161491,20190402,F-01,유출,19,4269.0
169561,169561,20190402,F-01,유입,20,6681.0
169591,169591,20190402,F-01,유출,20,4374.0
177661,177661,20190402,F-01,유입,21,7314.0
177691,177691,20190402,F-01,유출,21,4840.0
185761,185761,20190402,F-01,유입,22,7305.0
185791,185791,20190402,F-01,유출,22,4599.0
193861,193861,20190402,F-01,유입,23,5679.0
193891,193891,20190402,F-01,유출,23,3496.0
7562,7562,20190403,F-01,유입,0,4124.0
7592,7592,20190403,F-01,유출,0,2301.0
15662,15662,20190403,F-01,유입,1,2927.0
15692,15692,20190403,F-01,유출,1,1507.0
23762,23762,20190403,F-01,유입,2,2205.0
23792,23792,20190403,F-01,유출,2,1110.0
31862,31862,20190403,F-01,유입,3,1888.0
31892,31892,20190403,F-01,유출,3,972.0
39962,39962,20190403,F-01,유입,4,2289.0
39992,39992,20190403,F-01,유출,4,1576.0
48062,48062,20190403,F-01,유입,5,3733.0
48092,48092,20190403,F-01,유출,5,4405.0
56162,56162,20190403,F-01,유입,6,6909.0
56192,56192,20190403,F-01,유출,6,6912.0
64262,64262,20190403,F-01,유입,7,7834.0
64292,64292,20190403,F-01,유출,7,6970.0
