,자치구,동,edu_percent,동별_친환경자동차수,store_총_개소,백화점_개소,합계_사업체수,㎡당 매매평균가,행정구역코드,가구수별_승용차수,동별_수소차_대수,택시,clus,pca1,pca2,pca3,pca,sum1,sum_clus,cluster,총_점수_interval_10,수소충전소,pca_clus,업체명,동주소,경도,위도,주차장명,주차장구분,주차장유형,주차구획수,주차급지구분,주차부제시행구분,주차운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,주차요금정보,주차기본시간,주차기본요금,주차경도,주차위도
157,성북구,장위3동,10026.199952198747,75.43109583257944,1.0,0.0,628,628.0,1108078.0,0.06904211200459584,0.08957178108406028,284792305.8965517,1,59405060.95076706,-103600168.13286418,-153355317.4732009,-3168808862.721816,-5.874473031356572,1,1,1,0,10,(주)장위가스,서울특별시  성북구 화랑로 291,37.6132323,127.05843529999999,,,,,,,,,,,,,,,,
158,성북구,성북동,15355.37954865788,115.52463663228994,1.0,0.0,1132,457.0,1108081.0,0.07728082232492234,0.1225568916219498,232608735.8,1,48522600.6207855,-84621417.72687227,-125255587.80455577,-2588176482.099375,-5.1221788883137584,1,1,1,0,10,,,,,,,,,,,,,,,,,,,,
159,성북구,삼선동,23134.28342122957,174.0484289246729,1.0,0.0,1906,612.0,1108082.0,0.0730668727243323,0.1952919979632604,178577471.65714285,2,37255775.339832544,-64971891.23480545,-96160970.82553445,-1986976895.1638422,-2.9369850480399613,3,1,6,0,10,,,,,경동고,공영,노외,123.0,3,요일제,평일+토요일+공휴일,24:00,23:59,24:00,23:59,유료,5.0,150.0,127.012726,37.5861472
160,성북구,동선동,14055.035710217182,105.74163198842048,2.0,0.0,1995,622.0,1108083.0,0.06057314909841526,0.14312012847127026,136111123.68181822,1,28395138.49494086,-49519364.281612016,-73292825.33362946,-1514449423.0549855,-4.565989742725495,1,1,3,0,10,,,,,,,,,,,,,,,,,,,,
161,성북구,종암동,36776.743019118265,276.68608648453045,0.0,0.0,2022,592.0,1108084.0,0.08247965833446412,0.27502699799123753,196827989.5384616,3,41067142.209419906,-71618474.82492158,-105989635.54621483,-2190063232.7239723,-0.4862877930874463,6,1,7,0,10,,,,,종암1동,공영,노외,21.0,3,미시행,평일+토요일+공휴일,09:00,22:00,09:00,14:00,혼합,5.0,150.0,127.03103700000001,37.599277
162,성북구,석관동,29202.840582817906,219.7046016524938,0.0,0.0,2137,580.0,1108085.0,0.07529623917659134,0.2392217863997269,312760315.47222215,2,65245405.61431902,-113785084.55312799,-168416037.2107813,-3480004043.884892,-1.7584416050706353,4,1,6,0,10,,,,,,,,,,,,,,,,,,,,
163,강북구,번1동,12649.502983757331,86.05945217781769,1.0,0.0,1836,419.0,1109060.0,0.03962124198851096,0.14313285528235867,506012732.5,1,105547659.81536597,-184072038.35903168,-272477218.4255462,-5630266248.330957,-5.5469410257242,1,1,1,0,10,서울와사공업(주),서울특별시  강북구 도봉로 318,37.636197700000004,127.0223295,,,,,,,,,,,,,,,,
164,강북구,번2동,11090.808466624343,75.4550516389762,0.0,0.0,678,419.0,1109061.0,0.04529581680926199,0.10977389339567872,433859265.625,1,90497348.46682392,-157824684.81828097,-233624839.01397294,-4827448434.559574,-6.451752601107435,1,1,1,0,10,,,,,번2동주차장,공영,노외,20.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,0.0,0.0,127.036718,37.626781
165,강북구,번2동,11090.808466624343,75.4550516389762,0.0,0.0,678,419.0,1109061.0,0.04529581680926199,0.10977389339567872,433859265.625,1,90497348.46682392,-157824684.81828097,-233624839.01397294,-4827448434.559574,-6.451752601107435,1,1,1,0,10,,,,,번동햇살주차장,공영,노외,187.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,127.033142,37.625019
166,강북구,번3동,12017.788173358313,81.76165244723846,0.0,0.0,912,419.0,1109062.0,0.04725783726268741,0.114010450173385,458485960.85714287,1,95634278.98485363,-166783352.5158529,-246885706.2622846,-5101461401.902575,-6.144616619390926,1,1,1,0,10,(주)청학에너지,서울특별시  강북구 한천로 833,37.628133,127.04186509999998,,,,,,,,,,,,,,,,
167,강북구,수유1동,14153.706554356411,96.29312977099238,2.0,0.0,1432,392.0,1109063.0,0.04573665173021699,0.13873938899436694,447079231.6666667,1,93255904.2399312,-162635474.01810348,-240743190.76320347,-4974535999.652016,-5.582650528888372,1,1,1,0,10,국제가스공업(주),서울특별시  강북구 덕릉로24길 6,37.634289700000004,127.01965679999999,색동공원주차장,공영,노외,80.0,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,200.0,127.020581,37.633199
168,강북구,수유1동,14153.706554356411,96.29312977099238,2.0,0.0,1432,392.0,1109063.0,0.04573665173021699,0.13873938899436694,447079231.6666667,1,93255904.2399312,-162635474.01810348,-240743190.76320347,-4974535999.652016,-5.582650528888372,1,1,1,0,10,국제가스공업(주),서울특별시  강북구 덕릉로24길 6,37.634289700000004,127.01965679999999,수유마을시장주차장,공영,노외,116.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,127.022003,37.630588
169,강북구,수유1동,14153.706554356411,96.29312977099238,2.0,0.0,1432,392.0,1109063.0,0.04573665173021699,0.13873938899436694,447079231.6666667,1,93255904.2399312,-162635474.01810348,-240743190.76320347,-4974535999.652016,-5.582650528888372,1,1,1,0,10,국제가스공업(주),서울특별시  강북구 덕릉로24길 6,37.634289700000004,127.01965679999999,수유쌈지주차장,공영,노외,19.0,1,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,250.0,127.023556,37.632063
170,강북구,수유1동,14153.706554356411,96.29312977099238,2.0,0.0,1432,392.0,1109063.0,0.04573665173021699,0.13873938899436694,447079231.6666667,1,93255904.2399312,-162635474.01810348,-240743190.76320347,-4974535999.652016,-5.582650528888372,1,1,1,0,10,국제가스공업(주),서울특별시  강북구 덕릉로24길 6,37.634289700000004,127.01965679999999,수유일공원주차장,공영,노외,91.0,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,200.0,127.017431,37.630619
171,강북구,수유2동,14272.826297942185,97.10354737314772,1.0,0.0,1339,392.0,1109064.0,0.04895054563065776,0.13072131301878204,422626260.9090909,1,88155592.7142776,-153740636.32563,-227575852.61997116,-4702455064.3749695,-5.611472281317777,1,1,1,0,10,,,,,,,,,,,,,,,,,,,,
172,강북구,수유3동,15384.188160971153,104.66457117198023,2.0,0.0,2446,392.0,1109065.0,0.04295525485157023,0.16056550187506866,408411263.2,1,85191230.73939064,-148570788.43749276,-219920586.41056976,-4544270767.288193,-4.854936369781531,1,1,2,0,10,,,,,시범주차장,공영,노외,45.0,1,요일제,평일+토요일+공휴일,08:00,22:00,08:00,22:00,혼합,5.0,250.0,127.02594199999999,37.640013
173,강북구,삼양동,16838.336094637907,114.55770094297262,2.0,0.0,1186,522.0,1109069.0,0.0436538812340898,0.17292997128555962,412509388.0,1,86046353.91514626,-150061952.01560408,-222128498.2307466,-4589890176.718309,-4.882081856784825,1,1,1,0,10,,,,,대지시장길주차장,공영,노외,47.0,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,200.0,127.020227,37.620104
174,강북구,삼양동,16838.336094637907,114.55770094297262,2.0,0.0,1186,522.0,1109069.0,0.0436538812340898,0.17292997128555962,412509388.0,1,86046353.91514626,-150061952.01560408,-222128498.2307466,-4589890176.718309,-4.882081856784825,1,1,1,0,10,,,,,구세군길주차장,공영,노외,87.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,0.0,0.0,127.013517,37.625959
175,강북구,삼양동,16838.336094637907,114.55770094297262,2.0,0.0,1186,522.0,1109069.0,0.0436538812340898,0.17292997128555962,412509388.0,1,86046353.91514626,-150061952.01560408,-222128498.2307466,-4589890176.718309,-4.882081856784825,1,1,1,0,10,,,,,삼양마을공원주차장,공영,노외,95.0,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,200.0,127.01822299999999,37.622894
176,강북구,삼양동,16838.336094637907,114.55770094297262,2.0,0.0,1186,522.0,1109069.0,0.0436538812340898,0.17292997128555962,412509388.0,1,86046353.91514626,-150061952.01560408,-222128498.2307466,-4589890176.718309,-4.882081856784825,1,1,1,0,10,,,,,청암주차장,공영,노외,47.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,0.0,0.0,127.01540200000001,37.624664
177,강북구,삼양동,16838.336094637907,114.55770094297262,2.0,0.0,1186,522.0,1109069.0,0.0436538812340898,0.17292997128555962,412509388.0,1,86046353.91514626,-150061952.01560408,-222128498.2307466,-4589890176.718309,-4.882081856784825,1,1,1,0,10,,,,,삼양시장길주차장,공영,노외,43.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,0.0,0.0,127.015677,37.625824
178,강북구,삼양동,16838.336094637907,114.55770094297262,2.0,0.0,1186,522.0,1109069.0,0.0436538812340898,0.17292997128555962,412509388.0,1,86046353.91514626,-150061952.01560408,-222128498.2307466,-4589890176.718309,-4.882081856784825,1,1,1,0,10,,,,,은혜(무인)주차장,공영,노외,20.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,0.0,0.0,127.016971,37.627919
179,강북구,미아동,14717.62448941672,100.12968118545128,0.0,0.0,1670,522.0,1109070.0,0.04264434520657165,0.15472846809245108,325635468.84210527,1,67925765.0527796,-118460066.63876331,-175348098.54228914,-3623252642.8787856,-5.0482283198980165,1,1,2,0,10,,,,,미아동주차장,공영,노외,155.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,127.02233100000001,37.628521
180,강북구,송중동,18722.709059659664,127.37781769196228,3.0,1.0,1962,522.0,1109071.0,0.043999854538992085,0.1907705826050117,319775778.82758623,1,66704995.475597024,-116330951.60780804,-172192904.37234724,-3558053715.9632597,-4.182726738302055,2,1,3,0,10,,,,,송중동주차장,공영,노외,53.0,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,200.0,127.033569,37.61160200000001
181,강북구,송중동,18722.709059659664,127.37781769196228,3.0,1.0,1962,522.0,1109071.0,0.043999854538992085,0.1907705826050117,319775778.82758623,1,66704995.475597024,-116330951.60780804,-172192904.37234724,-3558053715.9632597,-4.182726738302055,2,1,3,0,10,,,,,어울림소공원주차장,공영,노외,45.0,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,0.0,0.0,127.036247,37.61858400000001
182,강북구,송중동,18722.709059659664,127.37781769196228,3.0,1.0,1962,522.0,1109071.0,0.043999854538992085,0.1907705826050117,319775778.82758623,1,66704995.475597024,-116330951.60780804,-172192904.37234724,-3558053715.9632597,-4.182726738302055,2,1,3,0,10,,,,,오패산주차장,공영,노외,76.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,127.031151,37.622054
183,강북구,송천동,18703.70058993853,127.24849573417154,1.0,0.0,2106,522.0,1109072.0,0.04406391131462952,0.19029985407415545,472084181.15789473,1,98473104.68862419,-171733868.97646055,-254207737.227846,-5252752383.725055,-4.037863865179157,2,1,3,0,10,,,,,송천동주차장,공영,노외,59.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,127.025126,37.614536
184,강북구,삼각산동,21241.331297709923,144.51297709923662,0.0,0.0,775,522.0,1109073.0,0.0539094845531388,0.17664872667932405,538474057.65,2,112321189.42534629,-195884609.0466242,-289958612.6441879,-5991483524.658796,-4.249634493160265,2,1,2,0,10,,,,,,,,,,,,,,,,,,,,
185,강북구,우이동,13873.014818140997,94.38347552761564,0.0,0.0,1029,375.0,1109074.0,0.0502514548082677,0.12377022171313805,490947932.27272725,1,102405754.19174951,-178592660.68830428,-264365878.86695567,-5462659918.029697,-5.855595497501357,1,1,1,0,10,,,,,우이동주차장,공영,노외,82.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,127.01160700000001,37.656681
186,강북구,우이동,13873.014818140997,94.38347552761564,0.0,0.0,1029,375.0,1109074.0,0.0502514548082677,0.12377022171313805,490947932.27272725,1,102405754.19174951,-178592660.68830428,-264365878.86695567,-5462659918.029697,-5.855595497501357,1,1,1,0,10,,,,,교통광장주차장,공영,노외,56.0,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,200.0,127.007884,37.661971
187,강북구,인수동,20938.46301348653,142.45244723843737,1.0,0.0,1557,419.0,1109075.0,0.048410692975413616,0.19390877281072005,386928508.5862069,2,80712193.77015309,-140759283.25870165,-208353777.4350989,-4305259065.72551,-4.267526132222846,2,1,2,0,10,,,,,인수동주차장,공영,노외,89.0,3,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,200.0,127.019186,37.635193
188,강북구,인수동,20938.46301348653,142.45244723843737,1.0,0.0,1557,419.0,1109075.0,0.048410692975413616,0.19390877281072005,386928508.5862069,2,80712193.77015309,-140759283.25870165,-208353777.4350989,-4305259065.72551,-4.267526132222846,2,1,2,0,10,,,,,가오리주차장,공영,노외,120.0,5,요일제,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,127.014951,37.641526
189,도봉구,쌍문1동,16667.338373593953,125.77835146597825,0.0,0.0,890,370.0,1110051.0,0.05705370246735575,0.06484216209349593,838064044.4285715,1,174807278.8165571,-304859337.389608,-451281144.8487224,-9324948478.465275,-5.348108291441141,1,1,1,0,9,,,,,,,,,,,,,,,,,,,,
190,도봉구,쌍문2동,15293.999631200442,115.41459216915608,0.0,0.0,1242,370.0,1110052.0,0.05398536350039208,0.06288109756097561,836782054.4545455,1,174539468.40971285,-304392309.8269875,-450590415.2189658,-9310676243.675564,-5.416290827900018,1,1,1,0,9,케이와이에너지 (주)한영충전소,서울특별시  도봉구 도봉로 627,37.6605626,127.0391747,,,,,,,,,,,,,,,,
191,도봉구,쌍문3동,12935.245752219385,97.61449909117252,0.0,0.0,971,370.0,1110053.0,0.04990642843687875,0.057529852642276426,832852866.5333332,1,173719069.5891683,-302961624.98525053,-448474631.2082906,-9266958453.249565,-5.987289180493242,1,1,1,0,9,,,,,,,,,,,,,,,,,,,,
192,도봉구,쌍문4동,14938.774566880043,112.73392282722912,0.0,0.0,616,370.0,1110054.0,0.061299470175652175,0.05409203506097561,862710817.9285715,1,179947397.1071067,-313823652.7746776,-464552988.9384137,-9599189849.917229,-5.735676797122309,1,1,1,0,9,,,,,,,,,,,,,,,,,,,,
193,도봉구,방학1동,22712.852805071874,171.40020313245466,2.0,0.0,2266,368.0,1110055.0,0.05408125167405635,0.0932180513211382,808896697.7906978,2,168725942.069387,-294253406.7641037,-435574576.1877646,-9000394939.207516,-3.6524806268907746,2,1,3,0,9,(주)에스케이행복에너지,서울특별시  도봉구 도봉로 690,37.665771299999996,127.04138030000001,,,,,,,,,,,,,,,,
194,도봉구,방학2동,16087.682410895393,121.4040374770598,0.0,0.0,1207,368.0,1110056.0,0.05299311128749351,0.0673828125,835281741.8,1,174226804.54570007,-303847011.7179358,-449782626.81777674,-9293984315.651087,-5.315246700820551,1,1,1,0,9,,,,,,,,,,,,,,,,,,,,
195,도봉구,방학3동,21801.00938682683,164.5190707421945,1.0,0.0,872,368.0,1110057.0,0.06334194363908217,0.07639418191056911,860737648.2857143,2,179538249.09385553,-313109910.5945015,-463490892.4978073,-9577239841.614796,-4.450710159370876,2,1,2,0,9,,,,,,,,,,,,,,,,,,,,
196,도봉구,창1동,19860.64820912691,149.87633506903282,0.0,0.0,1413,535.0,1110059.0,0.0543172380215579,0.08115790142276423,762821643.2,2,159114669.0796487,-277491458.5527184,-410764553.61011523,-8487735188.784691,-4.119567383738632,2,1,2,0,10,,,,,,,,,,,,,,,,,,,,
197,도봉구,창2동,23298.453957131445,175.8193818802338,2.0,0.0,1356,535.0,1110060.0,0.05892339733365772,0.0877635924796748,807811762.7368423,2,168499769.2673474,-293858783.55817187,-434991165.38759,-8988335692.47061,-3.522901733184164,3,1,3,0,9,동원가스충전소,서울특별시  도봉구 도봉로 430,37.6442559,127.03035659999999,,,,,,,,,,,,,,,,
198,도봉구,창3동,11258.702352414319,84.96263709245453,0.0,0.0,929,535.0,1110061.0,0.051649488398034335,0.04838351117886179,763359981.9090909,1,159223904.7885818,-277682217.3321635,-411054047.3764389,-8493721706.34844,-5.836927464409945,1,1,1,0,10,,,,,,,,,,,,,,,,,,,,
199,도봉구,창4동,21152.98374647665,159.62881202637797,0.0,0.0,1277,535.0,1110062.0,0.059630912974516816,0.07873634400406504,788163260.55,2,164400781.81633395,-286710296.9398998,-424410719.4956488,-8769709685.701302,-3.926756588126965,2,1,2,0,10,,,,,창동역,공영,노외,455.0,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,100.0,127.050827,37.654781
200,도봉구,창5동,19343.41673471897,145.97310104815173,1.0,0.0,2133,535.0,1110063.0,0.058543998485248085,0.0733374618902439,788212391.9354838,2,164410545.5547822,-286727350.59439635,-424436330.53552467,-8770239409.748688,-3.78612111298174,2,1,2,0,10,,,,,창동역(서),공영,노외,124.0,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,127.045832,37.652253
201,도봉구,도봉1동,16972.77247701589,128.0832784524468,1.0,0.0,1714,373.0,1110064.0,0.0529158474634008,0.0711937881097561,802934286.7714286,1,167480247.18124226,-292081111.11938095,-432363862.81817347,-8934054005.48832,-4.901647592189882,1,1,1,0,10,(주)평안에너지 도봉충전소,서울특별시  도봉구 도봉로 983,37.6669495,127.00371969999999,도봉산,공영,노외,194.0,2,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,유료,5.0,250.0,127.04061599999999,37.687624
202,도봉구,도봉2동,21572.11959642791,162.79177752605744,2.0,0.0,1465,373.0,1110065.0,0.05762802326873232,0.08308720782520325,1236185558.5666664,2,257848222.36531615,-449680856.9783885,-665661395.7291343,-13754753330.999258,-4.02400793629657,2,1,2,0,9,,,,,,,,,,,,,,,,,,,,
203,노원구,월계1동,21092.031841068303,153.70754159369528,0.0,0.0,1488,518.0,1111051.0,0.0573219666197268,0.0456689245579644,755262558.3809524,2,157538442.6217395,-274742538.97561187,-406694190.0263123,-8403627800.998731,-4.026061228637522,2,1,2,0,10,,,,,석계역,공영,노외,73.0,3,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,150.0,127.06232800000001,37.615487
204,노원구,월계2동,23373.127159953296,170.33095446584937,0.0,0.0,944,518.0,1111052.0,0.053423521048286286,0.05430099179007434,618985589.3225808,2,129114843.1674488,-225172325.72202012,-333312477.7698074,-6887317111.088717,-4.039782079191395,2,1,2,0,10,,,,,월계역,공영,노외,40.0,4,미시행,평일+토요일+공휴일,09:00,19:00,09:00,15:00,혼합,5.0,100.0,127.058825,37.633124
205,노원구,월계3동,28455.460070052533,207.36830122591945,1.0,0.0,963,518.0,1111053.0,0.05848175501705018,0.06039050521126488,734531791.9166666,2,153216928.06465417,-267205718.37822035,-395532180.2638068,-8172980145.350847,-3.114680633511399,3,1,3,0,10,,,,,,,,,,,,,,,,,,,,
206,노원구,공릉2동,36374.05698701109,265.0748358143608,0.0,0.0,1834,452.0,1111056.0,0.0585644986018631,0.07708693204976419,674307394.8205128,3,140658328.84729305,-245303614.14538693,-363102588.24866515,-7502874339.816862,-1.5972044732811788,5,1,4,0,10,복지공릉충전소,서울특별시  노원구 화랑로 826,37.6387974,127.1073596,,,,,,,,,,,,,,,,
207,노원구,하계1동,26183.12135507881,190.80870183887922,1.0,0.0,1103,536.0,1111058.0,0.06333834257738888,0.05130718319973604,587648438.56,2,122579624.70692918,-213774937.53998265,-316438194.8584693,-6538636457.0194235,-3.386459862092916,3,1,3,0,10,,,,,,,,,,,,,,,,,,,,
208,노원구,하계2동,20886.25164915353,152.20792469352008,0.0,0.0,395,536.0,1111059.0,0.06644909028993967,0.03901170351105332,629324448.6666666,2,131270354.33626999,-228931556.35041896,-338879957.2350326,-7002360789.994112,-4.5640628775221215,1,1,1,0,10,,,,,,,,,,,,,,,,,,,,
209,노원구,중계본동,23522.865086835962,171.42216506129597,1.0,0.0,1198,530.0,1111060.0,0.0705632437528373,0.041374725850591,610301973.1666666,2,127303735.32961975,-222013766.07865515,-328636341.7403,-6790692119.411457,-3.7085875741476757,2,1,3,0,10,,,,,,,,,,,,,,,,,,,,
210,노원구,중계1동,24825.84774883246,180.91761164623463,1.0,0.0,1000,530.0,1111061.0,0.07195715028717241,0.042820682025503175,577589288.2820513,2,120481025.37567136,-210115071.52486306,-311021507.4877256,-6426710599.182637,-3.6070728844129163,2,1,3,0,10,,,,,,,,,,,,,,,,,,,,
211,노원구,중계4동,19125.29860259778,139.37503283712783,0.0,0.0,1049,530.0,1111064.0,0.06223217938461266,0.038143159365720165,645462622.2727273,2,134635910.17981148,-234801052.6333149,-347569351.7265888,-7181913258.184652,-4.549878141915515,1,1,2,0,10,,,,,,,,,,,,,,,,,,,,
212,노원구,상계1동,35910.83264010508,261.69910245183894,1.0,0.0,3114,508.0,1111065.0,0.06303200067826893,0.07071113871474875,738093648.1764706,3,153962773.75501195,-268506200.592622,-397449124.2403296,-8212586024.370064,-0.7748394473577991,6,1,6,0,10,(주)노일가스,서울특별시  노원구 동일로 1601,37.671411799999994,127.05336090000002,수락산역,공영,노외,158.0,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,100.0,127.055903,37.678552
213,노원구,상계1동,35910.83264010508,261.69910245183894,1.0,0.0,3114,508.0,1111065.0,0.06303200067826893,0.07071113871474875,738093648.1764706,3,153962773.75501195,-268506200.592622,-397449124.2403296,-8212586024.370064,-0.7748394473577991,6,1,6,0,10,복지노원충전소,서울특별시  노원구 동일로 1778,37.6868658,127.0536446,수락산역,공영,노외,158.0,4,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,유료,5.0,100.0,127.055903,37.678552
214,노원구,상계2동,18935.28029772329,137.99028021015764,3.0,1.0,2614,508.0,1111066.0,0.06017476363577815,0.03905537332841644,658421048.3142858,2,137338928.0878516,-239515045.21458647,-354545930.84061754,-7326072445.691375,-3.8324212808974814,2,1,3,0,10,,,,,,,,,,,,,,,,,,,,
215,노원구,상계5동,22968.57205925277,167.38277145359018,1.0,0.0,1605,508.0,1111069.0,0.0626014368483697,0.045537915105875036,641982809.9642857,2,133911508.95100343,-233537614.7113119,-345695444.5066301,-7143190454.11887,-3.700544239130231,2,1,3,0,10,,,,,,,,,,,,,,,,,,,,
216,노원구,상계8동,21389.756374051376,155.87720008756568,0.0,0.0,595,508.0,1111072.0,0.0615029073227845,0.043165188362478894,606482827.8636364,2,126506303.56431144,-220623163.54048845,-326580094.7679913,-6748205147.673949,-4.51210788417625,2,1,1,0,10,,,,,,,,,,,,,,,,,,,,
217,노원구,상계9동,19569.25842089901,142.6103765323993,0.0,0.0,713,508.0,1111073.0,0.0619049266647405,0.03923490479979815,582181756.8235294,2,121437040.1987391,-211782520.89790428,-313494208.4174819,-6477808157.327437,-4.751316665771918,1,1,2,0,10,,,,,,,,,,,,,,,,,,,,
218,노원구,상계10동,14904.615517367192,108.6169330122592,0.0,0.0,455,508.0,1111074.0,0.05418505626720989,0.034140092774100884,613309157.8387097,1,127927860.49815606,-223102513.17769834,-330255459.80696607,-6824153740.583046,-5.691813757702061,1,1,1,0,10,,,,,,,,,,,,,,,,,,,,
219,노원구,상계3.4동,23311.830932574434,169.88426007005253,0.0,0.0,1278,508.0,1111076.0,0.04474335740737796,0.06466529511092134,655184970.4444442,2,136665246.06675443,-238340074.78243268,-352804828.4844277,-7290093911.4593115,-3.9488608635333846,2,1,3,0,10,,,,,당고개아래,공영,노외,130.0,3,미시행,평일+토요일+공휴일,08:00,22:00,08:00,22:00,유료,5.0,150.0,127.076858,37.667856
220,노원구,상계6.7동,31068.430677174547,226.4102451838879,0.0,0.0,1958,508.0,1111077.0,0.06190226321140345,0.062292568367525177,625272070.275,2,130428879.77758351,-227463747.09102446,-336697503.6628905,-6957258856.117841,-2.224595620765016,4,1,6,0,10,,,,,,,,,,,,,,,,,,,,
221,노원구,중계2.3동,33087.70353911266,241.12563485113841,4.0,1.0,1361,530.0,1111078.0,0.05792173261538909,0.07090037458998892,544596213.125,2,113602326.06828116,-198118523.58620277,-293255871.34849656,-6059609222.934338,-2.218263809866034,4,1,5,0,10,(주)평안에너지상계충전소,서울특별시  노원구 동일로210길 86,37.649170500000004,127.06485690000001,,,,,,,,,,,,,,,,
222,노원구,공릉1동,35017.659041155865,255.1901269702276,1.0,0.0,2849,452.0,1111079.0,0.05419730167172181,0.08019234128447489,589874698.2857143,2,123047274.52366985,-214590310.56246066,-317636382.7539686,-6563391795.025478,-1.352584431883111,5,1,5,0,10,신성에너지주식회사,서울특별시  노원구 동일로 1113,37.6290624,127.06866000000001,,,,,,,,,,,,,,,,
223,노원구,공릉1동,35017.659041155865,255.1901269702276,1.0,0.0,2849,452.0,1111079.0,0.05419730167172181,0.08019234128447489,589874698.2857143,2,123047274.52366985,-214590310.56246066,-317636382.7539686,-6563391795.025478,-1.352584431883111,5,1,5,0,10,태능가스(주),서울특별시  노원구 화랑로 405,37.6169558,127.0703365,,,,,,,,,,,,,,,,
224,은평구,녹번동,26303.60520520192,212.26898327953967,0.0,0.0,1895,742.0,1112051.0,0.06901945695986582,0.41082955014444894,2192531217.8,2,457322183.88777906,-797558713.9385692,-1180634052.7060544,-24395786034.23943,-0.5454991528529891,6,1,8,0,8,,,,,,,,,,,,,,,,,,,,
225,은평구,불광1동,31341.0911566523,252.9212821890392,3.0,0.0,1677,603.0,1112052.0,0.06539798865462504,0.5166157655798597,2211657815.6,2,461313208.55946064,-804519001.911149,-1190933939.2053616,-24608616859.172977,-0.021827887873790974,7,1,8,0,7,,,,,,,,,,,,,,,,,,,,
226,은평구,갈현1동,18985.533902301984,153.21245688647556,1.0,0.0,1457,342.0,1112055.0,0.06438922597224789,0.3178539001238134,2189694187.0,2,456727680.6146182,-796522592.6661179,-1179105994.4420295,-24364225275.88491,-3.3758031183981894,3,1,4,0,8,,,,,갈현1동 공영주차장,공영,노외,61.0,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,100.0,126.91533700000001,37.626498
227,은평구,갈현2동,23131.436089454663,186.6697124671394,1.0,0.0,1596,342.0,1112056.0,0.07053027795294979,0.3535451919108543,2156965743.8636365,2,449902722.1082561,-784619886.0452878,-1161482662.8185704,-24000066527.408306,-2.502493464147558,4,1,5,0,8,,,,,,,,,,,,,,,,,,,,
228,은평구,구산동,25724.03807524002,207.59190101421882,0.0,0.0,1205,356.0,1112057.0,0.0768001385912638,0.3610730499380933,2113026327.529412,2,440738789.6131277,-768638100.4817096,-1137822736.457623,-23511172396.241405,-2.189540666197276,4,1,5,0,8,,,,,구산동마을공원지하공영주차장,공영,노외,77.0,4,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,유료,5.0,100.0,126.908474,37.614751
229,은평구,대조동,24575.45510246768,198.32288492533826,3.0,0.0,2530,409.0,1112058.0,0.058709683110965485,0.4512422616591003,2183168488.7666674,2,455368702.5597919,-794152297.2694982,-1175591700.2088788,-24291603211.785683,-1.4588636881795547,5,1,6,0,8,,,,,,,,,,,,,,,,,,,,
230,은평구,응암1동,19734.675290055082,159.25799625153283,1.0,0.0,1600,568.0,1112059.0,0.05214327442062328,0.4079900949236484,2176717388.5277767,2,454021387.5737909,-791802588.2996118,-1172118244.5239637,-24219829053.992607,-2.444180900359637,4,1,4,0,8,,,,,,,,,,,,,,,,,,,,
