,자치구,동,edu_percent,동별_친환경자동차수,총가구,면적_동,store_총_개소,백화점_개소,백화점_건물연면적,복합쇼핑몰_개소,복합쇼핑몰_건물연면적,전문점_개소,전문점_건물연면적,합계_사업체수,총_수급자_가구,㎡당 매매평균가,㎡당 전세평균가,수입차합계,수입화물차,수입특수차,주택건설현황,인구,면적,인구밀도,행정구역코드,구별_인구_비율,가구수_비율,동별_승용차수,가구수별_승용차수,동별_수소차_대수
84,동대문구,용신동,24773.28832567561,181.9385131388985,14517,1.61,5.0,0.0,0.0,0.0,0.0,1.0,37290.0,5640,989.0,647.0,452.0,11743.0,115.0,7.0,4974,31961,1.61,19852,1106081.0,0.0877234875308093,0.09465838995318267,1015.1361977065252,0.06992740908634877,0.283975169859548
85,동대문구,제기동,21374.431302801244,156.97682920804306,12289,1.18,4.0,0.0,0.0,0.0,0.0,2.0,37812.0,4750,922.0,564.0,342.0,11743.0,115.0,7.0,4974,27576,1.18,23369,1106082.0,0.07568796008102366,0.08013067122233669,875.8610740576058,0.0712719565511926,0.24039201366701007
86,동대문구,전농1동,24019.10636826244,176.39969478890478,13059,1.19,4.0,1.0,177793.0,0.0,0.0,0.0,0.0,2199,1165.0,719.0,389.0,11743.0,115.0,7.0,4974,30988,1.19,26040,1106083.0,0.08505289044788081,0.0851514716813813,984.2320482628767,0.07536810232505373,0.2554544150441439
87,동대문구,전농2동,15774.262091793884,115.84839901410228,7315,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894,438.0,719.0,389.0,11743.0,115.0,7.0,4974,20351,0.86,23664,1106084.0,0.05585747300583524,0.04769760436092383,646.3826776235254,0.08836400240923109,0.1430928130827715
88,동대문구,답십리1동,22859.541919865616,167.8836904193359,10118,0.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1961,455.0,699.0,411.0,11743.0,115.0,7.0,4974,29492,0.81,36410,1106091.0,0.08094681312407709,0.06597462213586155,936.7165214718201,0.09257921738207354,0.19792386640758466
89,동대문구,답십리2동,22454.934538807367,164.91219691605048,10498,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2186,750.0,699.0,411.0,11743.0,115.0,7.0,4974,28970,0.85,34082,1106086.0,0.07951407758729531,0.06845241976500045,920.1369058401814,0.08764878127645089,0.20535725929500137
90,동대문구,장안1동,30393.61039474334,223.21494875637458,14022,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4572,763.0,568.0,382.0,11743.0,115.0,7.0,4974,39212,1.25,31370,1106087.0,0.10762533691242747,0.09143073251522542,1245.4403987506107,0.08882045348385471,0.27429219754567624
91,동대문구,장안2동,24531.454028951142,180.16244805647503,11438,1.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3164,629.0,568.0,382.0,11743.0,115.0,7.0,4974,31649,1.09,29036,1106088.0,0.08686713985365238,0.0745817086370809,1005.2265423864653,0.08788481748439109,0.22374512591124268
92,동대문구,이문1동,20881.46139024752,153.35638884771834,16549,1.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1477,606.0,540.0,347.0,11743.0,115.0,7.0,4974,26940,1.04,25904,1106089.0,0.0739423282775884,0.1079080867489991,855.6606228282529,0.0517046723565323,0.3237242602469973
93,동대문구,이문2동,17055.518798478333,125.25812844117276,8544,0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,705,555.0,540.0,347.0,11743.0,115.0,7.0,4974,22004,0.69,31890,1106090.0,0.060394468872310876,0.05571132353516516,698.8847937903814,0.08179831387996037,0.16713397060549548
94,중랑구,면목2동,16735.008141674447,127.49604921756132,10892,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035,798.0,460.0,311.0,8490.0,114.0,14.0,3303,26482,0.73,36277,1107052.0,0.06488348560690144,0.0680567097592522,539.5710663069923,0.04953829106748001,0.1361134195185044
95,중랑구,면목4동,13100.095112790244,99.80337966467964,8448,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166,802.0,460.0,311.0,8490.0,114.0,14.0,3303,20730,1.11,18676,1107054.0,0.050790524002381494,0.05278581381253788,422.3739976038045,0.04999692206484429,0.10557162762507576
96,중랑구,면목5동,6364.257495461194,48.486243926820485,4674,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,850,345.0,460.0,311.0,8490.0,114.0,14.0,3303,10071,0.64,15736,1107055.0,0.02467493329609185,0.02920465124997657,205.19674529029982,0.04390174268085148,0.05840930249995314
97,중랑구,면목7동,14065.697878460456,107.15984681989578,9473,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1485,517.0,460.0,311.0,8490.0,114.0,14.0,3303,22258,0.87,25584,1107057.0,0.05453427319078665,0.05919034259542748,453.50701585458177,0.04787364254772319,0.11838068519085496
98,중랑구,상봉1동,16189.644799545262,123.34118589625797,9001,0.85,2.0,0.0,0.0,1.0,232943.0,0.0,0.0,1148,809.0,496.0,346.0,8490.0,114.0,14.0,3303,25619,0.85,30140,1107059.0,0.06276905134669616,0.056241135194916365,521.9874309991253,0.05799215987102825,0.11248227038983273
99,중랑구,상봉2동,12160.40184541354,92.64430462553932,8620,0.68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2102,480.0,496.0,346.0,8490.0,114.0,14.0,3303,19243,0.68,28299,1107060.0,0.04714722881706836,0.05386052498391057,392.07635484274044,0.045484495921431604,0.10772104996782114
100,중랑구,중화1동,13289.676807620785,101.24771222133202,7682,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096,442.0,470.0,316.0,8490.0,114.0,14.0,3303,21030,0.68,30926,1107061.0,0.05152555329329874,0.04799960010747112,428.48650118707235,0.05577798765778083,0.09599920021494224
101,중랑구,중화2동,18111.37124614416,137.9819035788576,12612,0.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2175,1236.0,470.0,316.0,8490.0,114.0,14.0,3303,28660,0.98,29245,1107062.0,0.07021979825896062,0.07880382147297914,583.9478423215165,0.046300970688353676,0.15760764294595828
102,중랑구,묵1동,22897.04516264973,174.44167175061926,12221,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1513,475.0,476.0,336.0,8490.0,114.0,14.0,3303,36233,1.2,30194,1107064.0,0.08877438765934823,0.0763607280543354,738.2478077751398,0.06040813417683821,0.1527214561086708
103,중랑구,묵2동,12863.11799425207,97.99796396886416,7771,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1780,498.0,476.0,336.0,8490.0,114.0,14.0,3303,20355,0.7,29079,1107065.0,0.04987173738873494,0.04855570065544885,414.73336812471973,0.05336936920920341,0.0971114013108977
104,중랑구,망우3동,11585.969310077007,88.2679769788826,7254,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1115,924.0,417.0,292.0,8490.0,114.0,14.0,3303,18334,0.99,18519,1107068.0,0.04492009006558911,0.04532531882056697,373.55546898543906,0.05149648042258603,0.09065063764113394
105,중랑구,신내1동,26076.330184957875,198.6631287256797,13036,2.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,665.0,446.0,301.0,8490.0,114.0,14.0,3303,41264,2.53,16310,1107069.0,0.10110082886803039,0.0814531094768281,840.7544928665407,0.06449482148408565,0.1629062189536562
106,중랑구,신내2동,14142.16249537544,107.74239428441223,8565,0.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1115,771.0,446.0,301.0,8490.0,114.0,14.0,3303,22379,0.99,22605,1107070.0,0.05483073500478994,0.053516867341901864,455.97239229983313,0.05323670663162092,0.10703373468380373
107,중랑구,면목본동,23102.425332049483,176.00636535365933,15205,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2511,1128.0,460.0,311.0,8490.0,114.0,14.0,3303,36558,1.01,36196,1107071.0,0.08957066939117524,0.09500571721349887,744.8696866570133,0.0489884700201916,0.19001143442699775
108,중랑구,면목3.8동,17150.192053353327,130.65913751663,11628,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100,839.0,460.0,311.0,8490.0,114.0,14.0,3303,27139,1.67,16251,1107072.0,0.06649319975401019,0.07265547384140512,552.9574491543488,0.04755396019559243,0.14531094768281025
109,중랑구,망우본동,20090.604140174983,153.0607354703085,12961,2.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3856,1086.0,417.0,292.0,8490.0,114.0,14.0,3303,31792,2.88,11039,1107073.0,0.07789350405613664,0.08098448541954349,647.7623797308323,0.04997780879028102,0.16196897083908698
110,성북구,돈암1동,14070.475148932175,105.8577890356432,6073,0.49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,389,335.0,520.0,344.0,14280.0,92.0,6.0,2277,16404,0.49,33478,1108058.0,0.036641671524971685,0.03398109860841442,517.0139852173505,0.08513321014611404,0.10194329582524325
111,성북구,돈암2동,21677.829702448358,163.0909474699958,7413,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,433,228.0,520.0,344.0,14280.0,92.0,6.0,2277,25273,0.48,52652,1108059.0,0.05645238749394108,0.041478986330343505,796.5431875395087,0.10745220390388624,0.12443695899103052
112,성북구,안암동,14804.706234489719,111.38170194801279,9700,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1456,252.0,400.0,268.0,14280.0,92.0,6.0,2277,17260,1.33,12977,1108060.0,0.03855372168501654,0.054275754405009036,543.9930129755834,0.056081753915008595,0.1628272632150271
113,성북구,보문동,14639.161141601164,110.13624027501358,6346,0.56,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1330,288.0,653.0,423.0,14280.0,92.0,6.0,2277,17067,0.56,30477,1108061.0,0.03812261691762325,0.03550865334579251,537.9101247076641,0.08476365028485094,0.10652596003737752
114,성북구,정릉1동,15990.112029163232,120.29998190700198,6847,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753,241.0,458.0,317.0,14280.0,92.0,6.0,2277,18642,0.44,42368,1108062.0,0.041640699863967456,0.03831196808361823,587.5502750805808,0.0858113443961707,0.1149359042508547
115,성북구,정릉2동,20814.936627599192,156.5990591641035,8752,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887,467.0,458.0,317.0,14280.0,92.0,6.0,2277,24267,1.17,20741,1108063.0,0.05420528181519678,0.04897127861367413,764.8365264124266,0.08738991389538694,0.1469138358410224
116,성북구,정릉3동,14833.869618729155,111.60110970387794,7468,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677,458.0,458.0,317.0,14280.0,92.0,6.0,2277,17294,3.71,4661,1108064.0,0.038629667602588416,0.041786735453258506,545.0646098725225,0.07298669119878448,0.12536020635977552
117,성북구,정릉4동,23297.25527433229,175.27453108980157,9903,3.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,921,525.0,458.0,317.0,14280.0,92.0,6.0,2277,27161,3.13,8678,1108065.0,0.060669619622638137,0.05541162844049531,856.0483328754241,0.08644333362369222,0.16623488532148595
118,성북구,길음1동,32447.69595275271,244.1169410771365,12053,0.79,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1092,368.0,694.0,409.0,14280.0,92.0,6.0,2277,37829,0.79,47885,1108066.0,0.08449876811254292,0.06744182142717257,1192.2776180679807,0.09891957338985985,0.2023254642815177
119,성북구,길음2동,10093.104186630391,75.93444303721127,6192,0.58,4.0,1.0,88679.0,0.0,0.0,0.0,0.0,935,249.0,624.5,383.5,14280.0,92.0,6.0,2277,11767,0.58,20288,1108068.0,0.026283988590242738,0.03464695580163051,370.86707900832505,0.05989455410341167,0.10394086740489153
120,성북구,월곡1동,23891.673664859598,179.7465774078765,9775,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351,548.0,555.0,358.0,14280.0,92.0,6.0,2277,27854,0.81,34388,1108071.0,0.06221757611902959,0.05469541229989313,877.8899990395075,0.08980971857181663,0.16408623689967938
121,성북구,월곡2동,17757.070015434892,133.59351064471383,8460,1.36,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1589,455.0,502.0,331.0,14280.0,92.0,6.0,2277,20702,1.36,15222,1108072.0,0.04624212898743989,0.04733741054292541,652.4764400127768,0.07712487470600199,0.14201223162877624
122,성북구,장위1동,18208.24472455086,136.98787769133344,8500,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928,787.0,628.0,349.0,14280.0,92.0,6.0,2277,21228,0.7,30326,1108076.0,0.04741705700634595,0.04756122808686359,669.0546743595413,0.07871231463053427,0.14268368426059078
123,성북구,장위2동,12925.383444236712,97.24280803329113,7803,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478,519.0,628.0,349.0,14280.0,92.0,6.0,2277,15069,0.67,22491,1108077.0,0.0336596774085466,0.043661207383740776,474.9380482345925,0.06086608333135877,0.13098362215122233
124,성북구,장위3동,10026.199952198747,75.43109583257946,5336,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,628,359.0,628.0,349.0,14280.0,92.0,6.0,2277,11689,0.65,17983,1108078.0,0.026109759720519023,0.029857260361353426,368.4087096565234,0.06904211200459584,0.08957178108406028
125,성북구,성북동,15355.37954865788,115.52463663228997,7301,2.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1132,242.0,457.0,351.0,14280.0,92.0,6.0,2277,17902,2.86,6259,1108081.0,0.03998775930505018,0.0408522972073166,564.227283794258,0.07728082232492234,0.1225568916219498
126,성북구,삼선동,23134.28342122957,174.04842892467283,11634,0.92,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1906,577.0,612.0,445.5,14280.0,92.0,6.0,2277,26971,0.92,29316,1108082.0,0.06024521596561884,0.06509733265442012,850.0599972748819,0.0730668727243323,0.19529199796326036
127,성북구,동선동,14055.035710217182,105.74163198842047,8526,0.73,2.0,0.0,0.0,1.0,26488.0,0.0,0.0,1995,276.0,622.0,423.0,14280.0,92.0,6.0,2277,16386,0.73,22447,1108083.0,0.03660146486272775,0.04770670949042341,516.4466692130885,0.06057314909841526,0.14312012847127023
128,성북구,종암동,36776.743019118265,276.68608648453045,16384,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,792.0,592.0,392.0,14280.0,92.0,6.0,2277,42876,1.46,29367,1108084.0,0.09577226946505035,0.09167566599707919,1351.3467221518604,0.08247965833446413,0.27502699799123753
129,성북구,석관동,29202.840582817906,219.7046016524938,14251,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2137,856.0,580.0,353.0,14280.0,92.0,6.0,2277,34046,1.73,19680,1108085.0,0.07604866793094282,0.07974059546657565,1073.0467045056032,0.07529623917659134,0.23922178639972697
130,강북구,번1동,12649.502983757331,86.05945217781769,9122,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1836,621.0,419.0,260.0,5915.0,45.0,5.0,1562,19964,0.55,36298,1109060.0,0.06182431909325983,0.07156642764117933,361.424969419197,0.03962124198851096,0.14313285528235867
131,강북구,번2동,11090.808466624343,75.4550516389762,6996,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678,897.0,419.0,260.0,5915.0,45.0,5.0,1562,17504,1.25,14003,1109061.0,0.0542062152578852,0.054886946697839355,316.8895343975969,0.04529581680926199,0.10977389339567871
132,강북구,번3동,12017.788173358313,81.76165244723845,7266,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912,1434.0,419.0,260.0,5915.0,45.0,5.0,1562,18967,0.86,22055,1109062.0,0.058736819286809225,0.05700522508669251,343.3754455506867,0.04725783726268741,0.11401045017338501
133,강북구,수유1동,14153.706554356411,96.29312977099238,8842,1.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1432,805.0,392.0,264.0,5915.0,45.0,5.0,1562,22338,1.07,20877,1109063.0,0.06917609897341406,0.06936969449718347,404.4034745985786,0.04573665173021699,0.13873938899436694
134,강북구,수유2동,14272.826297942185,97.10354737314773,8331,0.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1339,711.0,392.0,264.0,5915.0,45.0,5.0,1562,22526,0.73,30858,1109064.0,0.0697582955266866,0.06536065650939103,407.8069956490098,0.04895054563065776,0.13072131301878206
135,강북구,수유3동,15384.188160971153,104.66457117198024,10233,0.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2446,722.0,392.0,264.0,5915.0,45.0,5.0,1562,24280,0.86,28233,1109065.0,0.07519006549711224,0.08028275093753433,439.56112289611815,0.04295525485157023,0.16056550187506866
136,강북구,삼양동,16838.336094637907,114.55770094297262,11021,0.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1186,1013.0,522.0,332.0,5915.0,45.0,5.0,1562,26575,0.95,27974,1109069.0,0.08229719895328493,0.08646498564277981,481.1094250809037,0.0436538812340898,0.17292997128555962
137,강북구,미아동,14717.62448941672,100.12968118545129,9861,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670,654.0,522.0,332.0,5915.0,45.0,5.0,1562,23228,0.73,31819,1109070.0,0.07193224223092765,0.07736423404622554,420.515888082003,0.04264434520657165,0.15472846809245108
138,강북구,송중동,18722.709059659664,127.37781769196228,12158,1.22,3.0,1.0,73173.0,0.0,0.0,0.0,0.0,1962,756.0,522.0,332.0,5915.0,45.0,5.0,1562,29549,1.22,24220,1109071.0,0.09150705293962808,0.09538529130250585,534.9502314850657,0.043999854538992085,0.1907705826050117
139,강북구,송천동,18703.70058993853,127.24849573417154,12128,0.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2106,1016.0,522.0,332.0,5915.0,45.0,5.0,1562,29519,0.88,33544,1109072.0,0.09141414923431863,0.09514992703707771,534.4071164238268,0.044063911314629514,0.19029985407415542
140,강북구,삼각산동,21241.331297709923,144.51297709923665,11258,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775,801.0,522.0,332.0,5915.0,45.0,5.0,1562,33524,0.62,54071,1109073.0,0.10381679389312977,0.08832436333966202,606.9129770992366,0.0539094845531388,0.17664872667932405
141,강북구,우이동,13873.014818140997,94.38347552761563,7888,10.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029,564.0,375.0,266.0,5915.0,45.0,5.0,1562,21895,10.95,2000,1109074.0,0.06780422092501123,0.06188511085656902,396.38347552761564,0.050251454808267704,0.12377022171313803
142,강북구,인수동,20938.46301348653,142.45244723843737,12358,2.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1557,1126.0,419.0,260.0,5915.0,45.0,5.0,1562,33046,2.93,11278,1109075.0,0.10233652818853259,0.09695438640536003,598.2593437901616,0.04841069297541362,0.19390877281072005
143,도봉구,쌍문1동,16667.338373593953,125.77835146597825,8167,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890,648.0,370.0,259.0,7211.0,66.0,9.0,1731,22428,0.88,25486,1110051.0,0.06564632122441454,0.06484216209349593,465.9575880508944,0.05705370246735575,0.06484216209349593
144,도봉구,쌍문2동,15293.999631200442,115.41459216915607,7920,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242,559.0,370.0,259.0,7211.0,66.0,9.0,1731,20580,1.07,19234,1110052.0,0.060237261048620074,0.06288109756097561,427.5640789231053,0.05398536350039208,0.06288109756097561
145,도봉구,쌍문3동,12935.245752219385,97.61449909117252,7246,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971,379.0,370.0,259.0,7211.0,66.0,9.0,1731,17406,0.67,25979,1110053.0,0.05094702457785622,0.057529852642276426,361.62198045362345,0.04990642843687875,0.057529852642276426
146,도봉구,쌍문4동,14938.774566880043,112.73392282722912,6813,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616,159.0,370.0,259.0,7211.0,66.0,9.0,1731,20102,0.96,20940,1110054.0,0.058838164314837745,0.05409203506097561,417.6332903067183,0.06129947017565218,0.05409203506097561
147,도봉구,방학1동,22712.852805071874,171.40020313245466,11741,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2266,854.0,368.0,256.0,7211.0,66.0,9.0,1731,30563,0.7,43661,1110055.0,0.08945730852424565,0.09321805132113821,634.9679759050956,0.05408125167405635,0.09321805132113821
148,도봉구,방학2동,16087.682410895393,121.4040374770598,8487,8.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207,1217.0,368.0,256.0,7211.0,66.0,9.0,1731,21648,8.72,2483,1110056.0,0.06336327634502077,0.0673828125,449.7525354969574,0.05299311128749351,0.0673828125
149,도봉구,방학3동,21801.00938682683,164.5190707421945,9622,0.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,872,232.0,368.0,256.0,7211.0,66.0,9.0,1731,29336,0.83,35345,1110057.0,0.08586590331012238,0.07639418191056911,609.4761816952487,0.06334194363908217,0.07639418191056911
150,도봉구,창1동,19860.64820912691,149.87633506903282,10222,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1413,308.0,535.0,286.0,7211.0,66.0,9.0,1731,26725,1.24,21552,1110059.0,0.07822355692538248,0.08115790142276423,555.2308070563648,0.0543172380215579,0.08115790142276423
151,도봉구,창2동,23298.453957131445,175.8193818802338,11054,0.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1356,647.0,535.0,286.0,7211.0,66.0,9.0,1731,31351,0.54,58057,1110060.0,0.09176376924855627,0.0877635924796748,651.3392341262523,0.05892339733365771,0.0877635924796748
152,도봉구,창3동,11258.702352414319,84.96263709245453,6094,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929,652.0,535.0,286.0,7211.0,66.0,9.0,1731,15150,0.5,30300,1110061.0,0.04434375631130195,0.04838351117886179,314.7519822976212,0.051649488398034335,0.04838351117886179
153,도봉구,창4동,21152.98374647665,159.62881202637797,9917,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277,202.0,535.0,286.0,7211.0,66.0,9.0,1731,28464,0.52,54738,1110062.0,0.08331357621418474,0.07873634400406504,591.3597639682832,0.059630912974516816,0.07873634400406504
154,도봉구,창5동,19343.41673471897,145.97310104815176,9237,0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2133,324.0,535.0,286.0,7211.0,66.0,9.0,1731,26029,0.69,37723,1110063.0,0.07618637841761575,0.0733374618902439,540.7709140082366,0.058543998485248085,0.0733374618902439
155,도봉구,도봉1동,16972.77247701589,128.08327845244682,8967,0.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1714,840.0,373.0,254.0,7211.0,66.0,9.0,1731,22839,0.74,30864,1110064.0,0.06684931025701817,0.0711937881097561,474.49640420431496,0.0529158474634008,0.0711937881097561
156,도봉구,도봉2동,21572.11959642791,162.79177752605744,10465,2.64,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1465,636.0,373.0,254.0,7211.0,66.0,9.0,1731,29028,2.64,10995,1110065.0,0.0849643932808233,0.08308720782520325,603.0772635072838,0.05762802326873232,0.08308720782520325
157,노원구,월계1동,21092.031841068303,153.70754159369528,9412,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488,508.0,518.0,276.0,12458.0,91.0,13.0,636,24087,1.16,20765,1111051.0,0.043941549912434326,0.045668924557964403,539.5143498248686,0.0573219666197268,0.045668924557964403
158,노원구,월계2동,23373.127159953296,170.33095446584937,11191,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944,1999.0,518.0,276.0,12458.0,91.0,13.0,636,26692,1.94,13759,1111052.0,0.04869381202568593,0.05430099179007434,597.8626240513719,0.05342352104828629,0.05430099179007434
159,노원구,월계3동,28455.460070052533,207.36830122591942,12446,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,963,1210.0,518.0,276.0,12458.0,91.0,13.0,636,32496,1.17,27774,1111053.0,0.059281961471103324,0.06039050521126487,727.8639229422066,0.058481755017050184,0.06039050521126487
160,노원구,공릉2동,36374.05698701109,265.07483581436077,15887,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834,483.0,452.0,313.0,12458.0,91.0,13.0,636,41539,6.82,6091,1111056.0,0.07577896964389959,0.07708693204976419,930.4141892877991,0.0585644986018631,0.07708693204976419
161,노원구,하계1동,26183.12135507881,190.80870183887916,10574,1.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1103,1795.0,536.0,329.0,12458.0,91.0,13.0,636,29901,1.55,19291,1111058.0,0.054547942206654994,0.05130718319973604,669.73963441331,0.06333834257738888,0.05130718319973604
162,노원구,하계2동,20886.25164915353,152.20792469352014,8040,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395,608.0,536.0,329.0,12458.0,91.0,13.0,636,23852,0.51,46769,1111059.0,0.0435128429655575,0.03901170351105332,534.250685931115,0.06644909028993967,0.03901170351105332
163,노원구,중계본동,23522.865086835962,171.42216506129597,8527,1.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1198,294.0,530.0,326.0,12458.0,91.0,13.0,636,26863,1.97,13636,1111060.0,0.049005764740221835,0.041374725850591,601.6927794804437,0.0705632437528373,0.041374725850591
164,노원구,중계1동,24825.84774883246,180.91761164623466,8825,0.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1000,384.0,530.0,326.0,12458.0,91.0,13.0,636,28351,0.63,45002,1111061.0,0.051720300642148276,0.042820682025503175,635.0218512842965,0.07195715028717241,0.042820682025503175
165,노원구,중계4동,19125.29860259778,139.37503283712783,7861,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049,1148.0,530.0,326.0,12458.0,91.0,13.0,636,21841,0.9,24268,1111064.0,0.03984420607122008,0.038143159365720165,489.2071621424401,0.06223217938461266,0.038143159365720165
166,노원구,상계1동,35910.83264010508,261.6991024518389,14573,5.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3114,817.0,508.0,270.0,12458.0,91.0,13.0,636,41010,5.62,7297,1111065.0,0.07481392294220665,0.07071113871474875,918.5653458844132,0.06303200067826893,0.07071113871474875
167,노원구,상계2동,18935.28029772329,137.99028021015764,8049,0.61,3.0,1.0,72915.0,0.0,0.0,0.0,0.0,2614,556.0,508.0,270.0,12458.0,91.0,13.0,636,21624,0.61,35449,1111066.0,0.039448336252189145,0.03905537332841644,484.3466725043783,0.06017476363577815,0.03905537332841644
168,노원구,상계5동,22968.57205925277,167.38277145359018,9385,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1605,872.0,508.0,270.0,12458.0,91.0,13.0,636,26230,1.01,25970,1111069.0,0.047850992410974895,0.04553791510587504,587.5144848219497,0.0626014368483697,0.04553791510587504
169,노원구,상계8동,21389.756374051376,155.87720008756568,8896,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595,146.0,508.0,270.0,12458.0,91.0,13.0,636,24427,0.67,36458,1111072.0,0.044561806771745475,0.043165188362478894,547.129863543491,0.0615029073227845,0.043165188362478894
170,노원구,상계9동,19569.25842089901,142.6103765323993,8086,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713,201.0,508.0,270.0,12458.0,91.0,13.0,636,22348,0.81,27590,1111073.0,0.04076911850554583,0.039234904799798145,500.56323701109164,0.0619049266647405,0.039234904799798145
171,노원구,상계10동,14904.615517367192,108.6169330122592,7036,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455,179.0,508.0,270.0,12458.0,91.0,13.0,636,17021,0.8,21276,1111074.0,0.031051152948044367,0.034140092774100884,381.24605589608876,0.05418505626720989,0.034140092774100884
172,노원구,상계3.4동,23311.830932574434,169.88426007005253,13327,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278,1472.0,508.0,270.0,12458.0,91.0,13.0,636,26622,5.05,5272,1111076.0,0.04856611208406305,0.06466529511092134,596.2947241681261,0.04474335740737796,0.06466529511092134
