,자치구,동,면적_동,store_총_개소,백화점_개소,백화점_건물연면적,복합쇼핑몰_개소,복합쇼핑몰_건물연면적,전문점_개소,전문점_건물연면적,합계_사업체수,총_수급자_가구,㎡당 매매평균가,㎡당 전세평균가,수입차합계,수입화물차,수입특수차,주택건설현황,남자수,여자수,인구,면적,인구밀도,사용년수,세대수
468,성동구,성수2가1동,1.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2605,443.0,865.0,448.0,21312.0,91.0,11.0,2956,9253,8814,18317,1.18,15523,20-30,8874
469,성동구,성수2가1동,1.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2605,443.0,865.0,448.0,21312.0,91.0,11.0,2956,9253,8814,18317,1.18,15523,30-40,4864
470,성동구,성수2가1동,1.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2605,443.0,865.0,448.0,21312.0,91.0,11.0,2956,9253,8814,18317,1.18,15523,40-50,0
471,성동구,성수2가1동,1.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2605,443.0,865.0,448.0,21312.0,91.0,11.0,2956,9253,8814,18317,1.18,15523,50-,0
472,성동구,성수2가3동,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5203,154.0,865.0,448.0,21312.0,91.0,11.0,2956,5572,5394,11915,1.03,11568,0-5,11718
473,성동구,성수2가3동,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5203,154.0,865.0,448.0,21312.0,91.0,11.0,2956,5572,5394,11915,1.03,11568,5-10,5968
474,성동구,성수2가3동,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5203,154.0,865.0,448.0,21312.0,91.0,11.0,2956,5572,5394,11915,1.03,11568,10-15,8867
475,성동구,성수2가3동,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5203,154.0,865.0,448.0,21312.0,91.0,11.0,2956,5572,5394,11915,1.03,11568,15-20,17001
476,성동구,성수2가3동,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5203,154.0,865.0,448.0,21312.0,91.0,11.0,2956,5572,5394,11915,1.03,11568,20-30,8874
477,성동구,성수2가3동,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5203,154.0,865.0,448.0,21312.0,91.0,11.0,2956,5572,5394,11915,1.03,11568,30-40,4864
478,성동구,성수2가3동,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5203,154.0,865.0,448.0,21312.0,91.0,11.0,2956,5572,5394,11915,1.03,11568,40-50,0
479,성동구,성수2가3동,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5203,154.0,865.0,448.0,21312.0,91.0,11.0,2956,5572,5394,11915,1.03,11568,50-,0
480,성동구,송정동,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692,382.0,516.0,343.0,21312.0,91.0,11.0,2956,5767,5272,11778,0.68,17321,0-5,11718
481,성동구,송정동,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692,382.0,516.0,343.0,21312.0,91.0,11.0,2956,5767,5272,11778,0.68,17321,5-10,5968
482,성동구,송정동,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692,382.0,516.0,343.0,21312.0,91.0,11.0,2956,5767,5272,11778,0.68,17321,10-15,8867
483,성동구,송정동,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692,382.0,516.0,343.0,21312.0,91.0,11.0,2956,5767,5272,11778,0.68,17321,15-20,17001
484,성동구,송정동,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692,382.0,516.0,343.0,21312.0,91.0,11.0,2956,5767,5272,11778,0.68,17321,20-30,8874
485,성동구,송정동,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692,382.0,516.0,343.0,21312.0,91.0,11.0,2956,5767,5272,11778,0.68,17321,30-40,4864
486,성동구,송정동,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692,382.0,516.0,343.0,21312.0,91.0,11.0,2956,5767,5272,11778,0.68,17321,40-50,0
487,성동구,송정동,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692,382.0,516.0,343.0,21312.0,91.0,11.0,2956,5767,5272,11778,0.68,17321,50-,0
488,성동구,용답동,2.32,1.0,0.0,0.0,0.0,0.0,1.0,31845.0,2089,594.0,467.0,359.0,21312.0,91.0,11.0,2956,7628,7295,15659,2.32,6750,0-5,11718
489,성동구,용답동,2.32,1.0,0.0,0.0,0.0,0.0,1.0,31845.0,2089,594.0,467.0,359.0,21312.0,91.0,11.0,2956,7628,7295,15659,2.32,6750,5-10,5968
490,성동구,용답동,2.32,1.0,0.0,0.0,0.0,0.0,1.0,31845.0,2089,594.0,467.0,359.0,21312.0,91.0,11.0,2956,7628,7295,15659,2.32,6750,10-15,8867
491,성동구,용답동,2.32,1.0,0.0,0.0,0.0,0.0,1.0,31845.0,2089,594.0,467.0,359.0,21312.0,91.0,11.0,2956,7628,7295,15659,2.32,6750,15-20,17001
492,성동구,용답동,2.32,1.0,0.0,0.0,0.0,0.0,1.0,31845.0,2089,594.0,467.0,359.0,21312.0,91.0,11.0,2956,7628,7295,15659,2.32,6750,20-30,8874
493,성동구,용답동,2.32,1.0,0.0,0.0,0.0,0.0,1.0,31845.0,2089,594.0,467.0,359.0,21312.0,91.0,11.0,2956,7628,7295,15659,2.32,6750,30-40,4864
494,성동구,용답동,2.32,1.0,0.0,0.0,0.0,0.0,1.0,31845.0,2089,594.0,467.0,359.0,21312.0,91.0,11.0,2956,7628,7295,15659,2.32,6750,40-50,0
495,성동구,용답동,2.32,1.0,0.0,0.0,0.0,0.0,1.0,31845.0,2089,594.0,467.0,359.0,21312.0,91.0,11.0,2956,7628,7295,15659,2.32,6750,50-,0
496,성동구,왕십리도선동,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2079,557.0,756.0,477.0,21312.0,91.0,11.0,2956,9035,9761,27853,0.72,38685,0-5,11718
497,성동구,왕십리도선동,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2079,557.0,756.0,477.0,21312.0,91.0,11.0,2956,9035,9761,27853,0.72,38685,5-10,5968
498,성동구,왕십리도선동,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2079,557.0,756.0,477.0,21312.0,91.0,11.0,2956,9035,9761,27853,0.72,38685,10-15,8867
499,성동구,왕십리도선동,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2079,557.0,756.0,477.0,21312.0,91.0,11.0,2956,9035,9761,27853,0.72,38685,15-20,17001
500,성동구,왕십리도선동,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2079,557.0,756.0,477.0,21312.0,91.0,11.0,2956,9035,9761,27853,0.72,38685,20-30,8874
501,성동구,왕십리도선동,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2079,557.0,756.0,477.0,21312.0,91.0,11.0,2956,9035,9761,27853,0.72,38685,30-40,4864
502,성동구,왕십리도선동,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2079,557.0,756.0,477.0,21312.0,91.0,11.0,2956,9035,9761,27853,0.72,38685,40-50,0
503,성동구,왕십리도선동,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2079,557.0,756.0,477.0,21312.0,91.0,11.0,2956,9035,9761,27853,0.72,38685,50-,0
504,성동구,금호2.3가동,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1034,451.0,915.0,535.5,21312.0,91.0,11.0,2956,10139,11084,24467,0.64,38230,0-5,11718
505,성동구,금호2.3가동,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1034,451.0,915.0,535.5,21312.0,91.0,11.0,2956,10139,11084,24467,0.64,38230,5-10,5968
506,성동구,금호2.3가동,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1034,451.0,915.0,535.5,21312.0,91.0,11.0,2956,10139,11084,24467,0.64,38230,10-15,8867
507,성동구,금호2.3가동,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1034,451.0,915.0,535.5,21312.0,91.0,11.0,2956,10139,11084,24467,0.64,38230,15-20,17001
508,성동구,금호2.3가동,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1034,451.0,915.0,535.5,21312.0,91.0,11.0,2956,10139,11084,24467,0.64,38230,20-30,8874
509,성동구,금호2.3가동,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1034,451.0,915.0,535.5,21312.0,91.0,11.0,2956,10139,11084,24467,0.64,38230,30-40,4864
510,성동구,금호2.3가동,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1034,451.0,915.0,535.5,21312.0,91.0,11.0,2956,10139,11084,24467,0.64,38230,40-50,0
511,성동구,금호2.3가동,0.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1034,451.0,915.0,535.5,21312.0,91.0,11.0,2956,10139,11084,24467,0.64,38230,50-,0
512,성동구,옥수동,1.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,867,265.0,1059.0,558.0,21312.0,91.0,11.0,2956,10009,11192,27518,1.95,14112,0-5,11718
513,성동구,옥수동,1.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,867,265.0,1059.0,558.0,21312.0,91.0,11.0,2956,10009,11192,27518,1.95,14112,5-10,5968
514,성동구,옥수동,1.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,867,265.0,1059.0,558.0,21312.0,91.0,11.0,2956,10009,11192,27518,1.95,14112,10-15,8867
515,성동구,옥수동,1.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,867,265.0,1059.0,558.0,21312.0,91.0,11.0,2956,10009,11192,27518,1.95,14112,15-20,17001
516,성동구,옥수동,1.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,867,265.0,1059.0,558.0,21312.0,91.0,11.0,2956,10009,11192,27518,1.95,14112,20-30,8874
517,성동구,옥수동,1.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,867,265.0,1059.0,558.0,21312.0,91.0,11.0,2956,10009,11192,27518,1.95,14112,30-40,4864
518,성동구,옥수동,1.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,867,265.0,1059.0,558.0,21312.0,91.0,11.0,2956,10009,11192,27518,1.95,14112,40-50,0
519,성동구,옥수동,1.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,867,265.0,1059.0,558.0,21312.0,91.0,11.0,2956,10009,11192,27518,1.95,14112,50-,0
520,광진구,화양동,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2437,267.0,702.0,536.0,14410.0,75.0,3.0,2693,11214,11931,24804,1.16,21383,0-5,1921
521,광진구,화양동,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2437,267.0,702.0,536.0,14410.0,75.0,3.0,2693,11214,11931,24804,1.16,21383,5-10,1580
522,광진구,화양동,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2437,267.0,702.0,536.0,14410.0,75.0,3.0,2693,11214,11931,24804,1.16,21383,10-15,3756
523,광진구,화양동,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2437,267.0,702.0,536.0,14410.0,75.0,3.0,2693,11214,11931,24804,1.16,21383,15-20,6558
524,광진구,화양동,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2437,267.0,702.0,536.0,14410.0,75.0,3.0,2693,11214,11931,24804,1.16,21383,20-30,13408
525,광진구,화양동,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2437,267.0,702.0,536.0,14410.0,75.0,3.0,2693,11214,11931,24804,1.16,21383,30-40,2537
526,광진구,화양동,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2437,267.0,702.0,536.0,14410.0,75.0,3.0,2693,11214,11931,24804,1.16,21383,40-50,270
527,광진구,화양동,1.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2437,267.0,702.0,536.0,14410.0,75.0,3.0,2693,11214,11931,24804,1.16,21383,50-,0
528,광진구,군자동,0.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1580,464.0,499.0,332.0,14410.0,75.0,3.0,2693,10511,10525,22029,0.74,29769,0-5,1921
529,광진구,군자동,0.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1580,464.0,499.0,332.0,14410.0,75.0,3.0,2693,10511,10525,22029,0.74,29769,5-10,1580
530,광진구,군자동,0.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1580,464.0,499.0,332.0,14410.0,75.0,3.0,2693,10511,10525,22029,0.74,29769,10-15,3756
531,광진구,군자동,0.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1580,464.0,499.0,332.0,14410.0,75.0,3.0,2693,10511,10525,22029,0.74,29769,15-20,6558
532,광진구,군자동,0.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1580,464.0,499.0,332.0,14410.0,75.0,3.0,2693,10511,10525,22029,0.74,29769,20-30,13408
533,광진구,군자동,0.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1580,464.0,499.0,332.0,14410.0,75.0,3.0,2693,10511,10525,22029,0.74,29769,30-40,2537
534,광진구,군자동,0.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1580,464.0,499.0,332.0,14410.0,75.0,3.0,2693,10511,10525,22029,0.74,29769,40-50,270
535,광진구,군자동,0.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1580,464.0,499.0,332.0,14410.0,75.0,3.0,2693,10511,10525,22029,0.74,29769,50-,0
536,광진구,중곡1동,0.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1612,454.0,444.0,281.0,14410.0,75.0,3.0,2693,7340,7659,16500,0.62,26613,0-5,1921
537,광진구,중곡1동,0.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1612,454.0,444.0,281.0,14410.0,75.0,3.0,2693,7340,7659,16500,0.62,26613,5-10,1580
538,광진구,중곡1동,0.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1612,454.0,444.0,281.0,14410.0,75.0,3.0,2693,7340,7659,16500,0.62,26613,10-15,3756
539,광진구,중곡1동,0.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1612,454.0,444.0,281.0,14410.0,75.0,3.0,2693,7340,7659,16500,0.62,26613,15-20,6558
540,광진구,중곡1동,0.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1612,454.0,444.0,281.0,14410.0,75.0,3.0,2693,7340,7659,16500,0.62,26613,20-30,13408
541,광진구,중곡1동,0.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1612,454.0,444.0,281.0,14410.0,75.0,3.0,2693,7340,7659,16500,0.62,26613,30-40,2537
542,광진구,중곡1동,0.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1612,454.0,444.0,281.0,14410.0,75.0,3.0,2693,7340,7659,16500,0.62,26613,40-50,270
543,광진구,중곡1동,0.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1612,454.0,444.0,281.0,14410.0,75.0,3.0,2693,7340,7659,16500,0.62,26613,50-,0
544,광진구,중곡2동,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622,438.0,444.0,281.0,14410.0,75.0,3.0,2693,10112,10862,22699,0.55,41271,0-5,1921
545,광진구,중곡2동,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622,438.0,444.0,281.0,14410.0,75.0,3.0,2693,10112,10862,22699,0.55,41271,5-10,1580
546,광진구,중곡2동,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622,438.0,444.0,281.0,14410.0,75.0,3.0,2693,10112,10862,22699,0.55,41271,10-15,3756
547,광진구,중곡2동,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622,438.0,444.0,281.0,14410.0,75.0,3.0,2693,10112,10862,22699,0.55,41271,15-20,6558
548,광진구,중곡2동,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622,438.0,444.0,281.0,14410.0,75.0,3.0,2693,10112,10862,22699,0.55,41271,20-30,13408
549,광진구,중곡2동,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622,438.0,444.0,281.0,14410.0,75.0,3.0,2693,10112,10862,22699,0.55,41271,30-40,2537
550,광진구,중곡2동,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622,438.0,444.0,281.0,14410.0,75.0,3.0,2693,10112,10862,22699,0.55,41271,40-50,270
551,광진구,중곡2동,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622,438.0,444.0,281.0,14410.0,75.0,3.0,2693,10112,10862,22699,0.55,41271,50-,0
552,광진구,중곡3동,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330,551.0,444.0,281.0,14410.0,75.0,3.0,2693,8266,8510,17843,0.6,29738,0-5,1921
553,광진구,중곡3동,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330,551.0,444.0,281.0,14410.0,75.0,3.0,2693,8266,8510,17843,0.6,29738,5-10,1580
554,광진구,중곡3동,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330,551.0,444.0,281.0,14410.0,75.0,3.0,2693,8266,8510,17843,0.6,29738,10-15,3756
555,광진구,중곡3동,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330,551.0,444.0,281.0,14410.0,75.0,3.0,2693,8266,8510,17843,0.6,29738,15-20,6558
556,광진구,중곡3동,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330,551.0,444.0,281.0,14410.0,75.0,3.0,2693,8266,8510,17843,0.6,29738,20-30,13408
557,광진구,중곡3동,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330,551.0,444.0,281.0,14410.0,75.0,3.0,2693,8266,8510,17843,0.6,29738,30-40,2537
558,광진구,중곡3동,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330,551.0,444.0,281.0,14410.0,75.0,3.0,2693,8266,8510,17843,0.6,29738,40-50,270
559,광진구,중곡3동,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330,551.0,444.0,281.0,14410.0,75.0,3.0,2693,8266,8510,17843,0.6,29738,50-,0
560,광진구,중곡4동,2.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1563,742.0,444.0,281.0,14410.0,75.0,3.0,2693,14556,15248,31159,2.32,13431,0-5,1921
561,광진구,중곡4동,2.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1563,742.0,444.0,281.0,14410.0,75.0,3.0,2693,14556,15248,31159,2.32,13431,5-10,1580
562,광진구,중곡4동,2.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1563,742.0,444.0,281.0,14410.0,75.0,3.0,2693,14556,15248,31159,2.32,13431,10-15,3756
563,광진구,중곡4동,2.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1563,742.0,444.0,281.0,14410.0,75.0,3.0,2693,14556,15248,31159,2.32,13431,15-20,6558
564,광진구,중곡4동,2.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1563,742.0,444.0,281.0,14410.0,75.0,3.0,2693,14556,15248,31159,2.32,13431,20-30,13408
565,광진구,중곡4동,2.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1563,742.0,444.0,281.0,14410.0,75.0,3.0,2693,14556,15248,31159,2.32,13431,30-40,2537
566,광진구,중곡4동,2.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1563,742.0,444.0,281.0,14410.0,75.0,3.0,2693,14556,15248,31159,2.32,13431,40-50,270
567,광진구,중곡4동,2.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1563,742.0,444.0,281.0,14410.0,75.0,3.0,2693,14556,15248,31159,2.32,13431,50-,0
568,광진구,능동,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783,146.0,789.0,471.0,14410.0,75.0,3.0,2693,5154,5769,11891,1.1,10810,0-5,1921
569,광진구,능동,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783,146.0,789.0,471.0,14410.0,75.0,3.0,2693,5154,5769,11891,1.1,10810,5-10,1580
570,광진구,능동,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783,146.0,789.0,471.0,14410.0,75.0,3.0,2693,5154,5769,11891,1.1,10810,10-15,3756
571,광진구,능동,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783,146.0,789.0,471.0,14410.0,75.0,3.0,2693,5154,5769,11891,1.1,10810,15-20,6558
572,광진구,능동,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783,146.0,789.0,471.0,14410.0,75.0,3.0,2693,5154,5769,11891,1.1,10810,20-30,13408
573,광진구,능동,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783,146.0,789.0,471.0,14410.0,75.0,3.0,2693,5154,5769,11891,1.1,10810,30-40,2537
574,광진구,능동,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783,146.0,789.0,471.0,14410.0,75.0,3.0,2693,5154,5769,11891,1.1,10810,40-50,270
575,광진구,능동,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783,146.0,789.0,471.0,14410.0,75.0,3.0,2693,5154,5769,11891,1.1,10810,50-,0
576,광진구,구의1동,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,392.0,789.0,471.0,14410.0,75.0,3.0,2693,10284,11275,23282,0.56,41575,0-5,1921
577,광진구,구의1동,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,392.0,789.0,471.0,14410.0,75.0,3.0,2693,10284,11275,23282,0.56,41575,5-10,1580
578,광진구,구의1동,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,392.0,789.0,471.0,14410.0,75.0,3.0,2693,10284,11275,23282,0.56,41575,10-15,3756
579,광진구,구의1동,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,392.0,789.0,471.0,14410.0,75.0,3.0,2693,10284,11275,23282,0.56,41575,15-20,6558
580,광진구,구의1동,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,392.0,789.0,471.0,14410.0,75.0,3.0,2693,10284,11275,23282,0.56,41575,20-30,13408
581,광진구,구의1동,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,392.0,789.0,471.0,14410.0,75.0,3.0,2693,10284,11275,23282,0.56,41575,30-40,2537
582,광진구,구의1동,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,392.0,789.0,471.0,14410.0,75.0,3.0,2693,10284,11275,23282,0.56,41575,40-50,270
583,광진구,구의1동,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846,392.0,789.0,471.0,14410.0,75.0,3.0,2693,10284,11275,23282,0.56,41575,50-,0
584,광진구,구의2동,1.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1297,496.0,789.0,471.0,14410.0,75.0,3.0,2693,11615,12362,27974,1.39,20125,0-5,1921
585,광진구,구의2동,1.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1297,496.0,789.0,471.0,14410.0,75.0,3.0,2693,11615,12362,27974,1.39,20125,5-10,1580
586,광진구,구의2동,1.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1297,496.0,789.0,471.0,14410.0,75.0,3.0,2693,11615,12362,27974,1.39,20125,10-15,3756
587,광진구,구의2동,1.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1297,496.0,789.0,471.0,14410.0,75.0,3.0,2693,11615,12362,27974,1.39,20125,15-20,6558
588,광진구,구의2동,1.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1297,496.0,789.0,471.0,14410.0,75.0,3.0,2693,11615,12362,27974,1.39,20125,20-30,13408
589,광진구,구의2동,1.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1297,496.0,789.0,471.0,14410.0,75.0,3.0,2693,11615,12362,27974,1.39,20125,30-40,2537
590,광진구,구의2동,1.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1297,496.0,789.0,471.0,14410.0,75.0,3.0,2693,11615,12362,27974,1.39,20125,40-50,270
591,광진구,구의2동,1.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1297,496.0,789.0,471.0,14410.0,75.0,3.0,2693,11615,12362,27974,1.39,20125,50-,0
592,광진구,구의3동,1.02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2652,242.0,789.0,471.0,14410.0,75.0,3.0,2693,13208,14411,30476,1.02,29878,0-5,1921
593,광진구,구의3동,1.02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2652,242.0,789.0,471.0,14410.0,75.0,3.0,2693,13208,14411,30476,1.02,29878,5-10,1580
594,광진구,구의3동,1.02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2652,242.0,789.0,471.0,14410.0,75.0,3.0,2693,13208,14411,30476,1.02,29878,10-15,3756
595,광진구,구의3동,1.02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2652,242.0,789.0,471.0,14410.0,75.0,3.0,2693,13208,14411,30476,1.02,29878,15-20,6558
596,광진구,구의3동,1.02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2652,242.0,789.0,471.0,14410.0,75.0,3.0,2693,13208,14411,30476,1.02,29878,20-30,13408
597,광진구,구의3동,1.02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2652,242.0,789.0,471.0,14410.0,75.0,3.0,2693,13208,14411,30476,1.02,29878,30-40,2537
598,광진구,구의3동,1.02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2652,242.0,789.0,471.0,14410.0,75.0,3.0,2693,13208,14411,30476,1.02,29878,40-50,270
599,광진구,구의3동,1.02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2652,242.0,789.0,471.0,14410.0,75.0,3.0,2693,13208,14411,30476,1.02,29878,50-,0
600,광진구,광장동,2.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1419,135.0,897.0,501.0,14410.0,75.0,3.0,2693,16455,17769,36309,2.39,15192,0-5,1921
601,광진구,광장동,2.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1419,135.0,897.0,501.0,14410.0,75.0,3.0,2693,16455,17769,36309,2.39,15192,5-10,1580
602,광진구,광장동,2.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1419,135.0,897.0,501.0,14410.0,75.0,3.0,2693,16455,17769,36309,2.39,15192,10-15,3756
603,광진구,광장동,2.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1419,135.0,897.0,501.0,14410.0,75.0,3.0,2693,16455,17769,36309,2.39,15192,15-20,6558
604,광진구,광장동,2.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1419,135.0,897.0,501.0,14410.0,75.0,3.0,2693,16455,17769,36309,2.39,15192,20-30,13408
605,광진구,광장동,2.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1419,135.0,897.0,501.0,14410.0,75.0,3.0,2693,16455,17769,36309,2.39,15192,30-40,2537
606,광진구,광장동,2.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1419,135.0,897.0,501.0,14410.0,75.0,3.0,2693,16455,17769,36309,2.39,15192,40-50,270
607,광진구,광장동,2.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1419,135.0,897.0,501.0,14410.0,75.0,3.0,2693,16455,17769,36309,2.39,15192,50-,0
608,광진구,자양1동,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711,600.0,773.0,466.0,14410.0,75.0,3.0,2693,10390,11160,24476,0.57,42940,0-5,1921
609,광진구,자양1동,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711,600.0,773.0,466.0,14410.0,75.0,3.0,2693,10390,11160,24476,0.57,42940,5-10,1580
